model,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,cascade_event_fraction,sampled_inside_volume
ALP-photon-combined,1.05,21.356637762430676,10.500000000000002,1.5782902155871196e-15,10.00083176114542,True,6.184809222508084,3.8160225386373363,,0.3815705163107631,379029
ALP-photon-combined,1.05,21.357329450593404,10.500000000000002,1.5782391003640299e-15,10.00023614035121,True,6.184434638786243,3.8158015015649673,,0.38157113972220214,379029
ALP-photon-combined,1.05,21.35767530307549,10.500000000000002,1.5782135433732789e-15,9.999938342686018,False,6.184247355139479,3.815690987546539,,0.38157145142173254,379029
ALP-photon-combined,1.05,21.35802116115818,10.500000000000002,1.578187986796381e-15,9.999640553508446,False,6.184060076968602,3.815580476539844,,0.38157176311713725,379029
ALP-photon-combined,1.05,21.360788227452325,10.500000000000002,1.5779835490791213e-15,9.997258545615784,False,6.1825620487158535,3.8146964968999306,,0.38157425653184035,379029
ALP-photon-combined,1.05,21.36632343555971,10.500000000000002,1.5775747530894637e-15,9.992496158952374,False,6.179567043244221,3.8129291157081524,,0.3815792425691465,379029
ALP-photon-combined,1.05,21.377398155151525,10.500000000000002,1.576757478793556e-15,9.98297789888839,False,6.173581234269395,3.809396664618993,,0.38158921147598374,379029
ALP-photon-combined,1.05,21.42175446642401,10.500000000000002,1.5734926133671407e-15,9.94499156714741,False,6.149693933912107,3.795297633235303,,0.3816290448925875,379029
ALP-photon-combined,1.05,21.779934330549036,10.500000000000002,1.5476158884007542e-15,9.64618195373937,False,5.96179168131979,3.684390272419581,,0.3819532215014166,379032
ALP-photon-combined,1.05,23.27355258657346,10.500000000000002,1.4482951106367975e-15,8.53509961687072,False,5.26461719629528,3.27048242057544,,0.3831803455592846,379050
ALP-photon-combined,1.05,30.345000000000002,10.500000000000002,1.1107916433772525e-15,5.2020058576364665,False,3.1863961729002006,2.0156096847362655,,0.387467784523422,379123
ALP-photon-combined,1.05,51.5865,10.500000000000002,6.534068490454428e-16,1.8909916615195526,False,1.14675290185976,0.7442387596597927,,0.39357061948213007,379188
ALP-photon-combined,1.05,87.69705,10.500000000000002,3.84356970026731e-16,0.6741867136558397,False,0.406283254532162,0.2679034591236777,,0.3973727955434578,379245
ALP-photon-combined,1.05,149.08498500000002,10.500000000000002,2.2609233530984175e-16,0.23748654423034526,False,0.1425734351977804,0.09491310903256486,,0.3996567861988249,379274
ALP-photon-combined,1.05,253.4444745,10.500000000000002,1.3299549135873046e-16,0.0830548729220372,False,0.04974705541889847,0.03330781750313872,,0.4010338747300769,379295
ALP-photon-combined,1.05,430.85560665,10.500000000000002,7.82326419757238e-17,0.028918327415706022,False,0.01729754787824397,0.011620779537462052,,0.40184825942425056,379299
ALP-photon-combined,1.05,732.454531305,10.500000000000002,4.601920116219047e-17,0.010043259103014755,False,0.006002451559482065,0.0040408075435326915,,0.402340266449935,379301
ALP-photon-combined,1.05,1000.0,10.500000000000002,3.370697241828273e-17,0.005395740227780695,False,0.0032237789916432736,0.0021719612361374213,,0.40253258022963867,379303
ALP-SU2L,1.1,11.0,11.0,5.022438915380883e-10,2703.572539942,True,,,2703.572539942,0.0,121725
ALP-SU2L,1.1,18.7,11.0,2.9543758325769904e-10,983.6783935609498,True,,,983.6783935609498,0.0,121808
ALP-SU2L,1.1,31.79,11.0,1.7378681368099944e-10,351.79584897333905,True,,,351.79584897333905,0.0,121845
ALP-SU2L,1.1,54.043,11.0,1.0222753745941143e-10,124.3363375172277,True,,,124.3363375172277,0.0,121876
ALP-SU2L,1.1,91.8731,11.0,6.013384556435967e-11,43.599401976610096,True,,,43.599401976610096,0.0,121896
ALP-SU2L,1.1,156.18427,11.0,3.537285033197627e-11,15.215752239976107,True,,,15.215752239976107,0.0,121909
ALP-SU2L,1.1,178.3403121252399,11.0,3.097831747114612e-11,11.687640949122873,True,,,11.687640949122873,0.0,121913
ALP-SU2L,1.1,190.57048426132994,11.0,2.899023334244644e-11,10.2426022288714,True,,,10.2426022288714,0.0,121914
ALP-SU2L,1.1,192.15708502191765,11.0,2.875086706425017e-11,10.074974385075608,True,,,10.074974385075608,0.0,121914
ALP-SU2L,1.1,192.5557948842959,11.0,2.8691334946521224e-11,10.03349683715525,True,,,10.03349683715525,0.0,121914
ALP-SU2L,1.1,192.7554599418765,11.0,2.866161512926734e-11,10.012821992048965,True,,,10.012821992048965,0.0,121914
ALP-SU2L,1.1,192.85537009605375,11.0,2.8646766767071834e-11,10.0025005135059,True,,,10.0025005135059,0.0,121914
ALP-SU2L,1.1,192.86786250598038,11.0,2.8644911262744275e-11,10.001211075265482,True,,,10.001211075265482,0.0,121914
ALP-SU2L,1.1,192.8741090143938,11.0,2.8643983555650155e-11,10.000566418334813,True,,,10.000566418334813,0.0,121914
ALP-SU2L,1.1,192.87723234446594,11.0,2.8643519713370082e-11,10.000244105415698,True,,,10.000244105415698,0.0,121914
ALP-SU2L,1.1,192.88035572511606,11.0,2.8643055878601177e-11,9.999921802860296,False,,,9.999921802860296,0.0,121914
ALP-SU2L,1.1,192.90534459122412,11.0,2.863934547083724e-11,9.997343755470592,False,,,9.997343755470592,0.0,121914
ALP-SU2L,1.1,192.95533203625516,11.0,2.8631926097180444e-11,9.992189649778885,False,,,9.992189649778885,0.0,121914
ALP-SU2L,1.1,193.75689507870487,11.0,2.8513477183223967e-11,9.910083570173745,False,,,9.910083570173745,0.0,121914
ALP-SU2L,1.1,196.99658389417297,11.0,2.804456147263368e-11,9.588335589900117,False,,,9.588335589900117,0.0,121914
ALP-SU2L,1.1,203.63937372776397,11.0,2.7129737760363888e-11,8.975835454011245,False,,,8.975835454011245,0.0,121915
ALP-SU2L,1.1,265.513259,11.0,2.080755901880957e-11,5.291909009566237,False,,,5.291909009566237,0.0,121917
ALP-SU2L,1.1,451.37254029999997,11.0,1.223974059929975e-11,1.8366052656483274,False,,,1.8366052656483274,0.0,121921
ALP-SU2L,1.1,767.3333185099999,11.0,7.199847411352794e-12,0.6366382716270398,False,,,0.6366382716270398,0.0,121924
ALP-SU2L,1.1,1000.0,11.0,5.524682806918972e-12,0.37507494003190367,False,,,0.37507494003190367,0.0,121925
ALP-photon-combined,1.1,11.0,11.0,2.6644265016090195e-15,24.678520421047565,True,16.06344529209128,8.615075128956287,,0.3490920436870579,379468
ALP-photon-combined,1.1,14.342245291445828,11.0,2.0435218420912e-15,15.5435747280382,True,10.000619167796891,5.5429555602413085,,0.35660751514532085,379588
ALP-photon-combined,1.1,16.37681247831937,11.0,1.7896456686244567e-15,12.269359467868988,True,7.854693342604656,4.414666125264332,,0.3598122735604466,379629
ALP-photon-combined,1.1,17.499896952398668,11.0,1.6747922343440966e-15,10.887836085608422,True,6.953788197597629,3.934047888010793,,0.361325047243394,379654
ALP-photon-combined,1.1,18.089999254003718,11.0,1.6201599074810659e-15,10.253968086640263,True,6.541573829228576,3.7123942574116877,,0.3620446471106643,379671
ALP-photon-combined,1.1,18.24060813074916,11.0,1.6067825868311923e-15,10.101125140960184,True,6.442205599689234,3.6589195412709494,,0.3622289091770566,379676
ALP-photon-combined,1.1,18.316382130851263,11.0,1.6001354038324532e-15,10.025431325528618,True,6.393062948013616,3.6323683775150024,,0.362315421608404,379677
ALP-photon-combined,1.1,18.33537476358414,11.0,1.5984779092658177e-15,10.006579315075617,True,6.380820639561046,3.625758675514572,,0.3623374743107378,379677
ALP-photon-combined,1.1,18.340125998134226,11.0,1.5980638039608255e-15,10.001970648361052,True,6.377842280846896,3.624128367514155,,0.362341431996505,379679
ALP-photon-combined,1.1,18.34131399913187,11.0,1.5979602943980159e-15,10.00079403263808,True,6.377078226793736,3.623715805844344,,0.36234280938275204,379679
ALP-photon-combined,1.1,18.341908028488135,11.0,1.5979085421308285e-15,10.000205774124494,True,6.376696232713075,3.6235095414114182,,0.36234349804953414,379679
ALP-photon-combined,1.1,18.342205050380905,11.0,1.597882666625765e-15,9.99991165720393,False,6.376505243908704,3.6234064132952253,,0.36234384237634,379679
ALP-photon-combined,1.1,18.34250207708353,11.0,1.5978567915397132e-15,9.999617548507242,False,6.3763142605947785,3.623303287912463,,0.36234418669875584,379679
ALP-photon-combined,1.1,18.34487846386884,11.0,1.597649805934891e-15,9.997264974967857,False,6.374786591721692,3.6224783832461647,,0.36234694112004484,379679
ALP-photon-combined,1.1,18.354387090167886,11.0,1.5968221316090337e-15,9.98785994179093,False,6.3686794285091475,3.6191805132817825,,0.36235795599600934,379679
ALP-photon-combined,1.1,18.39247090659299,11.0,1.5935157199130422e-15,9.950323863725217,False,6.344306887633199,3.6060169760920164,,0.3624019705768643,379679
ALP-photon-combined,1.1,18.7,11.0,1.567309706828835e-15,9.655124709522083,False,6.152694508880255,3.502430200641828,,0.36275349164445897,379686
ALP-photon-combined,1.1,31.79,11.0,9.21946886369903e-16,3.608135191638941,False,2.266511317680149,1.341623873958792,,0.371833039146568,379827
ALP-photon-combined,1.1,54.043,11.0,5.423216978646488e-16,1.3088202152423292,False,0.8146356642745027,0.4941845509678264,,0.37758016357986013,379901
ALP-photon-combined,1.1,91.8731,11.0,3.1901276344979344e-16,0.4659532304937746,False,0.2883353577953339,0.17761787269844065,,0.3811924911652989,379941
ALP-photon-combined,1.1,156.18427,11.0,1.876545667351726e-16,0.16399882245150954,False,0.10112381360595606,0.06287500884555347,,0.38338695306269094,379964
ALP-photon-combined,1.1,265.513259,11.0,1.1038503925598388e-16,0.05732248745580516,False,0.03527012962384684,0.022052357831958323,,0.384706924118748,379976
ALP-photon-combined,1.1,451.37254029999997,11.0,6.493237603293169e-17,0.01995428263602226,False,0.012262536906270194,0.007691745729752067,,0.38546841648251606,379983
ALP-photon-combined,1.1,767.3333185099999,11.0,3.8195515313489235e-17,0.0069289638534819524,False,0.004254931447823149,0.0026740324056588032,,0.385920963394122,379985
ALP-photon-combined,1.1,1000.0,11.0,2.930869151769921e-17,0.004084548353037834,False,0.00250761216271684,0.0015769361903209933,,0.3860735763228671,379985
ALP-SU2L,1.15,11.5,11.5,4.2043033381940286e-10,2301.134340703689,True,,,2301.134340703689,0.0,121839
ALP-SU2L,1.15,19.55,11.5,2.47311961070237e-10,838.2699610845552,True,,,838.2699610845552,0.0,121925
ALP-SU2L,1.15,33.235,11.5,1.4547762415896294e-10,299.98493194768633,True,,,299.98493194768633,0.0,121977
ALP-SU2L,1.15,56.4995,11.5,8.557507303468408e-11,106.08809785155881,True,,,106.08809785155881,0.0,122010
ALP-SU2L,1.15,96.04915,11.5,5.033827825569651e-11,37.218105601483764,True,,,37.218105601483764,0.0,122032
ALP-SU2L,1.15,163.28355499999998,11.5,2.96107519151156e-11,12.993942895852554,True,,,12.993942895852554,0.0,122036
ALP-SU2L,1.15,174.48116904948273,11.5,2.771043353997671e-11,11.388888754160277,True,,,11.388888754160277,0.0,122038
ALP-SU2L,1.15,180.36473166261726,11.5,2.6806509201406327e-11,10.661870619857618,True,,,10.661870619857618,0.0,122037
ALP-SU2L,1.15,183.38049842351074,11.5,2.636566527241621e-11,10.315967671035006,True,,,10.315967671035006,0.0,122037
ALP-SU2L,1.15,184.90723872331873,11.5,2.6147969502469214e-11,10.147236672046152,True,,,10.147236672046152,0.0,122037
ALP-SU2L,1.15,185.6753688769555,11.5,2.603979659858485e-11,10.063906272435618,True,,,10.063906272435618,0.0,122037
ALP-SU2L,1.15,186.0606297210379,11.5,2.598587807733537e-11,10.022497383255937,True,,,10.022497383255937,0.0,122037
ALP-SU2L,1.15,186.25355980849156,11.5,2.5958960697956555e-11,10.001856710626294,True,,,10.001856710626294,0.0,122037
ALP-SU2L,1.15,186.2656245791965,11.5,2.5957279287823756e-11,10.00056807725605,True,,,10.00056807725605,0.0,122037
ALP-SU2L,1.15,186.2686408939814,11.5,2.595685895230772e-11,10.000245944789086,True,,,10.000245944789086,0.0,122037
ALP-SU2L,1.15,186.2716572576114,11.5,2.595643862359832e-11,9.99992382267169,False,,,9.99992382267169,0.0,122037
ALP-SU2L,1.15,186.27769013140968,11.5,2.5955597986599017e-11,9.9992796094843,False,,,9.9992796094843,0.0,122037
ALP-SU2L,1.15,186.30182358056325,11.5,2.5952235710845504e-11,9.99670317065151,False,,,9.99670317065151,0.0,122037
ALP-SU2L,1.15,186.35009985919694,11.5,2.5945512465924837e-11,9.99155227923526,False,,,9.99155227923526,0.0,122037
ALP-SU2L,1.15,186.44668994911444,11.5,2.5932071200849425e-11,9.981258436654848,False,,,9.981258436654848,0.0,122037
ALP-SU2L,1.15,212.89570889720775,11.5,2.271041001233889e-11,7.6660760259441885,False,,,7.6660760259441885,0.0,122043
ALP-SU2L,1.15,277.58204349999994,11.5,1.741808936183271e-11,4.519727566099251,False,,,4.519727566099251,0.0,122049
ALP-SU2L,1.15,471.8894739499999,11.5,1.0245934918725121e-11,1.5688848443712422,False,,,1.5688848443712422,0.0,122052
ALP-SU2L,1.15,802.2121057149998,11.5,6.027020540426543e-12,0.5438725276607944,False,,,0.5438725276607944,0.0,122055
ALP-SU2L,1.15,1000.0,11.5,4.834948838923133e-12,0.3501982469969848,False,,,0.3501982469969848,0.0,122058
ALP-photon-combined,1.15,11.5,11.5,2.229843028355558e-15,17.54823059461893,True,11.631555358030242,5.916675236588685,,0.33716648551467077,379873
ALP-photon-combined,1.15,14.994165531966093,11.5,1.7102115333741071e-15,11.018853856768189,True,7.224707096091497,3.794146760676691,,0.34433225179279286,379983
ALP-photon-combined,1.15,15.49977374298173,11.5,1.6544238161992598e-15,10.386451610480133,True,6.801796905032823,3.584654705447311,,0.3451279455083894,380004
ALP-photon-combined,1.15,15.758935842049361,11.5,1.627216144739007e-15,10.082865256164432,True,6.598979383230821,3.4838858729336097,,0.3455253823612928,380009
ALP-photon-combined,1.15,15.824400633439266,11.5,1.6204844290848595e-15,10.008287214852427,True,6.549160993563422,3.459126221289004,,0.34562619427584135,380011
ALP-photon-combined,1.15,15.828501200784817,11.5,1.620064622721036e-15,10.003640297353522,True,6.546059281670148,3.4575810156833735,,0.3456322811405046,380011
ALP-photon-combined,1.15,15.830551882906958,11.5,1.6198547603243804e-15,10.001317602251925,True,6.544508951095339,3.4568086511565856,,0.345635324127517,380011
ALP-photon-combined,1.15,15.831577323595427,11.5,1.6197498393208254e-15,10.000156445568853,True,6.54373391711892,3.4564225284499335,,0.3456368455097021,380011
ALP-photon-combined,1.15,15.831833694146127,11.5,1.6197236101318178e-15,9.999866176278005,False,6.5435401723014985,3.4563260039765065,,0.3456372258436529,380011
ALP-photon-combined,1.15,15.832090068848395,11.5,1.6196973813675487e-15,9.999575914938724,False,6.543346432954463,3.456229481984261,,0.3456376061729654,380011
ALP-photon-combined,1.15,15.832602830707899,11.5,1.6196449251131991e-15,9.99899541611409,False,6.542958970670981,3.4560364454431087,,0.3456383668176766,380011
ALP-photon-combined,1.15,15.840809279388107,11.5,1.6188058560527946e-15,9.989711759179066,False,6.536762549017153,3.452949210161912,,0.34565053461018663,380011
ALP-photon-combined,1.15,15.857234939798863,11.5,1.6171290217646346e-15,9.971256858921278,False,6.5244745047987465,3.4467823541225306,,0.3456718047573608,380012
ALP-photon-combined,1.15,15.890137374594985,11.5,1.6137805622176078e-15,9.934268149332413,False,6.499789099345558,3.4344790499868543,,0.34572038909757563,380012
ALP-photon-combined,1.15,16.022431229764095,11.5,1.600455914483989e-15,9.787649122933608,False,6.4020506406614635,3.3855984822721448,,0.3459051749555765,380013
ALP-photon-combined,1.15,17.121213045515706,11.5,1.4977440417287047e-15,8.68663797333741,False,5.6687743212132204,3.0178636521241895,,0.3474144613125537,380032
ALP-photon-combined,1.15,19.55,11.5,1.3116723696209165e-15,6.827396782205204,False,4.436242346094012,2.3911544361111923,,0.3502293058964218,380078
ALP-photon-combined,1.15,33.235,11.5,7.715719821299509e-16,2.542148775854801,False,1.6296300357234432,0.9125187401313578,,0.35895567906898845,380194
ALP-photon-combined,1.15,56.4995,11.5,4.538658718411476e-16,0.9200652229385503,False,0.5846659492986473,0.33539927363990296,,0.36453858408938444,380261
ALP-photon-combined,1.15,96.04915,11.5,2.6697992461243975e-16,0.32711699033899044,False,0.20676216493821656,0.12035482540077391,,0.3679259376776808,380298
ALP-photon-combined,1.15,163.28355499999998,11.5,1.5704701447790575e-16,0.1150482117020414,False,0.07248123890395962,0.042566972798081776,,0.36999247679159253,380330
ALP-photon-combined,1.15,277.58204349999994,11.5,9.238059675170927e-17,0.04019415068785327,False,0.02527330394858486,0.014920846739268408,,0.3712193561481947,380341
ALP-photon-combined,1.15,471.8894739499999,11.5,5.434152750100546e-17,0.013987190529005027,False,0.008784589343773618,0.0052026011852314095,,0.37195469486476596,380344
ALP-photon-combined,1.15,802.2121057149998,11.5,3.196560441235615e-17,0.004856142276417928,False,0.0030477881400410027,0.001808354136376926,,0.372384916553729,380345
ALP-photon-combined,1.15,1000.0,11.5,2.5643194826088918e-17,0.0031281427167250183,False,0.001962889456109339,0.0011652532606156796,,0.37250642510186727,380347
ALP-SU2L,1.2,12.0,12.0,3.5461770900571055e-10,1968.1288474980072,True,,,1968.1288474980072,0.0,121460
ALP-SU2L,1.2,20.4,12.0,2.0859865235630033e-10,718.0422925526559,True,,,718.0422925526559,0.0,121557
ALP-SU2L,1.2,34.68,12.0,1.2270508962135312e-10,257.20141054061554,True,,,257.20141054061554,0.0,121616
ALP-SU2L,1.2,58.955999999999996,12.0,7.21794644831489e-11,90.98815015182397,True,,,90.98815015182397,0.0,121648
ALP-SU2L,1.2,100.22519999999999,12.0,4.245850851949936e-11,31.922989984090584,True,,,31.922989984090584,0.0,121678
ALP-SU2L,1.2,170.38283999999996,12.0,2.497559324676433e-11,11.138081698948843,True,,,11.138081698948843,0.0,121688
ALP-SU2L,1.2,176.1282056048085,12.0,2.416088038514797e-11,10.427316591319784,True,,,10.427316591319784,0.0,121688
ALP-SU2L,1.2,179.07313604227542,12.0,2.3763544896337285e-11,10.089081975438853,True,,,10.089081975438853,0.0,121688
ALP-SU2L,1.2,179.81703052931707,12.0,2.3665236243430963e-11,10.006247015884936,True,,,10.006247015884936,0.0,121688
ALP-SU2L,1.2,179.8636264074576,12.0,2.3659105473768467e-11,10.001092408753152,True,,,10.001092408753152,0.0,121688
ALP-SU2L,1.2,179.86945174113956,12.0,2.3658339239242996e-11,10.000448269081714,True,,,10.000448269081714,0.0,121688
ALP-SU2L,1.2,179.87236447873065,12.0,2.365795613128617e-11,10.000126214761192,True,,,10.000126214761192,0.0,121688
ALP-SU2L,1.2,179.87527726348952,12.0,2.3657573029533146e-11,9.999804170783687,False,,,9.999804170783687,0.0,121688
ALP-SU2L,1.2,179.88692887421794,12.0,2.3656040684557085e-11,9.99851609829726,False,,,9.99851609829726,0.0,121688
ALP-SU2L,1.2,179.91023435995976,12.0,2.3652976292357035e-11,9.995940449688852,False,,,9.995940449688852,0.0,121688
ALP-SU2L,1.2,180.0034865005652,12.0,2.364072269264165e-11,9.985644470343841,False,,,9.985644470343841,0.0,121688
ALP-SU2L,1.2,180.19013581183856,12.0,2.3616234534126725e-11,9.965084228894618,False,,,9.965084228894618,0.0,121688
ALP-SU2L,1.2,180.56401525658168,12.0,2.356733428873732e-11,9.924090312388717,False,,,9.924090312388717,0.0,121688
ALP-SU2L,1.2,182.06730683424283,12.0,2.337274375098395e-11,9.76178959299147,False,,,9.76178959299147,0.0,121688
ALP-SU2L,1.2,194.55306777298895,12.0,2.187275973994861e-11,8.555312673362693,False,,,8.555312673362693,0.0,121690
ALP-SU2L,1.2,222.15204406665157,12.0,1.9155405595961063e-11,6.570252655533442,False,,,6.570252655533442,0.0,121692
ALP-SU2L,1.2,289.65082799999993,12.0,1.4691525439273135e-11,3.873255705277256,False,,,3.873255705277256,0.0,121694
ALP-SU2L,1.2,492.40640759999985,12.0,8.642073787807726e-12,1.3440214494586238,False,,,1.3440214494586238,0.0,121695
ALP-SU2L,1.2,837.0908929199998,12.0,5.0835728163574864e-12,0.46597095161047136,False,,,0.46597095161047136,0.0,121700
ALP-SU2L,1.2,1000.0,12.0,4.255412508068526e-12,0.32660693629939586,False,,,0.32660693629939586,0.0,121700
ALP-photon-combined,1.2,12.0,12.0,1.880337811151907e-15,12.72365089470157,True,8.600792307162338,4.122858587539232,,0.32403109938013847,380522
ALP-photon-combined,1.2,13.702300145225118,12.0,1.6467347448731699e-15,10.081586776600494,True,6.778531371893326,3.3030554047071683,,0.32763249257285637,380573
ALP-photon-combined,1.2,13.759221388484168,12.0,1.639922281700326e-15,10.008125566771923,True,6.728010344763064,3.28011522200886,,0.3277452106415614,380580
ALP-photon-combined,1.2,13.762786807183602,12.0,1.6394974397224105e-15,10.003535437904668,True,6.724858321652518,3.2786771162521497,,0.3277518369984301,380580
ALP-photon-combined,1.2,13.764569862982654,12.0,1.6392850600079314e-15,10.001241113396473,True,6.7232828348812586,3.277958278515215,,0.3277551497208133,380580
ALP-photon-combined,1.2,13.765461477507603,12.0,1.6391788804677523e-15,10.000094136082279,True,6.722495222660632,3.277598913421648,,0.3277568059679994,380580
ALP-photon-combined,1.2,13.765684390162956,12.0,1.6391523366573258e-15,9.999807411016295,False,6.722298333266993,3.2775090777493032,,0.32775722001792085,380580
ALP-photon-combined,1.2,13.765907306428073,12.0,1.6391257932767326e-15,9.999520693654972,False,6.722101449337689,3.2774192443172825,,0.32775763406309205,380580
ALP-photon-combined,1.2,13.766353149787825,12.0,1.6390727078050191e-15,9.998947282045552,False,6.721707697871519,3.2772395841740325,,0.32775846213918486,380580
ALP-photon-combined,1.2,13.773488607668336,12.0,1.6382235740377668e-15,9.98977688631986,False,6.715410646030877,3.274366240288982,,0.32777170877289014,380580
ALP-photon-combined,1.2,13.787770620825032,12.0,1.6365266259754977e-15,9.971459737628223,False,6.702833309374622,3.2686264282536017,,0.3277981874528499,380580
ALP-photon-combined,1.2,13.81637909043262,12.0,1.6331380013630155e-15,9.934942494834857,False,6.677745577440385,3.2571969173944715,,0.3278526190854026,380581
ALP-photon-combined,1.2,13.931407803606207,12.0,1.6196535233131341e-15,9.79005967709426,False,6.578281911815694,3.211777765278565,,0.32806518767123977,380582
ALP-photon-combined,1.2,14.164346228980614,12.0,1.5930176634383769e-15,9.506388667079579,False,6.383577496190893,3.1228111708886863,,0.32849605462723347,380589
ALP-photon-combined,1.2,14.641972659192628,12.0,1.5410528525783415e-15,8.962202954667232,False,6.010860932250682,2.95134202241655,,0.32930988478447526,380599
ALP-photon-combined,1.2,15.646085772486357,12.0,1.4421532683594113e-15,7.960164156165301,False,5.325996895357604,2.634167260807697,,0.3309187108619467,380618
ALP-photon-combined,1.2,20.4,12.0,1.1060810653834748e-15,4.917581485683382,False,3.2623952298566476,1.6551862558267345,,0.33658542530418656,380696
ALP-photon-combined,1.2,34.68,12.0,6.506359208138086e-16,1.8234226635769029,False,1.194364229703451,0.629058433873452,,0.34498772360296565,380815
ALP-photon-combined,1.2,58.955999999999996,12.0,3.827270122434169e-16,0.6582464858362818,False,0.4276344866696149,0.2306119991666669,,0.35034292492071795,380890
ALP-photon-combined,1.2,100.22519999999999,12.0,2.2513353661377465e-16,0.23368035840030588,False,0.15103697320826143,0.08264338519204446,,0.35365995566675873,380935
ALP-photon-combined,1.2,170.38283999999996,12.0,1.324314921257498e-16,0.08210711471277886,False,0.05289925155854665,0.02920786315423221,,0.35572877279155446,380965
ALP-photon-combined,1.2,289.65082799999993,12.0,7.790087772102929e-17,0.02866965533588209,False,0.018437066782754134,0.010232588553127957,,0.3569135531364813,380972
ALP-photon-combined,1.2,492.40640759999985,12.0,4.582404571825253e-17,0.009973787183531287,False,0.006406760120326729,0.003567027063204558,,0.35764018196562597,380978
ALP-photon-combined,1.2,837.0908929199998,12.0,2.6955321010736783e-17,0.00346209778693291,False,0.002222386085480211,0.001239711701452699,,0.3580810761994582,380982
ALP-photon-combined,1.2,1000.0,12.0,2.2564053733822885e-17,0.0024277841650680934,False,0.0015581744914809866,0.0008696096735871069,,0.3581906851932682,380986
ALP-SU2L,1.25,12.5,12.5,3.011933312000004e-10,1695.901370233679,True,,,1695.901370233679,0.0,121442
ALP-SU2L,1.25,21.25,12.5,1.7717254776470611e-10,619.2360033089494,True,,,619.2360033089494,0.0,121512
ALP-SU2L,1.25,36.125,12.5,1.0421914574394478e-10,222.0330116348323,True,,,222.0330116348323,0.0,121563
ALP-SU2L,1.25,61.4125,12.5,6.130537984937928e-11,78.60102091023661,True,,,78.60102091023661,0.0,121594
ALP-SU2L,1.25,104.40125,12.5,3.6061988146693696e-11,27.572198987686903,True,,,27.572198987686903,0.0,121601
ALP-SU2L,1.25,136.12257602123262,12.5,2.765828233674293e-11,16.298126831405646,True,,,16.298126831405646,0.0,121606
ALP-SU2L,1.25,155.43269943201273,12.5,2.42221659519386e-11,12.525286573847781,True,,,12.525286573847781,0.0,121611
ALP-SU2L,1.25,166.0919197001465,12.5,2.2667668883573537e-11,10.979209048640605,True,,,10.979209048640605,0.0,121614
ALP-SU2L,1.25,171.69259405609597,12.5,2.192824134726463e-11,10.279044326972844,True,,,10.279044326972844,0.0,121615
ALP-SU2L,1.25,173.12202632821595,12.5,2.1747184456253027e-11,10.111056417767031,True,,,10.111056417767031,0.0,121615
ALP-SU2L,1.25,173.8411990853214,12.5,2.165721739040802e-11,10.028091698440557,True,,,10.028091698440557,0.0,121615
ALP-SU2L,1.25,174.02145859423987,12.5,2.1634783838805407e-11,10.00745678392006,True,,,10.00745678392006,0.0,121615
ALP-SU2L,1.25,174.06655266933734,12.5,2.1629179082738355e-11,10.002304673137314,True,,,10.002304673137314,0.0,121615
ALP-SU2L,1.25,174.077828013806,12.5,2.1627778120608285e-11,10.001017058687236,True,,,10.001017058687236,0.0,121615
ALP-SU2L,1.25,174.083465959927,12.5,2.162707767357221e-11,10.000373313434519,True,,,10.000373313434519,0.0,121615
ALP-SU2L,1.25,174.08628500146173,12.5,2.1626727458561096e-11,10.000051456300083,True,,,10.000051456300083,0.0,121615
ALP-SU2L,1.25,174.08910408864696,12.5,2.1626377249221137e-11,9.999729609493162,False,,,9.999729609493162,0.0,121615
ALP-SU2L,1.25,174.11165842963516,12.5,2.1623575778652092e-11,9.99715520678857,False,,,9.99715520678857,0.0,121615
ALP-SU2L,1.25,174.20190501794454,12.5,2.161237352491743e-11,9.986864201988666,False,,,9.986864201988666,0.0,121615
ALP-SU2L,1.25,174.56335938517648,12.5,2.1567622514027494e-11,9.945805690229903,False,,,9.945805690229903,0.0,121615
ALP-SU2L,1.25,177.482125,12.5,2.1212934203937468e-11,9.623338880461345,False,,,9.623338880461345,0.0,121615
ALP-SU2L,1.25,301.7196125,12.5,1.2478196590551453e-11,3.3475313055600813,False,,,3.3475313055600813,0.0,121627
ALP-SU2L,1.25,512.9233412499999,12.5,7.340115641500854e-12,1.1618529295730962,False,,,1.1618529295730962,0.0,121629
ALP-SU2L,1.25,871.9696801249999,12.5,4.317715083235797e-12,0.40276450315233203,False,,,0.40276450315233203,0.0,121631
ALP-SU2L,1.25,1000.0,12.5,3.764916640000005e-12,0.306335666798642,False,,,0.306335666798642,0.0,121631
ALP-photon-combined,1.25,12.5,12.5,1.5966870122939155e-15,9.26125384552241,False,6.378435510056633,2.8828183354657764,,0.3112773263265588,381290
ALP-photon-combined,1.25,21.25,12.5,9.392276542905386e-16,3.5565724584142404,False,2.4082090666636673,1.1483633917505731,,0.3228848575919611,381463
ALP-photon-combined,1.25,36.125,12.5,5.524868554650227e-16,1.3133333775444667,False,0.8791163177681359,0.43421705977633074,,0.3306221156034155,381573
ALP-photon-combined,1.25,61.4125,12.5,3.2499226792060157e-16,0.47293961772954185,False,0.31421020064069055,0.15872941708885127,,0.33562300796636424,381655
