model,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,N_events_before_ECAL_primary,N_events_before_ECAL_cascade,N_events_before_ECAL_inclusive,valid_mother_samples,samples_passing_ECAL,template_model_seed
ALP-SU2L,0.9,163.1960587008489,9.0,6.180850051297548e-11,9.968947123600213,19.56953950729101,0.5094114309581014,False,,,9.968947123600213,,,19.56953950729101,611766,368915,104421
ALP-SU2L,0.9,163.87399762042995,9.0,6.155280169152032e-11,9.886846472616659,19.408730937632075,0.5094020059522184,False,,,9.886846472616659,,,19.408730937632075,611766,368916,104421
ALP-SU2L,0.9,166.6140330499887,9.0,6.054054087329278e-11,9.569667669635683,18.778630435205283,0.5096041323490197,False,,,9.569667669635683,,,18.778630435205283,611768,369136,104421
ALP-SU2L,0.9,217.23812099999998,9.0,4.6432475255698784e-11,5.6402712194354905,11.071240268673971,0.5094525168417322,False,,,5.6402712194354905,,,11.071240268673971,611775,369401,104421
ALP-SU2L,0.9,369.3048057,9.0,2.7313220738646342e-11,1.9513901970226621,3.843304144082855,0.5077376454910599,False,,,1.9513901970226621,,,3.843304144082855,611797,368855,104421
ALP-SU2L,0.9,627.81816969,9.0,1.6066600434497847e-11,0.6762808647182736,1.332362931663809,0.5075800659462638,False,,,0.6762808647182736,,,1.332362931663809,611812,369069,104421
ALP-SU2L,0.9,1000.0,9.0,1.0086903677926997e-11,0.26677096956931556,0.525687773959815,0.507470370786497,False,,,0.26677096956931556,,,0.525687773959815,611818,369099,104421
ALP-photon-combined,0.9,9.0,9.0,5.9523219107366645e-15,39.257824555720134,110.30082801147664,0.3559159551516278,True,27.519110030219586,11.73871452550055,,64.35279389587771,45.94803411559893,,1879932,895252,104321
ALP-photon-combined,0.9,15.299999999999999,9.0,3.5013658298450972e-15,14.956811684407217,44.43807470291624,0.3365765007687356,True,10.320352541574932,4.636459142832284,,25.12342626361114,19.314648439305103,,1881335,902905,104321
ALP-photon-combined,0.9,17.470432685162024,9.0,3.0663749525865365e-15,11.68605833736176,35.06472683237541,0.33327105022737474,True,8.045375505577496,3.640682831784264,,19.70209904025655,15.362627792118863,,1881608,904688,104321
ALP-photon-combined,0.9,18.6685151404706,9.0,2.8695853308920185e-15,10.306586136192454,31.110595145443877,0.33128862009899046,True,7.081910862350437,3.224675273842018,,17.430804287483575,13.679790857960302,,1881736,904780,104321
ALP-photon-combined,0.9,18.823940470031584,9.0,2.845891766493676e-15,10.139208082834081,30.647209857637975,0.33083625328154176,True,6.970605626808463,3.1686024560256185,,17.165378347837756,13.481831509800218,,1881751,904734,104321
ALP-photon-combined,0.9,18.902137713066132,9.0,2.8341184478620645e-15,10.062361192884545,30.417900542148836,0.3308039349705133,True,6.9156669895550005,3.1466942033295435,,17.0339256624061,13.383974879742734,,1881759,904751,104321
ALP-photon-combined,0.9,18.941358066171365,9.0,2.8282500657809653e-15,10.027741477396486,30.3038728050697,0.3309062687102782,True,6.893751815998203,3.133989661398282,,16.96862012036827,13.33525268470143,,1881763,904632,104321
ALP-photon-combined,0.9,18.960998749284585,9.0,2.8253204330099574e-15,10.00363990636188,30.247040010032485,0.33073120222817914,True,6.875621128634428,3.1280187777274513,,16.93610968629528,13.310930323737205,,1881764,904462,104321
ALP-photon-combined,0.9,18.963455266213124,9.0,2.8249544423518833e-15,10.00120851550462,30.239932954939622,0.33072852808263076,True,6.873916195928973,3.1272923195756475,,16.932040019622246,13.307892935317376,,1881764,904464,104321
ALP-photon-combined,0.9,18.964069445171344,9.0,2.8248629520954573e-15,9.997588645991708,30.238179060927028,0.33062799931991693,False,6.87048578436768,3.127102861624028,,16.93104537184565,13.307133689081379,,1881765,904287,104321
ALP-photon-combined,0.9,18.964683644021285,9.0,2.824771464802076e-15,9.996973254370284,30.236402642625617,0.33062707136586084,False,6.8700598396250765,3.126913414745207,,16.930028159436436,13.306374483189181,,1881765,904287,104321
ALP-photon-combined,0.9,18.965912101398917,9.0,2.8245884991040645e-15,9.995766022275289,30.232850103282182,0.3306259908717675,False,6.869231468071767,3.1265345542035217,,16.92799391085349,13.30485619242869,,1881765,904288,104321
ALP-photon-combined,0.9,18.970826726707205,9.0,2.823856754814626e-15,9.990878974420843,30.218643908624195,0.3306196997003401,False,6.8658347871581435,3.1250441872626995,,16.91985926586212,13.298784642762074,,1881765,904291,104321
ALP-photon-combined,0.9,18.98065979822542,9.0,2.8223938348886343e-15,9.984717593095668,30.190216080490664,0.33072693373493045,False,6.862693712411516,3.1220238806841527,,16.903566795996188,13.286649284494477,,1881764,904504,104321
ALP-photon-combined,0.9,19.298023633115207,9.0,2.7759784221998196e-15,9.674108687647635,29.29552168799662,0.3302248306303912,False,6.647887919643483,3.0262207680041517,,16.391321513889277,12.90420017410734,,1881787,904440,104321
ALP-photon-combined,0.9,19.948759359920103,9.0,2.685425004637709e-15,9.07951792853603,27.58147107443709,0.32918903796074384,False,6.234846832928451,2.8446710956075787,,15.411841723835236,12.169629350601854,,1881838,904632,104321
ALP-photon-combined,0.9,26.009999999999998,9.0,2.0596269587324102e-15,5.490093006284272,16.925031071217212,0.32437713013246694,False,3.7545720611060385,1.735520945178233,,9.368407889958755,7.5566231812584554,,1882165,907536,104321
ALP-photon-combined,0.9,44.217,9.0,1.211545269842594e-15,1.9695260746337735,6.2131427629490465,0.316993532866923,False,1.3381184668639825,0.6314076077697911,,3.3928125427787372,2.8203302201703093,,1882663,910187,104321
ALP-photon-combined,0.9,75.1689,9.0,7.126736881427025e-16,0.6962625474780272,2.2282610611208655,0.3124690188356078,False,0.47147102923808487,0.22479151823994228,,1.2065057636494387,1.021755297471427,,1882956,911719,104321
ALP-photon-combined,0.9,127.78712999999999,9.0,4.1921981655453085e-16,0.24393164469884265,0.7877532877559577,0.3096548735375276,False,0.16482313480683045,0.07910850989201222,,0.4243305998850846,0.363422687870873,,1883137,912936,104321
ALP-photon-combined,0.9,217.23812099999998,9.0,2.465998920909005e-16,0.08512912813234938,0.27607451737639976,0.3083556169593313,False,0.057493085909696526,0.027636042222652858,,0.14825090172541322,0.12782361565098654,,1883223,914108,104321
ALP-photon-combined,0.9,369.3048057,9.0,1.4505876005347088e-16,0.029561291290771757,0.0962501026701367,0.30712997150852567,False,0.019935890709037826,0.00962540058173393,,0.05158999526326975,0.04466010740686695,,1883268,913847,104321
ALP-photon-combined,0.9,627.81816969,9.0,8.532868238439463e-17,0.010242445749528472,0.0334537152464756,0.3061676610225685,False,0.006910699286114961,0.0033317464634135107,,0.01791172901899766,0.015541986227477938,,1883301,913355,104321
ALP-photon-combined,0.9,1000.0,9.0,5.357089719662998e-17,0.00404305045438134,0.013217302019001296,0.3058907520285925,False,0.0027252809605560965,0.0013177694938252438,,0.007072683618116789,0.006144618400884506,,1883316,913679,104321
ALP-SU2L,1.0,10.0,10.0,7.353352809999993e-10,1921.6810815874746,3834.8767106379787,0.501106352717081,True,,,1921.6810815874746,,,3834.8767106379787,610957,352929,114421
ALP-SU2L,1.0,17.0,10.0,4.3255016529411723e-10,690.213705549489,1392.4676106011498,0.4956766680206752,True,,,690.213705549489,,,1392.4676106011498,611377,353946,114421
ALP-SU2L,1.0,28.9,10.0,2.5444127370242193e-10,243.74350503576346,497.5678311204717,0.48986990273643316,True,,,243.74350503576346,,,497.5678311204717,611651,354140,114421
ALP-SU2L,1.0,49.129999999999995,10.0,1.4967133747201289e-10,85.27919409109526,175.82221844285098,0.48503081605021553,True,,,85.27919409109526,,,175.82221844285098,611835,353946,114421
ALP-SU2L,1.0,83.52099999999999,10.0,8.804196321883112e-11,29.765980480990613,61.66305598012655,0.4827198394219048,True,,,29.765980480990613,,,61.66305598012655,611942,354547,114421
ALP-SU2L,1.0,141.98569999999998,10.0,5.1789390128724186e-11,10.342408853054307,21.517667748992725,0.4806472975463826,True,,,10.342408853054307,,,21.517667748992725,612018,354601,114421
ALP-SU2L,1.0,143.16780656013054,10.0,5.1361775993345133e-11,10.172840493199285,21.165904599379033,0.4806239414637509,True,,,10.172840493199285,,,21.165904599379033,612018,354602,114421
ALP-SU2L,1.0,143.76254536001835,10.0,5.114929477344261e-11,10.089106194856571,20.992179351567255,0.4806126141497228,True,,,10.089106194856571,,,20.992179351567255,612018,354603,114421
ALP-SU2L,1.0,144.06084060460483,10.0,5.104338402538064e-11,10.037607659366811,20.904968684348827,0.48015415908667625,True,,,10.037607659366811,,,20.904968684348827,612017,354394,114421
ALP-SU2L,1.0,144.21022024831646,10.0,5.0990510917591066e-11,10.016882066642513,20.861938865431185,0.48015106032358124,True,,,10.016882066642513,,,20.861938865431185,612017,354394,114421
ALP-SU2L,1.0,144.2849681456953,10.0,5.096409490540112e-11,10.006535300922925,20.840457088668515,0.48014951199720723,True,,,10.006535300922925,,,20.840457088668515,612017,354394,114421
ALP-SU2L,1.0,144.32235662204505,10.0,5.095089203162844e-11,10.001365920911075,20.829724473577848,0.48014873809769487,True,,,10.001365920911075,,,20.829724473577848,612017,354394,114421
ALP-SU2L,1.0,144.33170525485522,10.0,5.094759184765214e-11,10.000073992638898,20.827042181128736,0.48014854465027723,True,,,10.000073992638898,,,20.827042181128736,612017,354394,114421
ALP-SU2L,1.0,144.3363797983457,10.0,5.0945941835824494e-11,9.999428090997677,20.825701164072445,0.48014844793068656,False,,,9.999428090997677,,,20.825701164072445,612017,354394,114421
ALP-SU2L,1.0,144.34105449323297,10.0,5.0944291877434875e-11,9.998782231016124,20.82436023312093,0.4801483512138425,False,,,9.998782231016124,,,20.82436023312093,612017,354394,114421
ALP-SU2L,1.0,144.359754786848,10.0,5.0937692578222124e-11,9.99619920763298,20.81899737025303,0.4801479643739197,False,,,9.99619920763298,,,20.81899737025303,612017,354394,114421
ALP-SU2L,1.0,146.77350467067376,10.0,5.0100001539782254e-11,9.671004262794497,20.14378699150599,0.48009861635612305,False,,,9.671004262794497,,,20.14378699150599,612017,354446,114421
ALP-SU2L,1.0,151.72275569520235,10.0,4.8465721416055944e-11,9.05794981321751,18.85842233231,0.4803132337161943,False,,,9.05794981321751,,,18.85842233231,612023,354694,114421
ALP-SU2L,1.0,162.1275564774908,10.0,4.5355354572440655e-11,7.927057884866425,16.527648965625392,0.47962404703496025,False,,,7.927057884866425,,,16.527648965625392,612026,354345,114421
ALP-SU2L,1.0,185.1267033888763,10.0,3.972064902248906e-11,6.076223338206701,12.6931937273317,0.478699330423283,False,,,6.076223338206701,,,12.6931937273317,612037,354070,114421
ALP-SU2L,1.0,241.37568999999996,10.0,3.046434713454364e-11,3.588103236746389,7.483772042968594,0.4794511666236019,False,,,3.588103236746389,,,7.483772042968594,612053,354787,114421
ALP-SU2L,1.0,410.3386729999999,10.0,1.7920204196790377e-11,1.2416034173460273,2.5978608037573347,0.47793300378152404,False,,,1.2416034173460273,,,2.5978608037573347,612082,354312,114421
ALP-SU2L,1.0,697.5757440999998,10.0,1.0541296586347281e-11,0.42991309616471,0.9005609853872758,0.47738365656583587,False,,,0.42991309616471,,,0.9005609853872758,612090,354446,114421
ALP-SU2L,1.0,1000.0,10.0,7.353352809999992e-12,0.20960119577847056,0.43857543794876436,0.477913666936717,False,,,0.20960119577847056,,,0.43857543794876436,612098,354579,114421
ALP-photon-combined,1.0,10.0,10.0,3.903062029501606e-15,18.662698936145436,50.90599044444876,0.366611056443566,True,13.567824953166124,5.094873982979311,,31.584132836136035,19.32185760831273,,1890177,912817,114321
ALP-photon-combined,1.0,13.038404810405298,10.0,2.9935119259272942e-15,11.510000100558848,32.265685208364225,0.35672572971037086,True,8.30983176818484,3.200168332374008,,19.74767766080453,12.518007547559696,,1890842,916388,114321
ALP-photon-combined,1.0,13.93254889544704,10.0,2.801398407994873e-15,10.197655854813318,28.717894601163344,0.35509761409877927,True,7.352708811148531,2.844947043664787,,17.52312013645601,11.194774464707335,,1890981,917778,114321
ALP-photon-combined,1.0,14.048544784107996,10.0,2.778267848721834e-15,10.048701316225957,28.301065708135816,0.3550644141763615,True,7.243974345811167,2.8047269704147904,,17.26247961236711,11.038586095768709,,1890999,918253,114321
ALP-photon-combined,1.0,14.077694338270142,10.0,2.7725151120032145e-15,10.003712332901193,28.19767915519691,0.35477076953184217,True,7.208370348074806,2.7953419848263876,,17.197824955606983,10.999854199589926,,1891002,918211,114321
ALP-photon-combined,1.0,14.079518192325196,10.0,2.772155961721177e-15,10.001289411048633,28.191224825943554,0.35476604769029907,True,7.206610549644291,2.7946788614043414,,17.193790034420523,10.99743479152303,,1891002,918211,114321
ALP-photon-combined,1.0,14.080430207960232,10.0,2.7719764040270935e-15,10.000078162446364,28.187998179465904,0.35476368696983657,True,7.205730806556159,2.794347355890205,,17.191772910458162,10.996225269007741,,1891002,918211,114321
ALP-photon-combined,1.0,14.080886237931301,10.0,2.7718866295414556e-15,9.999488013984477,28.186384985749946,0.3547630538304174,False,7.2052909740387605,2.7941970399457166,,17.190764432624725,10.995620553125223,,1891002,918212,114321
ALP-photon-combined,1.0,14.081342282672042,10.0,2.7717968579632952e-15,9.99888247729188,28.18477187837707,0.3547618735549487,False,7.204851167537186,2.7940313097546947,,17.189756010885965,10.995015867491105,,1891002,918212,114321
ALP-photon-combined,1.0,14.084991172363562,10.0,2.7710787899958935e-15,9.994126218534255,28.171870127252433,0.3547555122677605,False,7.201393053624394,2.7927331649098615,,17.181690656042743,10.990179471209688,,1891002,918216,114321
ALP-photon-combined,1.0,14.092291788595341,10.0,2.7696432120858366e-15,9.984273696973547,28.14612128818481,0.3547300032834276,False,7.194373733868296,2.7898999631052512,,17.165570710153254,10.980550578031552,,1891004,917991,114321
ALP-photon-combined,1.0,14.106904375316521,10.0,2.7667742870157733e-15,9.970173651223035,28.094678898176028,0.35487765093732115,False,7.185530964704593,2.784642686518442,,17.133439155144256,10.961239743031772,,1891006,918208,114321
ALP-photon-combined,1.0,14.165506400310065,10.0,2.7553282736268244e-15,9.87796008083421,27.88990220695165,0.3541769349901878,False,7.1217675244479715,2.7561925563862384,,17.005442713970535,10.884459492981115,,1891020,917195,114321
ALP-photon-combined,1.0,14.402359043060581,10.0,2.710015781325907e-15,9.5954392242605,27.084404377267695,0.3542791301814295,False,6.916883466082545,2.6785557581779558,,16.502240401215392,10.582163976052302,,1891065,917947,114321
ALP-photon-combined,1.0,14.8880113439267,10.0,2.6216140889050244e-15,9.028018665039149,25.537920175181284,0.3535142487371747,False,6.498600649682894,2.5294180153562547,,15.537815689630861,10.000104485550425,,1891143,919455,114321
ALP-photon-combined,1.0,17.0,10.0,2.2959188408832977e-15,7.039816372873659,20.144067676725495,0.34947342740550263,False,5.057347195879752,1.9824691769939073,,12.190347011222512,7.953720665502984,,1891419,919960,114321
ALP-photon-combined,1.0,28.9,10.0,1.350540494637234e-15,2.5724310039969063,7.581785234827519,0.33929093535652327,False,1.8356667696327895,0.7367642343641168,,4.511895470617853,3.0698897642096656,,1892153,924752,114321
ALP-photon-combined,1.0,49.129999999999995,10.0,7.94435585080726e-16,0.9188303129269721,2.762506784617858,0.3326074411991265,False,0.6518409258026687,0.2669893871243035,,1.6265034339408633,1.1360033506769949,,1892570,927669,114321
ALP-photon-combined,1.0,83.52099999999999,10.0,4.6731505004748585e-16,0.3239153588448432,0.9861833498110374,0.3284534857609476,False,0.22933253872528225,0.09458282011956091,,0.5767943537252853,0.4093889960857521,,1892819,928822,114321
ALP-photon-combined,1.0,141.98569999999998,10.0,2.748912059102858e-16,0.11330571374272862,0.3476740317221637,0.32589639548712246,False,0.08012875673179343,0.03317695701093519,,0.2025238484163363,0.14515018330582738,,1892966,929313,114321
ALP-photon-combined,1.0,241.37568999999996,10.0,1.6170070935899166e-16,0.039451013678207206,0.12164383815327531,0.32431575883439,False,0.027863008856216325,0.01158800482199088,,0.0706866405421982,0.050957197611077115,,1893049,929976,114321
ALP-photon-combined,1.0,410.3386729999999,10.0,9.511806432881862e-17,0.01371427609265737,0.04236847442519396,0.3236905807612068,False,0.009685526409416648,0.0040287496832407226,,0.02458439879189137,0.01778407563330259,,1893094,930399,114321
ALP-photon-combined,1.0,697.5757440999998,10.0,5.59518025463639e-17,0.004756447779481827,0.01471743473239313,0.32318456755326164,False,0.0033570160174435796,0.0013994317620382474,,0.008532395441437288,0.006185039290955843,,1893127,930519,114321
ALP-photon-combined,1.0,1000.0,10.0,3.9030620295016065e-17,0.002316631947232021,0.007173705314490977,0.3229338041740291,False,0.0016344184086370581,0.0006822135385949631,,0.004157315190654489,0.003016390123836489,,1893138,930645,114321
ALP-SU2L,1.05,10.500000000000002,10.500000000000002,6.049621558655353e-10,1559.587498585851,3209.072819813513,0.4859931781406202,True,,,1559.587498585851,,,3209.072819813513,610381,345226,124421
ALP-SU2L,1.05,17.85,10.500000000000002,3.5586009168560905e-10,559.6260319263081,1166.9308581335354,0.479570857198352,True,,,559.6260319263081,,,1166.9308581335354,610811,345860,124421
ALP-SU2L,1.05,30.345000000000002,10.500000000000002,2.0932946569741708e-10,197.33902156262795,417.26656686814607,0.4729327418771751,True,,,197.33902156262795,,,417.26656686814607,611073,345787,124421
ALP-SU2L,1.05,51.5865,10.500000000000002,1.2313497982201007e-10,69.13366617057761,147.54960739772972,0.4685452397323108,True,,,69.13366617057761,,,147.54960739772972,611240,346114,124421
ALP-SU2L,1.05,87.69705,10.500000000000002,7.243234107177061e-11,24.106636570619496,51.760298379323395,0.46573604336580365,True,,,24.106636570619496,,,51.760298379323395,611330,346177,124421
ALP-SU2L,1.05,114.3429638578354,10.500000000000002,5.555306966229948e-11,14.22171669559439,30.592523875676967,0.46487556088504267,True,,,14.22171669559439,,,30.592523875676967,611363,346310,124421
ALP-SU2L,1.05,130.5634675228907,10.500000000000002,4.8651454783662635e-11,10.915062821070387,23.509557716371305,0.46428192962003223,True,,,10.915062821070387,,,23.509557716371305,611379,346433,124421
ALP-SU2L,1.05,134.96611074418314,10.500000000000002,4.7064426777681956e-11,10.22182279172986,22.011034461736845,0.46439538357450183,True,,,10.22182279172986,,,22.011034461736845,611384,346564,124421
ALP-SU2L,1.05,136.08977548581564,10.500000000000002,4.6675825673988186e-11,10.048025696841982,21.651518668952114,0.46407948793221,True,,,10.048025696841982,,,21.651518668952114,611385,346373,124421
ALP-SU2L,1.05,136.37215037534338,10.500000000000002,4.6579177780103456e-11,10.003922103923198,21.562573735443525,0.4639484240918435,True,,,10.003922103923198,,,21.562573735443525,611386,346380,124421
ALP-SU2L,1.05,136.38981824718957,10.500000000000002,4.657314393568387e-11,10.001338537925772,21.557024997739163,0.4639479955594375,True,,,10.001338537925772,,,21.557024997739163,611386,346380,124421
ALP-SU2L,1.05,136.3986530414632,10.500000000000002,4.6570127306588396e-11,10.000047004753691,21.554251162682764,0.46394778131132386,True,,,10.000047004753691,,,21.554251162682764,611386,346380,124421
ALP-SU2L,1.05,136.40307065320388,10.500000000000002,4.6568619065313695e-11,9.999401300614936,21.552864378583607,0.46394767419178967,False,,,9.999401300614936,,,21.552864378583607,611386,346380,124421
ALP-SU2L,1.05,136.40748840801996,10.500000000000002,4.656711087288559e-11,9.998755638104138,21.55147768342959,0.4639475670752702,False,,,9.998755638104138,,,21.55147768342959,611386,346380,124421
ALP-SU2L,1.05,136.44283559781954,10.500000000000002,4.655504709174802e-11,9.993591836302853,21.540387323540997,0.46394671025163436,False,,,9.993591836302853,,,21.540387323540997,611386,346380,124421
ALP-SU2L,1.05,136.51355745827976,10.500000000000002,4.6530928904474585e-11,9.983272219272585,21.518223668514096,0.46394499718303017,False,,,9.983272219272585,,,21.518223668514096,611386,346380,124421
ALP-SU2L,1.05,136.655111169124,10.500000000000002,4.648273000727193e-11,9.96767118705876,21.473924610123202,0.46417556958171574,False,,,9.96767118705876,,,21.473924610123202,611385,346312,124421
ALP-SU2L,1.05,137.2227953347756,10.500000000000002,4.6290433168127885e-11,9.885649215143953,21.297794048409997,0.4641630580460033,False,,,9.885649215143953,,,21.297794048409997,611385,346313,124421
ALP-SU2L,1.05,139.51721254812307,10.500000000000002,4.55291681977743e-11,9.568995176457385,20.60810088897721,0.4643317318761583,False,,,9.568995176457385,,,20.60810088897721,611389,346626,124421
ALP-SU2L,1.05,149.08498500000002,10.500000000000002,4.2607259453982715e-11,8.372510294811503,18.063105009088193,0.4635144561579526,False,,,8.372510294811503,,,18.063105009088193,611390,346252,124421
ALP-SU2L,1.05,253.4444745,10.500000000000002,2.506309379646042e-11,2.9079005440615036,6.282427045543215,0.46286260436949805,False,,,2.9079005440615036,,,6.282427045543215,611413,346674,124421
ALP-SU2L,1.05,430.85560665,10.500000000000002,1.474299635085907e-11,1.0060239269885423,2.1808742332366404,0.4612938754819896,False,,,1.0060239269885423,,,2.1808742332366404,611430,346166,124421
ALP-SU2L,1.05,732.454531305,10.500000000000002,8.672350794622983e-12,0.34859807376643354,0.756009692519086,0.46110265148172414,False,,,0.34859807376643354,,,0.756009692519086,611435,346318,124421
ALP-SU2L,1.05,1000.0,10.500000000000002,6.352102636588122e-12,0.1871271981438841,0.40587953978121744,0.46104121987708935,False,,,0.1871271981438841,,,0.40587953978121744,611441,346330,124421
ALP-photon-combined,1.05,10.500000000000002,10.500000000000002,3.2101878493602596e-15,12.940166274848432,35.11213601600982,0.3685382817196937,True,9.56656719773391,3.373599077114522,,22.34717448459317,12.764961531416649,,1892803,918048,124321
ALP-photon-combined,1.05,11.98951262707198,10.500000000000002,2.811371359847718e-15,10.186346075709249,27.96907922518193,0.3642002653608269,True,7.505971020428835,2.6803750552804138,,17.683250448904825,10.285828776277105,,1893212,920938,124321
ALP-photon-combined,1.05,12.089331704128544,10.500000000000002,2.7881584560023032e-15,10.026128100273544,27.570555491150444,0.36365346731921,True,7.383174201630692,2.6429538986428525,,17.424420146020605,10.146135345129839,,1893235,920924,124321
ALP-photon-combined,1.05,12.101867380410145,10.500000000000002,2.7852703519826847e-15,10.013410070417867,27.521135549851575,0.36384436435334044,True,7.374057775864378,2.6393522945534897,,17.392338647565015,10.12879690228656,,1893239,921328,124321
ALP-photon-combined,1.05,12.10500332996993,10.500000000000002,2.7845487935414274e-15,10.011236308109197,27.50878103978382,0.36392875037358874,True,7.370614191411988,2.6406221166972093,,17.384308730235798,10.124472309548022,,1893240,921495,124321
ALP-photon-combined,1.05,12.10657160946793,10.500000000000002,2.784188084422037e-15,10.008303053110287,27.502626731722973,0.36390353367833717,True,7.368275696696094,2.640027356414193,,17.380322797741567,10.122303933981406,,1893241,921580,124321
ALP-photon-combined,1.05,12.10735582540797,10.500000000000002,2.7840077473850027e-15,10.00712095702587,27.499536196605437,0.3639014449364116,True,7.367384769445883,2.639736187579987,,17.378316294789048,10.121219901816389,,1893241,921581,124321
ALP-photon-combined,1.05,12.10774795242719,10.500000000000002,2.78391758324682e-15,10.006535911282224,27.49799104955585,0.3639006170759464,True,7.366939344754796,2.6395965665274277,,17.37731312492084,10.120677924635013,,1893241,921582,124321
ALP-photon-combined,1.05,12.108140092146424,10.500000000000002,2.7838274220287335e-15,9.999126955524167,27.49649578950232,0.36365095509158146,False,7.359684919390234,2.6394420361339335,,17.376359816115933,10.120135973386386,,1893242,921048,124321
ALP-photon-combined,1.05,12.114416055191883,10.500000000000002,2.7823852395953427e-15,9.985494893368852,27.471803129575765,0.36348159770476096,False,7.352588940233641,2.6329059531352104,,17.360317328593418,10.111485800982347,,1893243,920684,124321
ALP-photon-combined,1.05,12.139552454183404,10.500000000000002,2.7766239773252095e-15,9.947184099170183,27.373349378259356,0.36338936685148593,False,7.330566449287497,2.616617649882685,,17.296386376568105,10.07696300169125,,1893250,920152,124321
ALP-photon-combined,1.05,12.189981828155434,10.500000000000002,2.7651372162367867e-15,9.875006582396487,27.177317222904975,0.3633547234041871,False,7.273531584493471,2.6014749979030176,,17.169135729750785,10.008181493154192,,1893260,920580,124321
ALP-photon-combined,1.05,12.39380295035804,10.500000000000002,2.7196634118915846e-15,9.573224161382957,26.40596642202973,0.36254019293898265,False,7.048241252306867,2.5249829090760896,,16.6687403145113,9.737226107518431,,1893294,920604,124321
ALP-photon-combined,1.05,12.811726076793551,10.500000000000002,2.630947010281282e-15,9.009508925348289,24.92427389151035,0.36147528166977366,False,6.625309578554897,2.384199346793391,,15.709167272684494,9.215106618825855,,1893386,921135,124321
ALP-photon-combined,1.05,13.690325050925564,10.500000000000002,2.462101688082556e-15,7.97625864514378,22.189801361473044,0.3594560634054403,False,5.858145803136106,2.1181128420076742,,13.944395895785995,8.245405465687051,,1893545,922480,124321
ALP-photon-combined,1.05,17.85,10.500000000000002,1.8883457937413294e-15,4.8659025845027,13.819421088153971,0.3521061087481992,False,3.5586610065162403,1.3072415779864595,,8.593192613262946,5.226228474891025,,1894062,925025,124321
ALP-photon-combined,1.05,30.345000000000002,10.500000000000002,1.1107916433772525e-15,1.770626755470346,5.183640937140239,0.3415797461556399,False,1.2864625417323474,0.48416421373799867,,3.1731784731204797,2.010462464019759,,1894745,929817,124321
ALP-photon-combined,1.05,51.5865,10.500000000000002,6.534068490454428e-16,0.6308236055830818,1.884821032694258,0.33468620873852983,False,0.4564887509552994,0.17433485462778237,,1.1422406383702628,0.7425803943239953,,1895185,931534,124321
ALP-photon-combined,1.05,87.69705,10.500000000000002,3.84356970026731e-16,0.222557486963691,0.6720115469879122,0.33118104586332986,False,0.16084341388077497,0.06171407308291602,,0.40469530205809906,0.2673162449298131,,1895413,933345,124321
ALP-photon-combined,1.05,149.08498500000002,10.500000000000002,2.2609233530984175e-16,0.07774377371673782,0.23673672325993547,0.328397608305897,False,0.05609190561755238,0.021651868099185446,,0.14202302442942868,0.09471369883050679,,1895552,933736,124321
ALP-photon-combined,1.05,253.4444745,10.500000000000002,1.3299549135873046e-16,0.027044552548297733,0.08279092431939569,0.32666083596269163,False,0.01948548828119812,0.007559064267099612,,0.04955272488455287,0.033238199434842824,,1895612,933963,124321
ALP-photon-combined,1.05,430.85560665,10.500000000000002,7.82326419757238e-17,0.009402709830690343,0.028828981968381205,0.3261547647087561,False,0.006772119155904295,0.0026305906747860486,,0.01723097617701252,0.011598005791368686,,1895665,934777,124321
ALP-photon-combined,1.05,732.454531305,10.500000000000002,4.601920116219047e-17,0.003262567298015075,0.010012715562346177,0.3258424028626447,False,0.0023503165200731164,0.0009122507779419585,,0.005979623837734251,0.004033091724611926,,1895703,935027,124321
ALP-photon-combined,1.05,1000.0,10.500000000000002,3.370697241828273e-17,0.0017511403399620095,0.00537938984476166,0.3255276881758689,False,0.0012610444539239431,0.0004900958860380664,,0.0032115639176877463,0.0021678259270739137,,1895715,935207,124321
ALP-SU2L,1.1,11.0,11.0,5.022438915380883e-10,1273.1172309361857,2704.541357331446,0.47073313465332345,True,,,1273.1172309361857,,,2704.541357331446,610105,337218,134421
ALP-SU2L,1.1,18.7,11.0,2.9543758325769904e-10,457.35867682867695,984.0281467519717,0.4647821084572656,True,,,457.35867682867695,,,984.0281467519717,610530,338581,134421
ALP-SU2L,1.1,31.79,11.0,1.7378681368099944e-10,161.54449341829664,351.8793526426328,0.45909057239388684,True,,,161.54449341829664,,,351.8793526426328,610752,338931,134421
ALP-SU2L,1.1,54.043,11.0,1.0222753745941143e-10,56.385992734191376,124.39263394857183,0.4532904477085297,True,,,56.385992734191376,,,124.39263394857183,610922,338074,134421
ALP-SU2L,1.1,91.8731,11.0,6.013384556435967e-11,19.713025054706172,43.62586418995569,0.4518655485853928,True,,,19.713025054706172,,,43.62586418995569,611007,338939,134421
ALP-SU2L,1.1,119.7878668986847,11.0,4.6120554192618604e-11,11.601712845079208,25.7793502625292,0.45003899349404974,True,,,11.601712845079208,,,25.7793502625292,611032,338639,134421
