profile,benchmark_source,selection_name,panel_label,mass_GeV,ctau_m,model_id,model_label,source,bin_index,energy_low_GeV,energy_high_GeV,bin_probability,density_per_GeV,density_error_per_GeV,bin_N_eff,expected_events,expected_events_before_ECAL,weighted_ECAL_efficiency,total_N_eff,accepted_samples,cache_key
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,8,0.9486618862562488,1.0954945651051906,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,9,1.0954945651051906,1.2650538190282499,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,10,1.2650538190282499,1.460857238378258,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,11,1.460857238378258,1.6869668616640054,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,12,1.6869668616640054,1.9480734445425867,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,13,1.9480734445425867,2.2495937718590873,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,14,2.2495937718590873,2.5977830315198704,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,15,2.5977830315198704,2.99986458145088,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,16,2.99986458145088,3.4641798017205296,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,17,3.4641798017205296,4.00036114058337,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,18,4.00036114058337,4.619531944370044,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,19,4.619531944370044,5.334537216793201,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,20,5.334537216793201,6.160210094884928,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,21,6.160210094884928,7.113679569740505,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,22,7.113679569740505,8.214725835887057,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,23,8.214725835887057,9.486190641175014,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,24,9.486190641175014,10.95445115010332,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,25,10.95445115010332,12.649967151106729,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,26,12.649967151106729,14.607912959890275,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,27,14.607912959890275,16.86890712795732,1.9814237030740925e-05,8.763506474534772e-06,6.197208702204031e-06,1.9996941661993013,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,28,16.86890712795732,19.479855094494404,0.00014963369467369222,5.731010215119391e-05,1.3907154715589018e-05,16.981880982266045,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,29,19.479855094494404,22.494922262841893,0.0007063974540935451,0.00023428912679272432,2.4445103981568565e-05,91.85874117211985,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,30,22.494922262841893,25.976657688501856,0.0030076650700648793,0.0008638407869531834,4.084251475238445e-05,447.34487102444695,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,31,25.976657688501856,29.99729169014488,0.009864707285243114,0.0024535203356515216,5.985390784995951e-05,1680.3289217026743,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,32,29.99729169014488,34.64023430319652,0.02293229581953966,0.004939172789918908,7.368863377740552e-05,4492.70010873321,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,33,34.64023430319652,40.00180566216164,0.0417305676741817,0.007783271895543043,8.027714886670812e-05,9400.274264588861,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,34,40.00180566216164,46.19323420932204,0.06801280615960142,0.010984994115904697,8.271354050679635e-05,17637.882103987366,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,35,46.19323420932204,53.3429641836316,0.09347598909167125,0.0130740586606137,7.827165776591531e-05,27900.487662030646,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,36,53.3429641836316,61.59932025980484,0.11789642676437766,0.014279474586205319,7.091700631234066e-05,40543.72688323967,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,37,61.59932025980484,71.13358461685092,0.13425619399661737,0.014081442360825494,6.104640220501262e-05,53207.65712911988,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,38,71.13358461685092,82.14355027135687,0.1359536819523407,0.012348238515775949,4.955205968747735e-05,62099.28459333685,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,39,82.14355027135687,94.85762439117252,0.12393563667109415,0.009747908931719456,3.816759049385949e-05,65227.90627336889,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,40,94.85762439117252,109.53956671476264,0.09999724547531831,0.0068109003067426815,2.766026511703138e-05,60631.22879608345,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,41,109.53956671476264,126.49396137707384,0.07159774459443122,0.004222960832307952,1.8879817601166115e-05,50030.92337062456,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,42,126.49396137707384,146.07253565764043,0.04356193793062105,0.002224980088251881,1.1878608728061154e-05,35084.969474158206,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,43,146.07253565764043,168.68145673647828,0.02148009568370209,0.0009500716822709265,6.73352218185346e-06,19908.02407376914,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,44,168.68145673647828,194.78975783256428,0.008408092325120659,0.000322046704386336,3.4013528138549146e-06,8964.670950567006,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,45,194.78975783256428,224.93906852930118,0.002426647347022969,8.04876559677236e-05,1.4741263548624217e-06,2981.1864452490304,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,46,224.93906852930118,259.7548511473678,0.0005124300891628015,1.4718327454655329e-05,5.466635352033805e-07,724.8976815156358,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,47,259.7548511473678,299.95937626905464,7.290142416449449e-05,1.8132641523272337e-06,1.670144538282726e-07,117.87291838023712,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,48,299.95937626905464,346.38670659773004,1.0892599265113781e-06,2.346161019382601e-08,1.65901339227644e-08,1.999934839596936,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,diphoton_ecal,After diphoton ECAL requirement,0.3,44.25045011669211,alp_su2l,ALP-$SU(2)_L$,inclusive,49,346.38670659773004,400.0,0.0,0.0,0.0,0.0,1518.9761914141081,2165.9089709044742,0.7013111870439275,394872.9029607436,461971,a588c09e5db95159ccbafc38c8e7073a7b3fd4b3362a1ead4e46277806057723
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,0,0.3,0.3464336180180258,0.0,0.0,0.0,0.0,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,1,0.3464336180180258,0.4000541723101981,3.9417704372908935e-06,7.351230305849949e-05,7.351230305849949e-05,1.0,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,2,0.4000541723101981,0.4619740477220955,4.232209557168953e-06,6.834977507651392e-05,6.834977507651391e-05,1.0000000000000002,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,3,0.4619740477220955,0.5334778026093256,0.00015314653239925963,0.0021417970656336825,0.0003532439793099023,36.76267471553817,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,4,0.5334778026093256,0.6160488176341831,0.0009018927535334088,0.01092263130424036,0.0007240462982491539,227.57359668777826,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,5,0.6160488176341831,0.7114000692291235,0.0021582424275329074,0.022634652313755572,0.0009468023748586416,571.5167699295699,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,6,0.7114000692291235,0.8215096661377309,0.004981142026944372,0.045238037072089114,0.0011994208783018764,1422.5393730857124,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,7,0.8215096661377309,0.9486618862562488,0.010302592799217964,0.08102566191620542,0.0014309305091487418,3206.3290380200588,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,8,0.9486618862562488,1.0954945651051906,0.018611132179545724,0.12675061386499967,0.0015908315038549129,6348.2171918566455,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,9,1.0954945651051906,1.2650538190282499,0.02987550853728205,0.17619509313740334,0.001661047507655294,11251.83905237431,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,10,1.2650538190282499,1.460857238378258,0.04447560051444821,0.22714414621608772,0.001663942630385729,18634.871436770707,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,11,1.460857238378258,1.6869668616640054,0.05944050149332409,0.2628835545765596,0.0015763158226867625,27812.521690864218,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,12,1.6869668616640054,1.9480734445425867,0.07322633603636014,0.2804461504917766,0.0014292741571545525,38500.6342187755,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,13,1.9480734445425867,2.2495937718590873,0.0811086570086688,0.2689989684295164,0.001226597812428746,48094.6598446519,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,14,2.2495937718590873,2.5977830315198704,0.08446171079507242,0.24257414165318497,0.0010183080450006227,56745.399369333936,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,15,2.5977830315198704,2.99986458145088,0.08109502630076322,0.2016880066112901,0.000809221566438293,62119.11361965092,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,16,2.99986458145088,3.4641798017205296,0.07406336305008723,0.1595109525099676,0.0006260367127147336,64920.43365662508,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,17,3.4641798017205296,4.00036114058337,0.06661204273445148,0.12423416837990969,0.00047946265017158145,67138.64178493555,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,18,4.00036114058337,4.619531944370044,0.06086783586568689,0.09830540376490035,0.0003700996308930403,70553.3238419006,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,19,4.619531944370044,5.334537216793201,0.05259959585749585,0.07356532586009538,0.0002767121187553054,70678.93007854318,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,20,5.334537216793201,6.160210094884928,0.04582352102863717,0.055498396816113536,0.00020728297997751538,71685.8746412466,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,21,6.160210094884928,7.113679569740505,0.03725890510933651,0.03907718714852423,0.0001490408010244184,68744.22774631815,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,22,7.113679569740505,8.214725835887057,0.03185473791823569,0.02893133458389635,0.00011023089741981143,68885.88612468027,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,23,8.214725835887057,9.486190641175014,0.02702765108301915,0.021257097302742892,8.106926642422015e-05,68753.5986418219,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,24,9.486190641175014,10.95445115010332,0.022314422472209057,0.015197863278701481,5.867801522405879e-05,67083.27173678663,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
production,stored_same_lifetime_midpoint,mother_level,Before ECAL requirement,0.3,44.25045011669211,alp_photon_combined,"ALP-photon, primary + cascade",combined,25,10.95445115010332,12.649967151106729,0.01848637798497724,0.010903098510445776,4.248628107153991e-05,65857.07474371533,2280.4967418337565,2280.4967418337565,1.0,782219.1963986402,1706653,4e65c66cbc3b661385bd716b5139ae799b3c57a89f3c6e0ff883c044062c9376
