mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
0.4,12,38.21499590950062,134.37152055216814,17,245.17816347077607,26.848559313532153,0.8581085091989157
0.4,12,38.21499590950062,134.37152055216814,18,312.33758370566323,16.530944855505258,0.8579366945446286
0.4,12,38.21499590950062,134.37152055216814,19,397.89337196303796,10.185993754971243,0.8577834554072651
0.4,13,46.12272621683984,93.11665672475837,0,4.0,92383.67598159559,0.862059928232385
0.4,13,46.12272621683984,93.11665672475837,1,5.095683551653521,58037.14612058649,0.8611619000362503
0.4,13,46.12272621683984,93.11665672475837,2,6.491497714648063,36278.59240626878,0.8605756269659314
0.4,13,46.12272621683984,93.11665672475837,3,8.269654532532142,22627.898699921483,0.8602240145695464
0.4,13,46.12272621683984,93.11665672475837,4,10.534885644820253,14058.326548255704,0.8601023549096771
0.4,13,46.12272621683984,93.11665672475837,5,13.420610874715353,8729.21013367378,0.8598529345289518
0.4,13,46.12272621683984,93.11665672475837,6,17.096796521857346,5415.905086793296,0.8592528705584158
0.4,13,46.12272621683984,93.11665672475837,7,21.779966205598896,3349.491902041357,0.8598899078236705
0.4,13,46.12272621683984,93.11665672475837,8,27.745953887359985,2073.473391193686,0.8588920410419334
0.4,13,46.12272621683984,93.11665672475837,9,35.34615021218933,1278.915510333941,0.8593636876182783
0.4,13,46.12272621683984,93.11665672475837,10,45.028199062631984,790.659682755792,0.8592575226859706
0.4,13,46.12272621683984,93.11665672475837,11,57.36236333100857,487.89581076918586,0.8591480291949731
