mass_GeV,photon_lifetime_index,photon_ctau_m,photon_N_events,su2_lifetime_index,su2_ctau_m,su2_N_events,D_TV
1.05,5,10.900405220442927,12.098023618240555,11,46.19854059640977,86.045196140133,0.5385596675041651
1.05,5,10.900405220442927,12.098023618240555,12,52.85945817382395,66.01027413381584,0.5376592356471356
1.05,5,10.900405220442927,12.098023618240555,13,60.48074857687998,50.49502469853122,0.537668763995045
1.05,5,10.900405220442927,12.098023618240555,14,69.20087860891422,38.62785785639561,0.5376608046079905
1.05,5,10.900405220442927,12.098023618240555,15,79.17827925291732,29.481212873640015,0.5378257712583947
1.05,5,10.900405220442927,12.098023618240555,16,90.5942241121398,22.57328816067527,0.53839806153294
1.05,5,10.900405220442927,12.098023618240555,17,103.65612286501181,17.28880203845392,0.5371139594164365
1.05,5,10.900405220442927,12.098023618240555,18,118.60128957124793,13.208327560407058,0.5382015832813488
1.05,5,10.900405220442927,12.098023618240555,19,135.70125429330454,10.105463607517459,0.537017055572253
1.05,6,10.98230022330338,11.932752175784712,0,10.5,1559.587498585852,0.5478219334044494
1.05,6,10.98230022330338,11.932752175784712,1,12.013892726046072,1204.752024539538,0.546916418565448
1.05,6,10.98230022330338,11.932752175784712,2,13.74605889837549,928.2834887422221,0.5450041224100369
1.05,6,10.98230022330338,11.932752175784712,3,15.727969239142302,714.3666099122523,0.5440206953351389
1.05,6,10.98230022330338,11.932752175784712,4,17.995631927391237,550.6483236017118,0.54266228989809
1.05,6,10.98230022330338,11.932752175784712,5,20.59024681077029,422.37682322911616,0.5426677818942031
1.05,6,10.98230022330338,11.932752175784712,6,23.558953941657748,325.0188815167174,0.541697129011492
1.05,6,10.98230022330338,11.932752175784712,7,26.95569003742252,249.59669988277747,0.5397594245748055
1.05,6,10.98230022330338,11.932752175784712,8,30.842168425346934,191.40588660068764,0.5413661981477433
1.05,6,10.98230022330338,11.932752175784712,9,35.28900027626318,146.56671371043316,0.5395280707519268
1.05,6,10.98230022330338,11.932752175784712,10,40.376977497946264,112.34820240626834,0.5395961816814058
1.05,6,10.98230022330338,11.932752175784712,11,46.19854059640977,86.045196140133,0.5387623242645583
1.05,6,10.98230022330338,11.932752175784712,12,52.85945817382395,66.01027413381584,0.5378618924075289
1.05,6,10.98230022330338,11.932752175784712,13,60.48074857687998,50.49502469853122,0.5378714207554383
1.05,6,10.98230022330338,11.932752175784712,14,69.20087860891422,38.62785785639561,0.5378634613683838
1.05,6,10.98230022330338,11.932752175784712,15,79.17827925291732,29.481212873640015,0.5380284280187879
1.05,6,10.98230022330338,11.932752175784712,16,90.5942241121398,22.57328816067527,0.5386007182933332
1.05,6,10.98230022330338,11.932752175784712,17,103.65612286501181,17.28880203845392,0.5373166161768299
1.05,6,10.98230022330338,11.932752175784712,18,118.60128957124793,13.208327560407058,0.5384042400417421
1.05,6,10.98230022330338,11.932752175784712,19,135.70125429330454,10.105463607517459,0.5372197123326462
1.05,7,11.064810505261978,11.76754970568793,0,10.5,1559.587498585852,0.547951568611142
1.05,7,11.064810505261978,11.76754970568793,1,12.013892726046072,1204.752024539538,0.5470460537721409
1.05,7,11.064810505261978,11.76754970568793,2,13.74605889837549,928.2834887422221,0.5451337576167296
1.05,7,11.064810505261978,11.76754970568793,3,15.727969239142302,714.3666099122523,0.5441503305418315
1.05,7,11.064810505261978,11.76754970568793,4,17.995631927391237,550.6483236017118,0.5427919251047826
1.05,7,11.064810505261978,11.76754970568793,5,20.59024681077029,422.37682322911616,0.5427974171008957
1.05,7,11.064810505261978,11.76754970568793,6,23.558953941657748,325.0188815167174,0.5418267642181848
1.05,7,11.064810505261978,11.76754970568793,7,26.95569003742252,249.59669988277747,0.5398890597814984
1.05,7,11.064810505261978,11.76754970568793,8,30.842168425346934,191.40588660068764,0.5414958333544359
1.05,7,11.064810505261978,11.76754970568793,9,35.28900027626318,146.56671371043316,0.5396577059586194
1.05,7,11.064810505261978,11.76754970568793,10,40.376977497946264,112.34820240626834,0.5397258168880986
1.05,7,11.064810505261978,11.76754970568793,11,46.19854059640977,86.045196140133,0.5388919594712509
1.05,7,11.064810505261978,11.76754970568793,12,52.85945817382395,66.01027413381584,0.5379915276142215
1.05,7,11.064810505261978,11.76754970568793,13,60.48074857687998,50.49502469853122,0.5380010559621309
1.05,7,11.064810505261978,11.76754970568793,14,69.20087860891422,38.62785785639561,0.5379930965750764
1.05,7,11.064810505261978,11.76754970568793,15,79.17827925291732,29.481212873640015,0.5381580632254807
1.05,7,11.064810505261978,11.76754970568793,16,90.5942241121398,22.57328816067527,0.5387303535000262
1.05,7,11.064810505261978,11.76754970568793,17,103.65612286501181,17.28880203845392,0.5374462513835226
1.05,7,11.064810505261978,11.76754970568793,18,118.60128957124793,13.208327560407058,0.5385338752484347
1.05,7,11.064810505261978,11.76754970568793,19,135.70125429330454,10.105463607517459,0.5373493475393389
1.05,8,11.147940688925186,11.609101050040124,0,10.5,1559.587498585852,0.5486147832812917
1.05,8,11.147940688925186,11.609101050040124,1,12.013892726046072,1204.752024539538,0.5477092684422907
1.05,8,11.147940688925186,11.609101050040124,2,13.74605889837549,928.2834887422221,0.5457969722868791
1.05,8,11.147940688925186,11.609101050040124,3,15.727969239142302,714.3666099122523,0.5448135452119811
1.05,8,11.147940688925186,11.609101050040124,4,17.995631927391237,550.6483236017118,0.5434551397749322
1.05,8,11.147940688925186,11.609101050040124,5,20.59024681077029,422.37682322911616,0.5434606317710454
1.05,8,11.147940688925186,11.609101050040124,6,23.558953941657748,325.0188815167174,0.5424899788883344
1.05,8,11.147940688925186,11.609101050040124,7,26.95569003742252,249.59669988277747,0.540552274451648
1.05,8,11.147940688925186,11.609101050040124,8,30.842168425346934,191.40588660068764,0.5421590480245858
1.05,8,11.147940688925186,11.609101050040124,9,35.28900027626318,146.56671371043316,0.5403209206287692
1.05,8,11.147940688925186,11.609101050040124,10,40.376977497946264,112.34820240626834,0.5403890315582484
1.05,8,11.147940688925186,11.609101050040124,11,46.19854059640977,86.045196140133,0.5395551741414006
1.05,8,11.147940688925186,11.609101050040124,12,52.85945817382395,66.01027413381584,0.5386547422843713
1.05,8,11.147940688925186,11.609101050040124,13,60.48074857687998,50.49502469853122,0.5386642706322806
1.05,8,11.147940688925186,11.609101050040124,14,69.20087860891422,38.62785785639561,0.5386563112452261
1.05,8,11.147940688925186,11.609101050040124,15,79.17827925291732,29.481212873640015,0.5388212778956303
1.05,8,11.147940688925186,11.609101050040124,16,90.5942241121398,22.57328816067527,0.5393935681701757
1.05,8,11.147940688925186,11.609101050040124,17,103.65612286501181,17.28880203845392,0.5381094660536723
1.05,8,11.147940688925186,11.609101050040124,18,118.60128957124793,13.208327560407058,0.5391970899185845
1.05,8,11.147940688925186,11.609101050040124,19,135.70125429330454,10.105463607517459,0.5380125622094888
1.05,9,11.231695431629198,11.462299136244294,0,10.5,1559.587498585852,0.5487228338161106
1.05,9,11.231695431629198,11.462299136244294,1,12.013892726046072,1204.752024539538,0.5478173189771093
1.05,9,11.231695431629198,11.462299136244294,2,13.74605889837549,928.2834887422221,0.545905022821698
1.05,9,11.231695431629198,11.462299136244294,3,15.727969239142302,714.3666099122523,0.5449215957468001
1.05,9,11.231695431629198,11.462299136244294,4,17.995631927391237,550.6483236017118,0.5435631903097511
1.05,9,11.231695431629198,11.462299136244294,5,20.59024681077029,422.37682322911616,0.5435686823058642
1.05,9,11.231695431629198,11.462299136244294,6,23.558953941657748,325.0188815167174,0.5425980294231535
1.05,9,11.231695431629198,11.462299136244294,7,26.95569003742252,249.59669988277747,0.5406603249864669
1.05,9,11.231695431629198,11.462299136244294,8,30.842168425346934,191.40588660068764,0.5422670985594047
1.05,9,11.231695431629198,11.462299136244294,9,35.28900027626318,146.56671371043316,0.5404289711635879
1.05,9,11.231695431629198,11.462299136244294,10,40.376977497946264,112.34820240626834,0.5404970820930671
1.05,9,11.231695431629198,11.462299136244294,11,46.19854059640977,86.045196140133,0.5396632246762195
1.05,9,11.231695431629198,11.462299136244294,12,52.85945817382395,66.01027413381584,0.5387627928191902
1.05,9,11.231695431629198,11.462299136244294,13,60.48074857687998,50.49502469853122,0.5387723211670996
1.05,9,11.231695431629198,11.462299136244294,14,69.20087860891422,38.62785785639561,0.538764361780045
1.05,9,11.231695431629198,11.462299136244294,15,79.17827925291732,29.481212873640015,0.5389293284304492
1.05,9,11.231695431629198,11.462299136244294,16,90.5942241121398,22.57328816067527,0.5395016187049946
1.05,9,11.231695431629198,11.462299136244294,17,103.65612286501181,17.28880203845392,0.5382175165884912
1.05,9,11.231695431629198,11.462299136244294,18,118.60128957124793,13.208327560407058,0.5393051404534034
1.05,9,11.231695431629198,11.462299136244294,19,135.70125429330454,10.105463607517459,0.5381206127443074
1.05,10,11.316079425700895,11.308176047056882,0,10.5,1559.587498585852,0.5489768872653085
1.05,10,11.316079425700895,11.308176047056882,1,12.013892726046072,1204.752024539538,0.5480713724263074
1.05,10,11.316079425700895,11.308176047056882,2,13.74605889837549,928.2834887422221,0.546159076270896
1.05,10,11.316079425700895,11.308176047056882,3,15.727969239142302,714.3666099122523,0.545175649195998
1.05,10,11.316079425700895,11.308176047056882,4,17.995631927391237,550.6483236017118,0.5438172437589491
1.05,10,11.316079425700895,11.308176047056882,5,20.59024681077029,422.37682322911616,0.5438227357550621
1.05,10,11.316079425700895,11.308176047056882,6,23.558953941657748,325.0188815167174,0.5428520828723514
1.05,10,11.316079425700895,11.308176047056882,7,26.95569003742252,249.59669988277747,0.5409143784356648
1.05,10,11.316079425700895,11.308176047056882,8,30.842168425346934,191.40588660068764,0.5425211520086025
1.05,10,11.316079425700895,11.308176047056882,9,35.28900027626318,146.56671371043316,0.5406830246127861
1.05,10,11.316079425700895,11.308176047056882,10,40.376977497946264,112.34820240626834,0.5407511355422652
1.05,10,11.316079425700895,11.308176047056882,11,46.19854059640977,86.045196140133,0.5399172781254176
1.05,10,11.316079425700895,11.308176047056882,12,52.85945817382395,66.01027413381584,0.5390168462683881
1.05,10,11.316079425700895,11.308176047056882,13,60.48074857687998,50.49502469853122,0.5390263746162977
1.05,10,11.316079425700895,11.308176047056882,14,69.20087860891422,38.62785785639561,0.539018415229243
1.05,10,11.316079425700895,11.308176047056882,15,79.17827925291732,29.481212873640015,0.5391833818796472
1.05,10,11.316079425700895,11.308176047056882,16,90.5942241121398,22.57328816067527,0.5397556721541926
1.05,10,11.316079425700895,11.308176047056882,17,103.65612286501181,17.28880203845392,0.5384715700376892
1.05,10,11.316079425700895,11.308176047056882,18,118.60128957124793,13.208327560407058,0.5395591939026015
1.05,10,11.316079425700895,11.308176047056882,19,135.70125429330454,10.105463607517459,0.5383746661935055
1.05,11,11.401097398720731,11.142358121304216,0,10.5,1559.587498585852,0.548770540381705
1.05,11,11.401097398720731,11.142358121304216,1,12.013892726046072,1204.752024539538,0.5478650255427039
1.05,11,11.401097398720731,11.142358121304216,2,13.74605889837549,928.2834887422221,0.5459527293872924
1.05,11,11.401097398720731,11.142358121304216,3,15.727969239142302,714.3666099122523,0.5449693023123944
1.05,11,11.401097398720731,11.142358121304216,4,17.995631927391237,550.6483236017118,0.5436108968753455
1.05,11,11.401097398720731,11.142358121304216,5,20.59024681077029,422.37682322911616,0.5436163888714586
1.05,11,11.401097398720731,11.142358121304216,6,23.558953941657748,325.0188815167174,0.5426457359887478
1.05,11,11.401097398720731,11.142358121304216,7,26.95569003742252,249.59669988277747,0.5407080315520612
1.05,11,11.401097398720731,11.142358121304216,8,30.842168425346934,191.40588660068764,0.5423148051249991
1.05,11,11.401097398720731,11.142358121304216,9,35.28900027626318,146.56671371043316,0.5404766777291824
1.05,11,11.401097398720731,11.142358121304216,10,40.376977497946264,112.34820240626834,0.5405447886586617
1.05,11,11.401097398720731,11.142358121304216,11,46.19854059640977,86.045196140133,0.5397109312418142
1.05,11,11.401097398720731,11.142358121304216,12,52.85945817382395,66.01027413381584,0.5388104993847846
1.05,11,11.401097398720731,11.142358121304216,13,60.48074857687998,50.49502469853122,0.538820027732694
1.05,11,11.401097398720731,11.142358121304216,14,69.20087860891422,38.62785785639561,0.5388120683456393
1.05,11,11.401097398720731,11.142358121304216,15,79.17827925291732,29.481212873640015,0.5389770349960437
1.05,11,11.401097398720731,11.142358121304216,16,90.5942241121398,22.57328816067527,0.5395493252705891
1.05,11,11.401097398720731,11.142358121304216,17,103.65612286501181,17.28880203845392,0.5382652231540856
1.05,11,11.401097398720731,11.142358121304216,18,118.60128957124793,13.208327560407058,0.539352847018998
1.05,11,11.401097398720731,11.142358121304216,19,135.70125429330454,10.105463607517459,0.538168319309902
1.05,12,11.486754113787567,11.012620516190427,0,10.5,1559.587498585852,0.5495510572894917
1.05,12,11.486754113787567,11.012620516190427,1,12.013892726046072,1204.752024539538,0.5486455424504905
1.05,12,11.486754113787567,11.012620516190427,2,13.74605889837549,928.2834887422221,0.546733246295079
1.05,12,11.486754113787567,11.012620516190427,3,15.727969239142302,714.3666099122523,0.5457498192201811
1.05,12,11.486754113787567,11.012620516190427,4,17.995631927391237,550.6483236017118,0.5443914137831323
1.05,12,11.486754113787567,11.012620516190427,5,20.59024681077029,422.37682322911616,0.5443969057792453
1.05,12,11.486754113787567,11.012620516190427,6,23.558953941657748,325.0188815167174,0.5434262528965345
1.05,12,11.486754113787567,11.012620516190427,7,26.95569003742252,249.59669988277747,0.5414885484598481
1.05,12,11.486754113787567,11.012620516190427,8,30.842168425346934,191.40588660068764,0.5430953220327859
1.05,12,11.486754113787567,11.012620516190427,9,35.28900027626318,146.56671371043316,0.5412571946369691
1.05,12,11.486754113787567,11.012620516190427,10,40.376977497946264,112.34820240626834,0.5413253055664485
1.05,12,11.486754113787567,11.012620516190427,11,46.19854059640977,86.045196140133,0.5404914481496006
1.05,12,11.486754113787567,11.012620516190427,12,52.85945817382395,66.01027413381584,0.5395910162925712
1.05,12,11.486754113787567,11.012620516190427,13,60.48074857687998,50.49502469853122,0.5396005446404807
1.05,12,11.486754113787567,11.012620516190427,14,69.20087860891422,38.62785785639561,0.5395925852534261
1.05,12,11.486754113787567,11.012620516190427,15,79.17827925291732,29.481212873640015,0.5397575519038302
1.05,12,11.486754113787567,11.012620516190427,16,90.5942241121398,22.57328816067527,0.5403298421783758
1.05,12,11.486754113787567,11.012620516190427,17,103.65612286501181,17.28880203845392,0.5390457400618722
1.05,12,11.486754113787567,11.012620516190427,18,118.60128957124793,13.208327560407058,0.5401333639267845
1.05,12,11.486754113787567,11.012620516190427,19,135.70125429330454,10.105463607517459,0.5389488362176887
1.05,13,11.573054369785543,10.861547826588488,0,10.5,1559.587498585852,0.5499948964129426
1.05,13,11.573054369785543,10.861547826588488,1,12.013892726046072,1204.752024539538,0.5490893815739414
1.05,13,11.573054369785543,10.861547826588488,2,13.74605889837549,928.2834887422221,0.54717708541853
1.05,13,11.573054369785543,10.861547826588488,3,15.727969239142302,714.3666099122523,0.5461936583436322
1.05,13,11.573054369785543,10.861547826588488,4,17.995631927391237,550.6483236017118,0.5448352529065832
1.05,13,11.573054369785543,10.861547826588488,5,20.59024681077029,422.37682322911616,0.5448407449026962
1.05,13,11.573054369785543,10.861547826588488,6,23.558953941657748,325.0188815167174,0.5438700920199855
1.05,13,11.573054369785543,10.861547826588488,7,26.95569003742252,249.59669988277747,0.5419323875832988
1.05,13,11.573054369785543,10.861547826588488,8,30.842168425346934,191.40588660068764,0.5435391611562367
1.05,13,11.573054369785543,10.861547826588488,9,35.28900027626318,146.56671371043316,0.5417010337604199
1.05,13,11.573054369785543,10.861547826588488,10,40.376977497946264,112.34820240626834,0.5417691446898991
1.05,13,11.573054369785543,10.861547826588488,11,46.19854059640977,86.045196140133,0.5409352872730516
1.05,13,11.573054369785543,10.861547826588488,12,52.85945817382395,66.01027413381584,0.5400348554160221
1.05,13,11.573054369785543,10.861547826588488,13,60.48074857687998,50.49502469853122,0.5400443837639316
1.05,13,11.573054369785543,10.861547826588488,14,69.20087860891422,38.62785785639561,0.540036424376877
1.05,13,11.573054369785543,10.861547826588488,15,79.17827925291732,29.481212873640015,0.5402013910272814
1.05,13,11.573054369785543,10.861547826588488,16,90.5942241121398,22.57328816067527,0.5407736813018267
1.05,13,11.573054369785543,10.861547826588488,17,103.65612286501181,17.28880203845392,0.5394895791853231
1.05,13,11.573054369785543,10.861547826588488,18,118.60128957124793,13.208327560407058,0.5405772030502355
1.05,13,11.573054369785543,10.861547826588488,19,135.70125429330454,10.105463607517459,0.5393926753411398
1.05,14,11.660003001652942,10.709612695185957,0,10.5,1559.587498585852,0.5499689802025877
1.05,14,11.660003001652942,10.709612695185957,1,12.013892726046072,1204.752024539538,0.5490634653635863
1.05,14,11.660003001652942,10.709612695185957,2,13.74605889837549,928.2834887422221,0.547151169208175
1.05,14,11.660003001652942,10.709612695185957,3,15.727969239142302,714.3666099122523,0.5461677421332771
1.05,14,11.660003001652942,10.709612695185957,4,17.995631927391237,550.6483236017118,0.5448093366962282
1.05,14,11.660003001652942,10.709612695185957,5,20.59024681077029,422.37682322911616,0.5448148286923413
