template_bank_path,mass_GeV,model,lifetime_index,ctau_m,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,template_total_N_eff,number_of_common_energy_bins,passes_N_events_threshold
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,1,8.078346172301348,119.56372630087006,361.7230494719862,0.33053941814158494,687287.2673152916,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,2,8.70129025060478,104.93412875472399,321.43857941988045,0.3264515695163441,683493.5575876061,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,3,9.372271305340822,91.9632591555262,285.13858823967024,0.32252126842343576,680122.7219864097,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,4,10.094993603369304,80.63351897116182,252.52216075681622,0.3193126445991941,677430.0548831132,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,5,10.873447058024672,70.48282804415207,223.2869895299452,0.3156602549594568,674155.5622325977,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,6,11.711929256121993,61.70220141670211,197.14453880574874,0.31297951132949603,671466.504146087,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,7,12.615069183527634,53.83978375928827,173.81468673510972,0.30975393835009507,668272.5751401087,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,8,13.587852780275625,46.99700040678453,153.03726574014695,0.3070951390792889,665327.486907991,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,9,14.635650466311175,40.97018895570118,134.56987633544955,0.30445289890564065,662877.7140241432,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,10,15.764246789822048,35.761541682492734,118.1827478770102,0.30259527997867225,660918.1335512365,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,11,16.979872361836364,31.13145506876366,103.67230999033637,0.30028707831112783,658021.5357198144,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,12,18.2892382533875,27.05131095272321,90.84589337570583,0.2977714230939284,655752.7450908178,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,13,19.699573045141378,23.52895134652131,79.52328452725266,0.2958749941780628,653407.5854602075,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,14,21.218662734025152,20.427364297831453,69.54187729819893,0.2937419162591474,651325.4793068998,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,15,22.85489371716872,17.769145329873666,60.75929532872692,0.29245147156063933,649431.8952244645,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,16,24.617299090459206,15.414096717272017,53.03751493548636,0.2906262998185601,647280.0346440709,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,17,26.515608517307804,13.37862716605114,46.25886580547187,0.2892121744253533,645166.7060449489,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,18,28.560301942937947,11.595648430799628,40.31569377471453,0.2876212051712791,644213.9901456673,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-photon-combined,19,30.762667450733804,10.049014257094905,35.10986864792862,0.28621623048104927,642298.2271831469,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,0,7.499999999999999,6580.784372458838,11461.968866412517,0.5741408347166937,343450.6646497292,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,1,8.913144807036554,4723.4817176708275,8245.596923413712,0.5728489715836469,342382.51103803376,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,2,10.592553380160359,3383.352725465628,5919.0801319006805,0.5716011018724284,341565.73530015955,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,3,12.588394953817843,2420.5265806849934,4241.1219683119225,0.5707278872831913,340705.0896024162,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,4,14.960291614872897,1726.2502677080406,3034.2420436198713,0.5689230598257127,339894.11809918,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,5,17.779099402514248,1229.6148153326008,2167.882402659127,0.5671962712665382,339177.7974106983,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,6,21.129025001774206,875.025369287983,1547.2201859044094,0.5655467639704411,338406.391653931,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,7,25.110141262974583,623.1850917167995,1103.1254780989182,0.5649267504824307,338252.53388621163,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,8,29.84137669360484,442.802838238792,785.8275782179633,0.563485999362538,337781.24329144316,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,9,35.46406822819008,314.9310866046746,559.3593070040519,0.5630210897740427,337609.5837786067,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,10,42.14618340859766,223.43095495910822,397.95366968785083,0.5614496660738529,336922.8660318072,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,11,50.08733810463367,158.64941753153346,282.9277148847619,0.5607418756983645,336900.7746242171,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,12,59.52475967007999,112.66865992709971,201.04998986757613,0.5604012216131431,336815.1071229106,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,13,70.74037367246298,79.9739384068031,142.7952554940968,0.5600601933872322,336844.3755943826,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,14,84.0692258995385,56.61735369224291,101.37861847983828,0.5584743069220529,336614.9768877944,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,15,99.90949123440735,40.196741827535355,71.95219212125852,0.5586590295927772,336676.4004042677,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,16,118.73436839594959,28.477037184163446,51.053163498845336,0.5577918239054375,336624.69184254244,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,17,141.10621587801643,20.183044686007495,36.217226650639766,0.557277476839905,336342.55787438486,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,18,167.69335137249612,14.280045206321738,25.682321578723066,0.556026259641273,335974.69484131044,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p75.npz,0.75,ALP-SU2L,19,199.29001652804294,10.132118055762257,18.208026517609856,0.5564643727843323,336367.24275861273,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,0,9.000000000000002,39.25782455572013,110.3008280114766,0.3559159551516279,695396.5254310382,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,1,9.359318126242535,36.58223315657648,103.39946481469937,0.35379518861277426,693138.9970458972,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,2,9.732981754245785,34.13175365792613,96.8852981367271,0.35229033005357013,692455.2655911433,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,3,10.121563617211155,31.78146493797317,90.74346698163005,0.3502341931062316,690675.3579187953,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,4,10.525659314275703,29.601942808266962,84.96000237781631,0.3484221042818173,688902.9011624362,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,5,10.945888223417125,27.61234571264365,79.51067584399081,0.3472784681999469,688358.8710870863,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,6,11.382894450805844,25.750810963348847,74.38277863141418,0.34619318392165405,687688.9211435071,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,7,11.837347818059184,23.986252589409048,69.55871477263926,0.3448346144377581,686298.2171425476,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,8,12.309944888910984,22.318978813948316,65.02363351917239,0.34324410381292375,684749.0092687245,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,9,12.801410036870129,20.760892066240913,60.76328157209254,0.34166838144857553,683918.700067709,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,10,13.312496555504637,19.32326114567723,56.76246456199676,0.34042322324768143,682084.5088546611,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,11,13.843987813052868,17.982968012141697,53.006731896197195,0.33925819172096194,681270.1704957971,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,12,14.39669845313183,16.741207729694665,49.4828786551174,0.33832323795016983,680198.2591129818,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,13,14.971475643382725,15.5567566072604,46.17980567912748,0.33687358312752275,678526.6488871864,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,14,15.569200373967842,14.458848268540443,43.083896348352496,0.33559750844339176,677567.2296195598,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,15,16.190788807908802,13.459677221064421,40.184118169572976,0.33495017022063106,676754.6558124159,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,16,16.83719368533617,12.509788483582012,37.46717274153369,0.3338866417778694,675964.6001399413,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,17,17.509405783802578,11.61893235654766,34.924473359725305,0.3326874033824815,674817.7364062428,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,18,18.208455436897705,10.790109130321564,32.54596840871257,0.3315344313869932,673682.7621225235,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-photon-combined,19,18.935414113492897,10.033674765322493,30.32112848504309,0.33091363239570515,672424.5972148572,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,0,9.000000000000002,3023.1133507487743,5700.648047663662,0.5303104709275569,324641.93013200787,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,1,10.478624812597394,2256.4841921366356,4269.607186411591,0.5284992491389137,323566.96978162153,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,2,12.200175329242407,1682.9208087228392,3192.30586507201,0.5271803141222111,322408.9445875203,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,3,14.204562213670894,1252.7477657304228,2383.283496114716,0.5256394246730115,322020.73092150653,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,4,16.538253118250562,931.5676298060088,1776.9137309565829,0.5242615967093175,321466.268749185,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,5,19.255349942435167,691.1198418409863,1323.326220610143,0.5222596145055852,320780.86581155454,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,6,22.418843075782977,513.1040367630078,984.4926860211528,0.5211862353561286,320458.50863188965,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,7,26.10207170262519,380.29200920295216,731.7171565874349,0.5197254236548846,319927.7085584227,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,8,30.390424022591617,281.4734672834599,543.4325758422918,0.5179547193084457,319449.5286759492,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,9,35.3833168031649,208.20262152988207,403.2738220770989,0.5162810232945827,318999.1159878634,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,10,41.196500156181976,154.51217729891562,299.0564689476315,0.516665557654172,319223.0245693068,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,11,47.96474096986008,113.96917494776794,221.64764440675484,0.5141907790304252,318577.1399175588,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,12,55.844947206286946,84.43135317572603,164.19299954329756,0.5142201763203769,318347.15235084604,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,13,65.0198054948877,62.34764655197059,121.56445496531641,0.5128772762544694,318404.48029152973,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,14,75.70201635210961,46.12612801526528,89.96441662938474,0.5127152461320943,318359.040037876,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,15,88.1392252123188,34.05301915071202,66.5507545821142,0.5116849442885794,317962.2695927108,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,16,102.61976358587921,25.161975712536425,49.2104343069973,0.5113138314440482,318192.4377251282,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,17,119.47933344154129,18.57422983270011,36.37991161405029,0.5105628081165142,318121.23373576876,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,18,139.10878977701455,13.716768501480493,26.88744163538037,0.510155212514939,317872.9545927483,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_0p9.npz,0.9,ALP-SU2L,19,161.9632018008689,10.116245315680912,19.867098097465444,0.5091959211180166,317333.9116069894,20,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,0,10.000000000000002,18.662698936145432,50.90599044444876,0.3666110564435659,689370.2542131266,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,1,10.181372917310114,18.08513465139391,49.384088907073306,0.3662137958123506,689046.1697551868,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,2,10.36603544813358,17.49944584250791,47.904319656374355,0.365299955578836,688764.375962869,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,3,10.554047257150385,16.928564616670585,46.4641743197784,0.36433585368726984,687678.4858582632,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,4,10.745469091196195,16.41191145538426,45.063553081329665,0.36419479453305464,687718.1548716987,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,5,10.940362798889787,15.873072041194682,43.70282988265278,0.36320467310276566,686666.0370858245,21,True
/Users/MalteFogdeMikkelsen/Library/CloudStorage/OneDrive-Personligt/CERN/SHiP_codes/EventCalc-SHiP/analysis/lifetime_blind_discrimination_final/template_banks/template_bank_ma_1.npz,1.0,ALP-photon-combined,6,11.13879135061635,15.354045436844338,42.379321648305506,0.3623004059447529,686005.6828438272,21,True
