mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.4,ALP-photon-combined,5,10.243909952281355,5,43.859127845727414,50.35701647176671,0.020627598399547573
0.4,ALP-photon-combined,5,10.243909952281355,6,50.35701647176671,57.81759082983714,0.015642348615269572
0.4,ALP-photon-combined,5,10.243909952281355,7,57.81759082983714,66.38347629750241,0.01181078863656361
0.4,ALP-photon-combined,5,10.243909952281355,8,66.38347629750241,76.21842871852988,0.008160024954805473
0.4,ALP-photon-combined,5,10.243909952281355,9,76.21842871852988,87.5104649579821,0.0058536406294622135
0.4,ALP-photon-combined,5,10.243909952281355,10,87.5104649579821,100.47545726038321,0.0040499802457314455
0.4,ALP-photon-combined,5,10.243909952281355,11,100.47545726038321,115.36126012506426,0.002691973875134582
0.4,ALP-photon-combined,5,10.243909952281355,12,115.36126012506426,132.45244859303648,0.0018128413225660769
0.4,ALP-photon-combined,5,10.243909952281355,13,132.45244859303648,152.07575852822455,0.0010348075512168914
0.4,ALP-photon-combined,5,10.243909952281355,14,152.07575852822455,174.6063328960663,0.0006546699859556248
0.4,ALP-photon-combined,5,10.243909952281355,15,174.6063328960663,200.47489345090884,0.00042388872660960655
0.4,ALP-photon-combined,5,10.243909952281355,16,200.47489345090884,230.17597493486272,0.00024332054697699868
0.4,ALP-photon-combined,5,10.243909952281355,17,230.17597493486272,400.0,0.0002263604338360154
0.4,ALP-photon-combined,6,12.363655755398659,0,0.4,25.238293779207726,0.7849862868302704
0.4,ALP-photon-combined,6,12.363655755398659,1,25.238293779207726,28.977438402999603,0.04806217315697712
0.4,ALP-photon-combined,6,12.363655755398659,2,28.977438402999603,33.27055084410684,0.038683476363172146
0.4,ALP-photon-combined,6,12.363655755398659,3,33.27055084410684,38.19970344085745,0.031952004340243194
0.4,ALP-photon-combined,6,12.363655755398659,4,38.19970344085745,43.859127845727414,0.025368598595451923
0.4,ALP-photon-combined,6,12.363655755398659,5,43.859127845727414,50.35701647176671,0.020006958673329463
0.4,ALP-photon-combined,6,12.363655755398659,6,50.35701647176671,57.81759082983714,0.015194035292097402
0.4,ALP-photon-combined,6,12.363655755398659,7,57.81759082983714,66.38347629750241,0.0114497310747528
0.4,ALP-photon-combined,6,12.363655755398659,8,66.38347629750241,76.21842871852988,0.007882388599606662
0.4,ALP-photon-combined,6,12.363655755398659,9,76.21842871852988,87.5104649579821,0.005669756351352702
0.4,ALP-photon-combined,6,12.363655755398659,10,87.5104649579821,100.47545726038321,0.003901657644065691
0.4,ALP-photon-combined,6,12.363655755398659,11,100.47545726038321,115.36126012506426,0.0026001685150332356
0.4,ALP-photon-combined,6,12.363655755398659,12,115.36126012506426,132.45244859303648,0.0017481038896155546
0.4,ALP-photon-combined,6,12.363655755398659,13,132.45244859303648,152.07575852822455,0.0010005010718768118
0.4,ALP-photon-combined,6,12.363655755398659,14,152.07575852822455,174.6063328960663,0.0006328665386165734
0.4,ALP-photon-combined,6,12.363655755398659,15,174.6063328960663,200.47489345090884,0.0004082886270511398
0.4,ALP-photon-combined,6,12.363655755398659,16,200.47489345090884,230.17597493486272,0.00023445859024940637
0.4,ALP-photon-combined,6,12.363655755398659,17,230.17597493486272,400.0,0.0002185458462378428
