category,artifact,quantity,comparison_mode,reference_count,current_count,max_abs_difference,max_relative_difference,absolute_tolerance,relative_tolerance,status,details
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p5.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p5.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p5.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p5.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p5.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,table_structure,csv_roundtrip,400,400,,,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p6.csv,mass_GeV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,photon_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p6.csv,photon_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,photon_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,su2_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p6.csv,su2_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,su2_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p6.csv,D_TV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,table_structure,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,mass_GeV,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,seed,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,number_of_events,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,photon_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,photon_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,photon_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,su2_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,su2_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p6.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,table_structure,csv_roundtrip,400,400,,,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p75.csv,mass_GeV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,photon_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p75.csv,photon_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,photon_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,su2_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p75.csv,su2_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,su2_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p75.csv,D_TV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,table_structure,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,mass_GeV,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,seed,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,number_of_events,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,photon_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,photon_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,photon_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,su2_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,su2_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p75.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,table_structure,csv_roundtrip,400,400,,,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p9.csv,mass_GeV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,photon_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p9.csv,photon_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,photon_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,su2_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_0p9.csv,su2_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,su2_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_0p9.csv,D_TV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,table_structure,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,mass_GeV,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,seed,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,number_of_events,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,photon_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,photon_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,photon_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,su2_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,su2_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_0p9.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,table_structure,csv_roundtrip,400,400,,,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1.csv,mass_GeV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,photon_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1.csv,photon_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,photon_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,su2_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1.csv,su2_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,su2_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1.csv,D_TV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,table_structure,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,mass_GeV,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,seed,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,number_of_events,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,photon_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,photon_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,photon_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,su2_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,su2_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,table_structure,csv_roundtrip,400,400,,,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1p05.csv,mass_GeV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,photon_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1p05.csv,photon_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,photon_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,su2_lifetime_index,csv_roundtrip,400,400,0.0,0.0,0.0,0.0,exact_agreement,
distance_table,distance_map_ma_1p05.csv,su2_ctau_m,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,su2_N_events,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
distance_table,distance_map_ma_1p05.csv,D_TV,csv_roundtrip,400,400,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,table_structure,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,mass_GeV,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,seed,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,number_of_events,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,photon_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,photon_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,photon_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,su2_truth_worst_accuracy,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,su2_limiting_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,su2_limiting_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,worst_case_correct_fraction,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,limiting_truth_model,csv_roundtrip,60,60,,,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,limiting_truth_lifetime_index,csv_roundtrip,60,60,0.0,0.0,0.0,0.0,exact_agreement,
profiled_worst_case_by_seed,profiled_worst_case_by_seed_ma_1p05.csv,limiting_truth_ctau_m,csv_roundtrip,60,60,0.0,0.0,5e-15,1e-14,exact_agreement,
