mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.75,9.227137897509262,low,86,1.0,1.0,1.0,1.0,-366.51634829706086,181.39963977990067
0.75,9.227137897509262,low,87,1.0,1.0,1.0,1.0,-370.6786511466531,183.47778501307315
0.75,9.227137897509262,low,88,1.0,1.0,1.0,1.0,-374.97634655448746,185.6260736724896
0.75,9.227137897509262,low,89,1.0,1.0,1.0,1.0,-379.12779538478134,187.7262682607422
0.75,9.227137897509262,low,90,1.0,1.0,1.0,1.0,-383.355450841266,189.83012567123623
0.75,9.227137897509262,low,91,1.0,1.0,1.0,1.0,-387.67136101227084,191.93395186766463
0.75,9.227137897509262,low,92,1.0,1.0,1.0,1.0,-391.9933492708049,194.06507937316184
0.75,9.227137897509262,low,93,1.0,1.0,1.0,1.0,-396.2055385916109,196.21963949009273
0.75,9.227137897509262,low,94,1.0,1.0,1.0,1.0,-400.4735055683015,198.30277783955387
0.75,9.227137897509262,low,95,1.0,1.0,1.0,1.0,-404.61663179630176,200.42357281770296
0.75,9.227137897509262,low,96,1.0,1.0,1.0,1.0,-408.7611946265208,202.49079846092292
0.75,9.227137897509262,low,97,1.0,1.0,1.0,1.0,-413.13097254651086,204.60044061194606
0.75,9.227137897509262,low,98,1.0,1.0,1.0,1.0,-417.52229112363966,206.70855495233045
0.75,9.227137897509262,low,99,1.0,1.0,1.0,1.0,-421.80650894020835,208.81759669240927
0.75,9.227137897509262,low,100,1.0,1.0,1.0,1.0,-426.01977083511326,210.9032065256615
