mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
1.0,10.95626581890893,low,79,1.0,1.0,1.0,1.0,-222.9065076999302,111.89976532371728
1.0,10.95626581890893,low,80,1.0,1.0,1.0,1.0,-225.75600347338164,113.30361331668442
1.0,10.95626581890893,low,81,1.0,1.0,1.0,1.0,-228.63783180531615,114.72940171903221
1.0,10.95626581890893,low,82,1.0,1.0,1.0,1.0,-231.36047320413513,116.1392373647208
1.0,10.95626581890893,low,83,1.0,1.0,1.0,1.0,-234.36545039186868,117.56321931259636
1.0,10.95626581890893,low,84,1.0,1.0,1.0,1.0,-237.14774390416085,118.97986878026978
1.0,10.95626581890893,low,85,1.0,1.0,1.0,1.0,-239.83248555980015,120.42497268232322
1.0,10.95626581890893,low,86,1.0,1.0,1.0,1.0,-242.7725315054667,121.80837406845362
1.0,10.95626581890893,low,87,1.0,1.0,1.0,1.0,-245.53071416189766,123.216211528249
1.0,10.95626581890893,low,88,1.0,1.0,1.0,1.0,-248.32502057293706,124.61219417715694
1.0,10.95626581890893,low,89,1.0,1.0,1.0,1.0,-251.08304888949215,126.02469100589732
1.0,10.95626581890893,low,90,1.0,1.0,1.0,1.0,-253.93272345406376,127.4243777620557
1.0,10.95626581890893,low,91,1.0,1.0,1.0,1.0,-256.71226409967477,128.88640297962795
1.0,10.95626581890893,low,92,1.0,1.0,1.0,1.0,-259.5523227424392,130.274753246257
1.0,10.95626581890893,low,93,1.0,1.0,1.0,1.0,-262.41413198741066,131.69972594624846
1.0,10.95626581890893,low,94,1.0,1.0,1.0,1.0,-265.26229983395535,133.13654247933778
1.0,10.95626581890893,low,95,1.0,1.0,1.0,1.0,-268.1098085939113,134.51827468405642
1.0,10.95626581890893,low,96,1.0,1.0,1.0,1.0,-270.9457961449612,135.88559223810472
1.0,10.95626581890893,low,97,1.0,1.0,1.0,1.0,-273.624457286118,137.3026243484265
1.0,10.95626581890893,low,98,1.0,1.0,1.0,1.0,-276.4100572576691,138.73353330957633
1.0,10.95626581890893,low,99,1.0,1.0,1.0,1.0,-279.3014311083331,140.16415810991157
1.0,10.95626581890893,low,100,1.0,1.0,1.0,1.0,-282.14373666195416,141.58358903230362
