mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.4,24.98814290264955,mid,46,1.0,1.0,1.0,1.0,-205.15748287420587,119.69338683956097
0.4,24.98814290264955,mid,47,1.0,1.0,1.0,1.0,-209.57265012329862,122.25851090923564
0.4,24.98814290264955,mid,48,1.0,1.0,1.0,1.0,-213.98479734600738,124.8760261575845
0.4,24.98814290264955,mid,49,1.0,1.0,1.0,1.0,-218.42572560791953,127.50347764910842
0.4,24.98814290264955,mid,50,1.0,1.0,1.0,1.0,-222.9953596891813,130.08078393344528
0.4,24.98814290264955,mid,51,1.0,1.0,1.0,1.0,-227.45059900160936,132.6683293674438
0.4,24.98814290264955,mid,52,1.0,1.0,1.0,1.0,-231.8605580027436,135.18602296441713
0.4,24.98814290264955,mid,53,1.0,1.0,1.0,1.0,-236.30812184006248,137.8258755995069
0.4,24.98814290264955,mid,54,1.0,1.0,1.0,1.0,-240.84392656739075,140.4492311406074
0.4,24.98814290264955,mid,55,1.0,1.0,1.0,1.0,-245.2051712009408,143.0051271796416
0.4,24.98814290264955,mid,56,1.0,1.0,1.0,1.0,-249.57880721427006,145.61685920428243
0.4,24.98814290264955,mid,57,1.0,1.0,1.0,1.0,-254.11060305185524,148.20682283307676
0.4,24.98814290264955,mid,58,1.0,1.0,1.0,1.0,-258.5901538472644,150.8312139672674
0.4,24.98814290264955,mid,59,1.0,1.0,1.0,1.0,-262.9320562025031,153.44714111843047
0.4,24.98814290264955,mid,60,1.0,1.0,1.0,1.0,-267.36221170676345,156.0112682709937
0.4,24.98814290264955,mid,61,1.0,1.0,1.0,1.0,-271.7495797572169,158.63208327136266
0.4,24.98814290264955,mid,62,1.0,1.0,1.0,1.0,-276.12820702189924,161.22479509927626
0.4,24.98814290264955,mid,63,1.0,1.0,1.0,1.0,-280.7068282502694,163.8034709365851
0.4,24.98814290264955,mid,64,1.0,1.0,1.0,1.0,-285.13077232581054,166.3844361731978
0.4,24.98814290264955,mid,65,1.0,1.0,1.0,1.0,-289.5248037579662,168.9996221325401
