mass_GeV,ctau_m,lifetime_label,number_of_events,photon_correct_fraction,su2_correct_fraction,balanced_accuracy,worst_case_correct_fraction,photon_llr_median,su2_llr_median
0.5,6.7462274651205965,low,58,1.0,1.0,1.0,1.0,-266.4789533607076,122.62115950990336
0.5,6.7462274651205965,low,59,1.0,1.0,1.0,1.0,-271.01191415631035,124.73723252555827
0.5,6.7462274651205965,low,60,1.0,1.0,1.0,1.0,-275.6042565586838,126.83051731753548
0.5,6.7462274651205965,low,61,1.0,1.0,1.0,1.0,-280.1285941624389,128.91775112215794
0.5,6.7462274651205965,low,62,1.0,1.0,1.0,1.0,-284.7851435921167,131.0215121940289
0.5,6.7462274651205965,low,63,1.0,1.0,1.0,1.0,-289.41175328788137,133.15910631165104
0.5,6.7462274651205965,low,64,1.0,1.0,1.0,1.0,-293.97017767481753,135.28138129069637
0.5,6.7462274651205965,low,65,1.0,1.0,1.0,1.0,-298.6290286390888,137.39622722091855
0.5,6.7462274651205965,low,66,1.0,1.0,1.0,1.0,-303.2260083182069,139.5400387344867
0.5,6.7462274651205965,low,67,1.0,1.0,1.0,1.0,-307.9515828798517,141.67976240462264
0.5,6.7462274651205965,low,68,1.0,1.0,1.0,1.0,-312.4282067730462,143.7785366759628
0.5,6.7462274651205965,low,69,1.0,1.0,1.0,1.0,-316.88986266379356,145.90685798419088
0.5,6.7462274651205965,low,70,1.0,1.0,1.0,1.0,-321.62905300962905,147.98379824183147
0.5,6.7462274651205965,low,71,1.0,1.0,1.0,1.0,-326.1123386236091,150.15065535105322
0.5,6.7462274651205965,low,72,1.0,1.0,1.0,1.0,-330.7195611678741,152.21237328175488
0.5,6.7462274651205965,low,73,1.0,1.0,1.0,1.0,-335.25692776995305,154.32366196950835
0.5,6.7462274651205965,low,74,1.0,1.0,1.0,1.0,-339.67982166430846,156.42985084550241
0.5,6.7462274651205965,low,75,1.0,1.0,1.0,1.0,-344.354262325166,158.578824137103
0.5,6.7462274651205965,low,76,1.0,1.0,1.0,1.0,-349.0089046397318,160.64837201420596
0.5,6.7462274651205965,low,77,1.0,1.0,1.0,1.0,-353.48609345077466,162.81304750074383
0.5,6.7462274651205965,low,78,1.0,1.0,1.0,1.0,-357.991850126987,164.88764064417222
0.5,6.7462274651205965,low,79,1.0,1.0,1.0,1.0,-362.5805428114676,167.0023535025524
0.5,6.7462274651205965,low,80,1.0,1.0,1.0,1.0,-367.30015058693755,169.11146665286196
0.5,6.7462274651205965,low,81,1.0,1.0,1.0,1.0,-372.06053302075117,171.2050803652188
0.5,6.7462274651205965,low,82,1.0,1.0,1.0,1.0,-376.5400250045918,173.27909717575977
0.5,6.7462274651205965,low,83,1.0,1.0,1.0,1.0,-381.0272074944846,175.36861748079903
0.5,6.7462274651205965,low,84,1.0,1.0,1.0,1.0,-385.7292868372248,177.45413109800734
0.5,6.7462274651205965,low,85,1.0,1.0,1.0,1.0,-390.3462736876012,179.55937699272476
0.5,6.7462274651205965,low,86,1.0,1.0,1.0,1.0,-394.83116742158614,181.60324228303472
0.5,6.7462274651205965,low,87,1.0,1.0,1.0,1.0,-399.2988176278609,183.69259513138812
0.5,6.7462274651205965,low,88,1.0,1.0,1.0,1.0,-403.9010660991985,185.8717386588873
0.5,6.7462274651205965,low,89,1.0,1.0,1.0,1.0,-408.5056766677691,187.94736633307846
0.5,6.7462274651205965,low,90,1.0,1.0,1.0,1.0,-413.026445738792,190.0897782447023
0.5,6.7462274651205965,low,91,1.0,1.0,1.0,1.0,-417.7363861685666,192.1662543148657
0.5,6.7462274651205965,low,92,1.0,1.0,1.0,1.0,-422.16131844859655,194.22598783999277
0.5,6.7462274651205965,low,93,1.0,1.0,1.0,1.0,-426.8036415931958,196.37989398838832
0.5,6.7462274651205965,low,94,1.0,1.0,1.0,1.0,-431.45524252063194,198.49265246105864
0.5,6.7462274651205965,low,95,1.0,1.0,1.0,1.0,-436.20337203527095,200.56295941409797
0.5,6.7462274651205965,low,96,1.0,1.0,1.0,1.0,-440.7902221981676,202.68866484059782
0.5,6.7462274651205965,low,97,1.0,1.0,1.0,1.0,-445.4494167154054,204.78151927990712
0.5,6.7462274651205965,low,98,1.0,1.0,1.0,1.0,-450.1809578735367,206.93292725434935
0.5,6.7462274651205965,low,99,1.0,1.0,1.0,1.0,-454.79157935939656,209.01759006424942
0.5,6.7462274651205965,low,100,1.0,1.0,1.0,1.0,-459.2985339865083,211.15597525422746
