profile,selection_name,model,model_id,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,cascade_event_fraction,valid_mother_samples,samples_passing_ECAL,template_model_seed,spectrum_cache_key,scan_point_kind
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.09947017204627,6.0,1.3189992221634247e-10,10.000346468120998,16.54676602947643,0.6043686391834131,True,,,10.000346468120998,0.0,612275,414693,84421,98c2972e668fbe02c0ebfe6f9f7bf9699d9fc4e5db6ca489ce16c1c03a12993a,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.1078293693277,6.0,1.3189565044561043e-10,9.999699360541701,16.545696246320848,0.6043686050845558,False,,,9.999699360541701,0.0,612275,414693,84421,8d1852874f9127b3963c05054e20a452d4573b0c17520d84c0474a436ee9889c,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.12454857609987,6.0,1.3188710731918438e-10,9.998405270939008,16.543556887317077,0.6043685368896798,False,,,9.998405270939008,0.0,612275,414693,84421,eb34659eb099504dab95d0f4a84f6c8ebc5f0e7a48941775dfb98964e803d473,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.15799023872705,6.0,1.31870022726359e-10,9.995817593881483,16.539278998414293,0.6043684005112819,False,,,9.995817593881483,0.0,612275,414693,84421,1a9e9fe0c560d909a173802d9ec7935a112a05e62e9f0ad6c09667cd5bdc2a20,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.2248865622775,6.0,1.318358601798115e-10,9.99064424775214,16.530726536029302,0.6043681277998991,False,,,9.99064424775214,0.0,612275,414693,84421,0e99980408727c2c37721f1491dfdeb0bb9c46aaa8efb151afcf961881d66e63,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,258.76068158108797,6.0,1.3156287822307324e-10,9.949353704400034,16.46246571732559,0.6043659482873843,False,,,9.949353704400034,0.0,612275,414693,84421,e7315c3a20878d99a0c09eed6c980269f8152ebf7e7a607a37076ec5301d1818,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,263.0872583754809,6.0,1.2939927326767435e-10,9.62511101023291,15.92642093993014,0.6043486509954779,False,,,9.62511101023291,0.0,612275,414693,84421,694a3e6b71afad0ecc9cde8e76be3993c3fd016fc19b279e9cbfc88ec939298d,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,281.12918293196907,6.0,1.2109486352404155e-10,8.422918109401916,13.951120651637716,0.6037449119482136,False,,,8.422918109401916,0.0,612277,414336,84421,900d8f61d9b372d4a6a9d71d35a5574b974edcd4439bbf10e0b67188b261d5b1,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,321.0097036763115,6.0,1.060506883433639e-10,6.459224498734515,10.704600264493317,0.6034064177211246,False,,,6.459224498734515,0.0,612278,414335,84421,7dd374de142bfbd7e4e1fdd8e041a19c180657a07e8de08bc805a416d75afa31,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,418.5454464599999,6.0,8.133716500252405e-11,3.802679485814685,6.301283059864875,0.6034770140759602,False,,,3.802679485814685,0.0,612278,414522,84421,3a132076db10321f01d8144873053e5e258398c46ca2c3cdb9ba25bf31ea7eb0,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,711.5272589819998,6.0,4.7845391177955323e-11,1.3190706941235546,2.182523085675119,0.6043788048709353,False,,,1.3190706941235546,0.0,612284,415044,84421,e6430bf7c9e04bcada7f209411e034fbddfdaaf1052fd1a7b39613c9080337a1,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.6,1000.0,6.0,3.404330003977211e-11,0.6667267086625802,1.1050585895216456,0.6033405965842868,False,,,0.6667267086625802,0.0,612281,414432,84421,91217fd2617ee04b67bc5861863beaeee60a10480cbc665e6741450f132a31a9,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,6.0,6.0,3.0196615342202544e-14,598.3446532912434,1882.0819909359004,0.3179163586777138,True,360.3047262492168,238.0399270420266,,0.39783079155578416,1824075,824554,84321,7efe34f664c502367aa8cc0ad1fd92ab35242c40b9e7755109b8a467081ebd6c,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,10.2,6.0,1.7762714907177967e-14,238.77121077058356,839.582643234869,0.28439274286401434,True,139.33430978759455,99.43690098298902,,0.41645263958781903,1827173,834131,84321,6c13a3db28435aedcb2de8f44c0f4f8c5839ce21905a8957dec63edaac21b362,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,17.34,6.0,1.0448655827751746e-14,90.5275697874892,343.652467023394,0.2634276732293226,True,51.57620973092809,38.951360056561114,,0.4302706915473185,1829035,840666,84321,b41d070e4a9ec1959c62ae2dfa46cc068795d5f576ad1ed3aa55aa06766a0cff,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,29.477999999999998,6.0,6.1462681339716156e-15,33.066742629230475,132.30110099094807,0.2499355060657649,True,18.577347028435515,14.489395600794959,,0.438186360333738,1830101,843526,84321,121d0922ff04d98735d0ece317915c081365c1d151c579d6d68fb4245dec7f10,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,50.11259999999999,6.0,3.615451843512715e-15,11.830052864166738,48.89864620271989,0.24193006929318048,True,6.599422466362418,5.23063039780432,,0.4421476774332863,1830762,845497,84321,998ac1fd5e4d2eba7a10cfbe088a2d6c817d983ef37ad24a07b2b22f1ee2c63a,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,53.54920789242436,6.0,3.3834243153921022e-15,10.397465098317932,43.08811277877528,0.24130704335325648,True,5.782902360867724,4.614562737450208,,0.4438161315104329,1830815,846043,84321,41dd50e385d1eb2ae57ce70453dedf10d5580a2138f3297eae6287d7a64fab57,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.44457097003661,6.0,3.327782528636821e-15,10.062867795908783,41.74460134081641,0.2410579445651494,True,5.602238895672664,4.46062890023612,,0.44327611081700374,1830832,845427,84321,b3929b8f588e54b01689c021de07078c62d4b9535e4341246a20894ccbcd67e2,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.557538896232145,6.0,3.3208919558819744e-15,10.024299392626844,41.579690881784856,0.24108643378631436,True,5.580408571738773,4.44389082088807,,0.44331186119168364,1830837,845995,84321,e683cfb8460104982da5b8e6742fc0789b1524366252777e87211089439c1926,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.614110728576726,6.0,3.317452021761353e-15,10.00192415650195,41.49739810671884,0.2410253320167208,True,5.569048824418361,4.432875332083588,,0.44320225415845704,1830838,845908,84321,2195c4277ec408ebc732a8f978385876bc89ffc634459fb7377c33bf53e5e679,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.61764841517918,6.0,3.317237144227951e-15,10.000652755852363,41.49225754658033,0.24102455125815603,True,5.568337797255444,4.432314958596918,,0.44320256555284715,1830838,845908,84321,28f30cdc4557c309e7a989476456542053c3a395b3c6e091aab1d4b50d33ede8,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.6194173444135,6.0,3.317129710680563e-15,10.000017115557075,41.48968749988856,0.24102416089742623,True,5.567982317468654,4.432034798088422,,0.44320272124269505,1830838,845908,84321,84aad86827d3f46214935bd34798dc8b13f6d937d8aa9b9a4a70aae0c097196b,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.62118633093901,6.0,3.3170222806125667e-15,9.999397492033605,41.48711760876964,0.24102415565066662,False,5.5676268602097565,4.4317706318238494,,0.44320376656239396,1830838,845909,84321,1f27e51487e27957c67ee2a17f185bb394658fe787dcb0082030336680b1f1b5,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.6282628499902,6.0,3.3165925951322423e-15,9.99685548697247,41.476839599840865,0.2410225943784498,False,5.566205256424886,4.430650230547584,,0.4432043892523446,1830838,845909,84321,39b510f3e300d20736187eef3d008750eaffa483581525b2e2edbeaac92ca6c1,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.642418638634325,6.0,3.315733391148139e-15,9.991791482543107,41.456291046720054,0.2410199086860579,False,5.5633631297650075,4.4284283527781,,0.44320664222378053,1830838,845910,84321,45cb01e4fa2b07de61a82f529239c1d6559c42b2e14943725384744577cb5771,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.670741221415895,6.0,3.314015650884255e-15,9.98163495973153,41.4152237831596,0.24101366714793165,False,5.557683197556568,4.423951762174962,,0.44320913157236425,1830838,845910,84321,c5365f1300f08b868bacddc1c6e9aeff446e9712f35c7cd8f829d8ad7f82fdc3,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,54.89785101519028,6.0,3.3003057260489615e-15,9.907666521622472,41.0884291117541,0.24113033123449837,False,5.517824238658393,4.3898422829640795,,0.4430752966284943,1830844,846195,84321,3060e212dffdebab3eb4da2272908f78aa8cdf42c9ac67344c2723fba74b34a7,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,55.35490485809225,6.0,3.2730557936588863e-15,9.741632287813882,40.44204800271867,0.24087880730370065,False,5.42239621583401,4.319236071979873,,0.44337909134416237,1830851,845913,84321,02655cb85a64c14d51b43fd7686f5c4b25f8b65bd55f0ab53c7fc6e70d26d6bd,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,57.221490521467345,6.0,3.1662875329198823e-15,9.137787368042067,37.954560802482206,0.2407559770114495,False,5.076278095878286,4.061509272163781,,0.4444740404409335,1830876,846583,84321,dd8f235037a66182b4b3fe202d9126a92a5619c0932194bcb7ad55d85ce21aec,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,65.33883649019164,6.0,2.7729249828379346e-15,7.04091943875722,29.417966283410212,0.2393407950408806,False,3.916176544224905,3.1247428945323152,,0.4437975638993901,1830961,846749,84321,6cff6f51cae5a41cbf18a6656387e48a3028d08953f48454f7e816858edef445,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,85.19141999999998,6.0,2.1267363785368916e-15,4.180395574479469,17.609301125551028,0.23739701789832712,False,2.3138046795008904,1.8665908949785783,,0.4465105901397862,1831120,847018,84321,c270d727d7b76a7be32a1c0a1d61dd8931daf14e5fa7f5ca42b3c3d8beac6360,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,144.82541399999997,6.0,1.251021399139348e-15,1.4616404611641218,6.240730284007057,0.23420984318290866,False,0.8077869486626872,0.6538535125014346,,0.4473422362573856,1831339,847247,84321,359222dce3ef5e0368b5e56756a8fd5c2a15faa8efb2b9acf874428893cd77f0,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,246.20320379999993,6.0,7.358949406702047e-16,0.5103742317202333,2.1904388408036213,0.23300090475613958,False,0.28134063525697706,0.22903359646325622,,0.44875619149362395,1831487,848167,84321,bc6d9551fae0a3a08ba121c5fb2299bc142c905947ffaf775fcdeb8579ebe0b7,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,418.5454464599999,6.0,4.328793768648263e-16,0.17713483883207287,0.7643429562750426,0.23174785268555853,False,0.09755858287067028,0.07957625596140261,,0.44924113452826964,1831543,848243,84321,a6a408c90f3cfc364890c65419b016a9cb7a331ebe7233fe8af2a44a669c34b5,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,711.5272589819998,6.0,2.546349275675449e-16,0.06150416416815482,0.26580283667057714,0.23139017227412076,False,0.03384478539771606,0.027659378770438767,,0.44971554600460756,1831599,848527,84321,fa29ec341cc0e5b9373a9fd70dc086904974feba97da47e5c6680a075fac340c,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.6,1000.0,6.0,1.8117969205321526e-16,0.031159982381459676,0.1348438434180289,0.23108198039758276,False,0.01715644884677297,0.014003533534686707,,0.4494076204298135,1831614,848824,84321,7d7ecf9ad83d9d24a61323e31cea30e430fc60fff42807431db8b3361f72a4b7,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,7.5,7.5,2.3240226133333367e-09,6580.784372458838,11461.968866412513,0.574140834716694,True,,,6580.784372458838,0.0,609997,390293,94421,19950b937e2e7787871d36d7e0a766996eff307599065d4fcd4add0922188f01,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,12.75,7.5,1.3670721254901982e-09,2359.406174786076,4137.655167671213,0.5702278414162809,True,,,2359.406174786076,0.0,610415,390794,94421,612d43c69f04789eed275a9b73e63a5dc9713d34f68c2d2095d954919b67e552,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,21.675,7.5,8.041600738177636e-10,833.379164278634,1471.8905011974957,0.566196441651479,True,,,833.379164278634,0.0,610693,391028,94421,03d4b2077a83820993875374e43ff9a68f9876a9638bfa0e65a461c4e16119e0,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,36.847500000000004,7.5,4.730353375398609e-10,292.28354219809404,518.7443357052024,0.5634443059522795,True,,,292.28354219809404,0.0,610838,391417,94421,9577e12e53c8eac791453cc6784eb45d96faeb3d46af4d5d7497fc939da369bb,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,62.640750000000004,7.5,2.7825608090580055e-10,101.63953024777867,181.71809885895598,0.5593253004846157,True,,,101.63953024777867,0.0,610916,390956,94421,c808c7a0b1103dc12fd46066f154e6e8c0dfa5dc0cb1c17c56730eb4f8014f6c,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,106.489275,7.5,1.6368004759164737e-10,35.353528074512134,63.387560716052924,0.5577360553891584,True,,,35.353528074512134,0.0,610963,391280,94421,9494517ac7303e17397f4ba1dd9f67115fdd23c3be214f8257addcb30d5dc20f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,181.0317675,7.5,9.628238093626316e-11,12.26705806754748,22.05136529168928,0.55629471940999,True,,,12.26705806754748,0.0,610995,391445,94421,74ca124a20700230cac81df84aa85635fe2b48d33ae784516f67d58302bd8bda,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,193.44651351138305,7.5,9.010330185648125e-11,10.741736943981202,19.320551564560073,0.5559746525914355,True,,,10.741736943981202,0.0,610995,391340,94421,95dc6991d587853cc393b814bbeb014f8e86ffebeda48c963ce7b361c9e44a16,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,199.9695937998583,7.5,8.716409964529505e-11,10.063475697616372,18.084909312334524,0.5564570727901156,True,,,10.063475697616372,0.0,610997,391728,94421,02453aaca141b43ace14989fd2df8bff37f36e2d6e2da165964f7110576d398b,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.3845139638204,7.5,8.698361592526585e-11,10.021908080673755,18.010352370669622,0.5564526375949602,True,,,10.021908080673755,0.0,610997,391728,94421,0dc6e06ffcd7d6b713eb8a0dcdd703610f63fda2d60e6b4f7821de257f30bc64,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.59229678096642,7.5,8.689351425609639e-11,10.00118865294243,17.973189064532697,0.5564504227398479,True,,,10.00118865294243,0.0,610997,391728,94421,fdfc726bdfeabd825e2f6cd7cfe47f44d2fef951de03b281cddd392435e61e99,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.5987934645156,7.5,8.689070008331476e-11,10.000541860973444,17.972028945766084,0.5564503535550674,True,,,10.000541860973444,0.0,610997,391728,94421,eb1d36d19a332b0291e765fe20fa32a16fb95c1ae54c13046d0ed91517677526,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.60529035847617,7.5,8.688788600167418e-11,9.999895110800994,17.970868901766178,0.5564502843720708,False,,,9.999895110800994,0.0,610997,391728,94421,b68f92a53bacef5687ba3892b74942c9bcac9a8704c3cabe0521f35272992107,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.6182847776586,7.5,8.688225811180446e-11,9.998601735834916,17.968549038047243,0.5564501460114293,False,,,9.998601735834916,0.0,610997,391728,94421,652d6f4effb3c88904525210dc2e072d11ebb55947fa7b5b82a8b1fe12bb67b5,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.6442761412596,7.5,8.687100342562806e-11,9.9960154873425,17.963910207598246,0.556449869311552,False,,,9.9960154873425,0.0,610997,391728,94421,4db0df8b20e696f5d6c0dae99fc56cfeb7c857ff28302a966c0f0709206b2869,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.69626897093292,7.5,8.684849842686641e-11,9.99084499551257,17.95463613357916,0.5564493159974135,False,,,9.99084499551257,0.0,610997,391728,94421,b0ace4e70b15ecf13479824fb416f3a4fb8d3bc893dd3aabaf13f27793d2e790,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,200.80029505238207,7.5,8.680350591842048e-11,9.980512027642064,17.93610232444803,0.5564482097115382,False,,,9.980512027642064,0.0,610997,391728,94421,d285f0e5a4c3cf0f4159e34af5f7c6233f155b367f947106a841c762ffa7a95e,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,201.63444715239635,7.5,8.644440395061174e-11,9.891445917927399,17.78853400368982,0.5560573971905526,False,,,9.891445917927399,0.0,610998,391443,94421,c2a2e8e4aed35cacb45fb8acbed9ea559cb934c3d60a16711d0210101f31ebfd,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,203.31316129563152,7.5,8.573065063237762e-11,9.729024732917686,17.496992479369258,0.5560398305245431,False,,,9.729024732917686,0.0,610998,391443,94421,7ef1536dfccb6fd5f0c4d7387a561bb5639778a0c96753ba851ed3fac6f5d608,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,206.71263450880082,7.5,8.432077527055045e-11,9.40222908123928,16.92816628100461,0.555419230007782,False,,,9.40222908123928,0.0,610999,391053,94421,1b4071bf36b0b1d600ee4d137bc3763c3dcbd706c2a84ff1a4a262fd356b8ed7,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,236.03654682081734,7.5,7.384521522097935e-11,7.219710615673561,12.99424255868476,0.5556084229663879,False,,,7.219710615673561,0.0,610997,391469,94421,fc687db5e5c05aa27bd8c4b66824e29cd92734b6fc44d21232506b8fef80b9ff,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,307.75400475,7.5,5.66366946683901e-11,4.24755596536662,7.654607683738359,0.5549018500830858,False,,,4.24755596536662,0.0,611005,391113,94421,0acbe05f9613fc55e13840779a24268cc183c0e9c5fbb2b9ad00df5ea73f483f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,523.1818080749999,7.5,3.331570274611183e-11,1.4729039448893875,2.6539358228831316,0.554988531444322,False,,,1.4729039448893875,0.0,611013,391542,94421,6ad60f72c0be939016ad9096c7c06fcdc6961e1ae45f0cc76d406ca8a08b9b31,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,889.4090737274998,7.5,1.9597472203595192e-11,0.5093530204069612,0.9194290811817848,0.5539883726021219,False,,,0.5093530204069612,0.0,611018,391205,94421,13767cec71ab7f90e81d1515a0215adb1d0be6b40df3c657e0bae1fce20576ac,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,0.75,1000.0,7.5,1.7430169600000025e-11,0.40328482486420164,0.727452824474945,0.5543793512043634,False,,,0.40328482486420164,0.0,611019,391707,94421,8e27be6d44e87393acc3edb95ae8c4fb56d32738fc174cf33a445bad617b6ed6,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,7.5,7.5,1.2354707228089e-14,136.04630726653733,406.334012289935,0.3348139785292279,True,89.31177883884357,46.734528427693775,,0.3435192719794523,1857342,858915,94321,606eb4156d676aee598d0af13076f1f9f371b9a4b182a997c19159ee750877fa,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,12.75,7.5,7.267474840052352e-15,52.7887250322764,170.68819118226816,0.30926993054783936,True,33.939549991216325,18.849175041060075,,0.35706820025555075,1859296,866655,94321,18427ce92365b95e0ca976ee1655b9a527859ba137d5de9bb398dac2c040b4bb,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,21.675,7.5,4.274985200030796e-15,19.633615638191788,66.90997243984864,0.2934333242453836,True,12.447360299498198,7.186255338693589,,0.3660179292047823,1860483,872818,94321,c23286092824a95fa3d06f133b065336f5e8dc6c3344b1abd9d73bc43fd69429,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,28.260742426553485,7.5,3.278763976264293e-15,11.841079691521177,41.11252760424978,0.28801633909507357,True,7.472659639325157,4.3684200521960195,,0.36892075435688804,1860880,874247,94321,7083f5e64b418ae75e2b5cad5a4cfd70358d32d1e052be1701070744e22601d4,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.198799730881458,7.5,3.068343942024708e-15,10.425869561046067,36.34234606311473,0.2868793760023019,True,6.560884310716148,3.8649852503299202,,0.37071106900958883,1860938,875014,94321,0dd45d0bd9510c538dd0b393d9a266794a1e8a7eec3bf4409edb962ed2a75544,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.703735122672065,7.5,3.0178837799524216e-15,10.09062820121411,35.23573154659643,0.2863748745465966,True,6.3553823413792845,3.7352458598348264,,0.3701698036387268,1860948,874770,94321,01c1876adddb2499aa59b513d1097657c27896b4e596de9fba83d9092209a327,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.831282669971124,7.5,3.005398938556528e-15,10.007748987066568,34.964192142442144,0.2862285204902079,True,6.302451290971205,3.7052976960953634,,0.3702428688892851,1860951,874741,94321,a4c800ecd36b7db357a8f184f969a4c4365913374f8ae5109834d6a65ae360bd,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.84726332341652,7.5,3.0038419693564184e-15,10.003533971879925,34.93043175440677,0.286384492531155,True,6.296093564167767,3.7074404077121583,,0.37061306715544984,1860952,875316,94321,9e8d5217a83a4044ff67486c59046d0125e23943fead35f4fd8f6a803f8630f3,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.849261487420765,7.5,3.0036474049289992e-15,10.00227928765016,34.926207415786415,0.28638320698769015,True,6.295299293329176,3.706979994320983,,0.37061352594883057,1860952,875316,94321,167fcc25ef01327ed3a824a819c0c2a576ba59ba178f275f29b1d3713010776d,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.850260617959805,7.5,3.003550127441203e-15,9.998062028326228,34.924134600927246,0.28627944951457085,False,6.294902194979891,3.7031598333463367,,0.37038776343401836,1860953,874905,94321,ca03c5fd87856e2f0454f6f0f80629b5e92aa2aa473d4a7fa48f68e2ba6dadc3,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.85125978085819,7.5,3.0034528531038795e-15,9.997435011352154,34.92202273748182,0.28627880711565723,False,6.294505121341938,3.7029298900102163,,0.3703879931007818,1860953,874905,94321,dc12a355405f95555680d47b9ffc5d41ef9ec54125a76ddcf131073170821049,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.855256756066115,7.5,3.0030637872572742e-15,9.994927330199838,34.91357651580877,0.286276237717272,False,6.292917073873324,3.7020102563265134,,0.3703889116973195,1860953,874905,94321,8794bb612b253e168dd9f5c2ff989d3bb389de92b44ab36e004604d1dd0155b3,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.86325226004907,7.5,3.0022858067557453e-15,9.990317300609995,34.89673572869742,0.2862822866378998,False,6.289742164622333,3.7005751359876613,,0.3704161764473396,1860954,874781,94321,5abc4701f95de31112be8a845075e89d9df650ddc3566d19ce5501d56aa43642,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.895255000051417,7.5,2.9991758996814654e-15,9.961305554589062,34.82945737046089,0.28600231834324574,False,6.277111582884566,3.684193971704496,,0.3698505132198489,1860959,874681,94321,cf6dbed49f53e8fb3c3fa1bb90d775c5da074a6f8fb45c64fe93030ac0347151,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,30.95936006736031,7.5,2.9929657463545887e-15,9.930699135352047,34.695072426508986,0.28622794076557206,False,6.25179746868463,3.678901666667416,,0.37045746895815085,1860963,875029,94321,ae5880a905c97d1d2f05d5c4dfe7dc50f6b141db6cf9963bba364a858f2d0ab8,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,31.21711322583381,7.5,2.9682534557354975e-15,9.788057530187466,34.16221103990183,0.2865170968809633,False,6.1661355230091806,3.6219220071782847,,0.3700348098698717,1860974,875384,94321,d4fb95abd5e344047f5fa851487bcda8909f76e2b9ab18d91686e48fcee03922,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,32.26976458796112,7.5,2.8714279572165297e-15,9.171648001417452,32.10837502006221,0.2856465951854228,False,5.771374765059681,3.40027323635777,,0.3707374329926604,1861007,875712,94321,13d8520664a07b10d58fa6b8caae5aefb0c8daeb1545c6eceaf2b0a4a354129b,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,36.847500000000004,7.5,2.5146971764887033e-15,7.098221425208083,25.024131565261897,0.28365505538908375,False,4.456645701059798,2.6415757241482845,,0.3721461428023637,1861125,875849,94321,0ac526ff99d057f2b297a48bf96642b67876391f6f8f7b6c3e94b41949539dfe,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,62.640750000000004,7.5,1.479233633228649e-15,2.5201164057758696,9.08023218378974,0.27753876275045536,False,1.5745949888319009,0.9455214169439687,,0.3751895804403807,1861522,877602,94321,2e095a182027e1467560e8c3a702fe654aeab09f7e2db2b25ba198a5c0dcdbe3,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,106.489275,7.5,8.7013743131097e-16,0.8857981763228987,3.233128993463659,0.2739755135392668,False,0.5526203439093484,0.33317783241355026,,0.3761328949633076,1861769,878574,94321,915047e7feb9b3ec6362832ff81519050d7f1c768499754544b34d71d4b21888,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,181.0317675,7.5,5.118455478299824e-16,0.3094296813235978,1.1379699272834571,0.27191375967400405,False,0.19251494752276288,0.11691473380083496,,0.37783942801067927,1861889,879389,94321,966e539e6690d121664512465a5fe6fbd40b730e76301aa6258754aac723b8e4,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,0.75,307.75400475,7.5,3.010856163705779e-16,0.10763863819957192,0.39776833864122696,0.2706063498348424,False,0.06685422183997486,0.04078441635959707,,0.37890126669922203,1861968,879731,94321,a055f210fcf074c4461cf9cbb82b31a2536063e1f1a48109cc90d4cc767aca89,coarse
