"mass","coupling"
8.83679193392216779e-34,3.54813389233576042e-8
8.91445936167052473e-34,3.54813389233576042e-8
8.99280941603030434e-34,3.54813389233576042e-8
9.07184809667341983e-34,3.54813389233576042e-8
9.15158145600356282e-34,3.54813389233576042e-8
9.23201559961951162e-34,3.54813389233576042e-8
9.31315668678298163e-34,3.54813389233576042e-8
9.39501093088981121e-34,3.54813389233576042e-8
9.47758459994605899e-34,3.54813389233576042e-8
9.56088401704789755e-34,3.54813389233576042e-8
9.64491556086573344e-34,3.54813389233576042e-8
9.72968566613297038e-34,3.54813389233576042e-8
9.81520082413827142e-34,3.54813389233576042e-8
9.90146758322294912e-34,3.54813389233576042e-8
9.98849254928224783e-34,3.54813389233576042e-8
1.0076282386271517e-33,3.54813389233576042e-8
1.01648438167160122e-33,3.54813389233576042e-8
1.02541836222260038e-33,3.54813389233576042e-8
1.03443086440159124e-33,3.54813389233576042e-8
1.04352257834285147e-33,3.54813389233576042e-8
1.05269420024629114e-33,3.54813389233576042e-8
1.0619464324307974e-33,3.54813389233576042e-8
1.07127998338799827e-33,3.54813389233576042e-8
1.08069556783655025e-33,3.54813389233576042e-8
1.09019390677681542e-33,3.54813389233576042e-8
1.09977572754610738e-33,3.54813389233576042e-8
1.1094417638743785e-33,3.54813389233576042e-8
1.11919275594039607e-33,3.54813389233576042e-8
1.12902945042845859e-33,3.54813389233576042e-8
1.13895260058551801e-33,3.54813389233576042e-8
1.14896296627888752e-33,3.54813389233576042e-8
1.15906131405445641e-33,3.54813389233576042e-8
1.16924841719533219e-33,3.54813389233576042e-8
1.17952505578109305e-33,3.54813389233576042e-8
1.18989201674751249e-33,3.54813389233576042e-8
1.20035009394680969e-33,3.54813389233576042e-8
1.210900088208478e-33,3.54813389233576042e-8
1.22154280740054991e-33,3.54813389233576042e-8
1.23227906649149889e-33,3.54813389233576042e-8
1.24310968761262569e-33,3.54813389233576042e-8
1.25403550012105435e-33,3.54813389233576042e-8
1.26505734066317838e-33,3.54813389233576042e-8
1.27617605323876895e-33,3.54813389233576042e-8
1.28739248926558316e-33,3.54813389233576042e-8
1.29870750764460343e-33,3.54813389233576042e-8
1.31012197482574488e-33,3.54813389233576042e-8
1.32163676487424691e-33,3.54813389233576042e-8
1.33325275953759294e-33,3.54813389233576042e-8
1.34497084831302073e-33,3.54813389233576042e-8
1.35679192851567884e-33,3.54813389233576042e-8
1.36871690534727347e-33,3.54813389233576042e-8
1.38074669196541693e-33,3.54813389233576042e-8
1.39288220955358644e-33,3.54813389233576042e-8
1.40512438739159762e-33,3.54813389233576042e-8
1.41747416292680763e-33,3.54813389233576042e-8
1.4299324818458909e-33,3.54813389233576042e-8
1.44250029814724202e-33,3.54813389233576042e-8
1.45517857421407624e-33,3.54813389233576042e-8
1.46796828088805386e-33,3.54813389233576042e-8
1.48087039754366872e-33,3.54813389233576042e-8
1.49388591216322077e-33,3.54813389233576042e-8
1.5070158214125197e-33,3.54813389233576042e-8
1.52026113071713136e-33,3.54813389233576042e-8
1.53362285433941804e-33,3.54813389233576042e-8
1.54710201545617962e-33,3.54813389233576042e-8
1.56069964623705527e-33,3.54813389233576042e-8
1.57441678792348576e-33,3.54813389233576042e-8
1.58825449090849755e-33,3.54813389233576042e-8
