reference,branch,mass_GeV,eventcalc_coupling_GeV_inv,reference_coupling_GeV_inv,log10_reference_over_eventcalc_dex,absolute_log_distance_dex,coupling_ratio_reference_over_eventcalc
geom_only,upper,1.3081538591819308,7.394751940143686e-07,7.407069888289027e-07,0.0007228323925048789,0.0007228323925048789,1.0016657689460104
geom_only,upper,1.318615880519196,7.260849543889921e-07,7.248875506103513e-07,-0.0007167964519413786,0.0007167964519413786,0.9983508764760889
geom_only,upper,1.3291615723587444,7.117032396665744e-07,7.092670428871132e-07,-0.0014891625360329255,0.0014891625360329255,0.9965769485880063
geom_only,upper,1.33979160385931,6.970830106591483e-07,6.947553449048168e-07,-0.0014526016346767788,0.0014526016346767788,0.9966608485377796
geom_only,upper,1.3505066495312552,6.827631190456193e-07,6.803882950617028e-07,-0.00151322000546462,0.00151322000546462,0.9965217453642838
geom_only,upper,1.361307389279369,6.668984365799818e-07,6.668656005327159e-07,-2.1383863623837888e-05,2.1383863623837888e-05,0.9999507630465677
geom_only,upper,1.3721945084460119,6.530811857996523e-07,6.536904467802316e-07,0.00040496548054763,0.00040496548054763,1.0009329023616464
geom_only,upper,1.3831686978546018,6.395502101230788e-07,6.410981435699498e-07,0.0010498733391992086,0.0010498733391992086,1.0024203470225943
geom_only,upper,1.3942306538534488,6.262940334522666e-07,6.289380158321065e-07,0.0018295719212719898,0.0018295719212719898,1.004221631116723
geom_only,upper,1.4053810783599405,6.132239874567034e-07,6.159708247485671e-07,0.0019410076457111848,0.0019410076457111848,1.004479337645052
geom_only,upper,1.4166206789050824,6.00426698494102e-07,6.025524430175224e-07,0.0015348563337572315,0.0015348563337572315,1.003540389740749
geom_only,upper,1.427950168678392,5.878964744346042e-07,5.894266407771607e-07,0.0011289053354453457,0.0011289053354453457,1.0026027819677403
geom_only,upper,1.4393702665731511,5.788404861508689e-07,5.770939302728938e-07,-0.0013123930676126395,0.0013123930676126395,0.9969826646204567
geom_only,upper,1.4508816972320269,5.645979931945051e-07,5.649904237003783e-07,0.00030175665319998843,0.00030175665319998843,1.000695061814961
geom_only,upper,1.4624851910930483,5.536010147476037e-07,5.535671920724679e-07,-2.6534362328676296e-05,2.6534362328676296e-05,0.9999389042392719
geom_only,upper,1.474181484435957,5.425337490149668e-07,5.424677248213466e-07,-5.285512266702632e-05,5.285512266702632e-05,0.999878303988019
geom_only,upper,1.485971319428926,5.308277089838019e-07,5.318312158144821e-07,0.0008202398690607328,0.0008202398690607328,1.001890456759692
geom_only,upper,1.497855444175653,5.211600358941917e-07,5.215431558027207e-07,0.00031914521983633393,0.00031914521983633393,1.000735129100741
geom_only,upper,1.5098346127628286,5.100490647433272e-07,5.099466059579017e-07,-8.724994930982745e-05,8.724994930982745e-05,0.9997991197464953
geom_only,upper,1.521909585307988,4.987146014127781e-07,4.987121126232373e-07,-2.1673122425852978e-06,2.1673122425852978e-06,0.9999950095915905
geom_only,upper,1.534081128007742,4.876995037616018e-07,4.877203600596197e-07,1.857205390094363e-05,1.857205390094363e-05,1.0000427646488401
geom_only,upper,1.5463500131863934,4.776112779686488e-07,4.774109525982718e-07,-0.00018219513940384528,0.00018219513940384528,0.9995805681741247
geom_only,upper,1.5587170193449453,4.6795902917184174e-07,4.672058525173619e-07,-0.0006995569274881899,0.0006995569274881899,0.9983905072719448
geom_only,upper,1.5711829312104986,4.5850184676298034e-07,4.577241646580629e-07,-0.0007372485036194154,0.0007372485036194154,0.9983038626552807
geom_only,upper,1.5837485397860462,4.4825950516920015e-07,4.481427836944259e-07,-0.00011309987341692094,0.00011309987341692094,0.9997396118243378
geom_only,upper,1.5964146424006624,4.3807610629033746e-07,4.392904018198939e-07,0.0012021479729069444,0.0012021479729069444,1.0027718825841454
geom_only,upper,1.6091820427600994,4.2813815377513863e-07,4.295126673754716e-07,0.0013920448002506993,0.0013920448002506993,1.0032104440779528
geom_only,upper,1.6220515509977835,4.1926339037049573e-07,4.198441898145423e-07,0.0006012054708595597,0.0006012054708595597,1.001385285377608
geom_only,upper,1.6350239837262208,4.1057258960687017e-07,4.1045769117140196e-07,-0.00012155399867008976,0.00012155399867008976,0.9997201507397797
geom_only,upper,1.648100164088813,4.021300924216988e-07,4.015359044483089e-07,-0.0006421886855525532,0.0006421886855525532,0.9985223986351989
geom_only,upper,1.6612809218120914,3.9406570150104974e-07,3.928799430717408e-07,-0.0013087784042004613,0.0013087784042004613,0.9969909626115843
geom_only,upper,1.6745670932583605,3.861630353608801e-07,3.846097615468992e-07,-0.0017503969060168759,0.0017503969060168759,0.995977673490863
geom_only,upper,1.6879595214787744,3.758909790334254e-07,3.7659489261783533e-07,0.0008125225632378332,0.0008125225632378332,1.0018726535715754
geom_only,upper,1.7014590562668264,3.6793535052198825e-07,3.68573945682917e-07,0.0007531158818778606,0.0007531158818778606,1.001735617847056
geom_only,upper,1.7150665542122734,3.6014810068559873e-07,3.60083532254802e-07,-7.786859669248857e-05,7.786859669248857e-05,0.9998207170031611
geom_only,upper,1.7287828787554886,3.5158905276731263e-07,3.517761282915904e-07,0.0002310204485428001,0.0002310204485428001,1.0005320857484195
geom_only,upper,1.7426089002422496,3.4311236103288536e-07,3.4386248040435755e-07,0.0009484272599813538,0.0009484272599813538,1.0021862207739007
geom_only,upper,1.756545495978966,3.3565714625240084e-07,3.3609428954932557e-07,0.0005652357057569899,0.0005652357057569899,1.0013023506330951
geom_only,upper,1.7705935502883432,3.285193273878752e-07,3.2878061683143973e-07,0.00034528093451057976,0.00034528093451057976,1.0007953548597646
geom_only,upper,1.7847539545655013,3.207204241091507e-07,3.216531893985145e-07,0.0012612445289627787,0.0012612445289627787,1.002908343900937
geom_only,upper,1.799027607334534,3.147180170559224e-07,3.147001558833899e-07,-2.464818782417329e-05,2.464818782417329e-05,0.9999432470606557
geom_only,upper,1.8134154143055223,3.0691336496599466e-07,3.072229905454756e-07,0.00043791151854488333,0.00043791151854488333,1.0010088370687775
geom_only,upper,1.8279182884320064,2.9976325805282483e-07,2.999465128988853e-07,0.00026541695586154577,0.00026541695586154577,1.0006113319132266
geom_only,upper,1.8425371499689158,2.927042134107278e-07,2.928982808173922e-07,0.00028784852437528836,0.00028784852437528836,1.0006630154188865
geom_only,upper,1.8572729265309584,2.8581140031943183e-07,2.861684288440183e-07,0.0005421713506032522,0.0005421713506032522,1.001249175239992
geom_only,upper,1.872126553151487,2.7932671755993764e-07,2.7963278004293546e-07,0.00047560247687971496,0.00047560247687971496,1.001095715031027
geom_only,upper,1.887098972341826,2.732183386786517e-07,2.7334511418568853e-07,0.00020146939516512224,0.00020146939516512224,1.0004640080444451
geom_only,upper,1.9021911341510784,2.6708987217653967e-07,2.660898046334067e-07,-0.0016291855963013575,0.0016291855963013575,0.9962556890121541
geom_only,upper,1.9174039962264084,2.607734425067864e-07,2.591764729606987e-07,-0.0026677848072846604,0.0026677848072846604,0.9938760269039049
geom_only,upper,1.9327385238738084,2.5457236715430753e-07,2.5283637085953705e-07,-0.002971712927382445,0.002971712927382445,0.9931807355441755
geom_only,upper,1.9481956901193513,2.4780908713639355e-07,2.46677757124767e-07,-0.0019872368466158584,0.0019872368466158584,0.9954346710013751
geom_only,upper,1.9637764757709282,2.412254886648789e-07,2.408299382050048e-07,-0.0007127206168285175,0.0007127206168285175,0.9983602460002738
geom_only,upper,1.97948186948049,2.3408186407008046e-07,2.35036154131236e-07,0.0017669049717952004,0.0017669049717952004,1.004076736422732
geom_only,upper,1.9953128678067769,2.2689131611256837e-07,2.296095502483911e-07,0.005172073593391795,0.005172073593391795,1.0119803357060793
geom_only,upper,2.011270475278553,2.204310263148995e-07,2.2365241472474195e-07,0.0063008688066270736,0.0063008688066270736,1.0146140426041501
geom_only,upper,2.027355704458349,2.1472716895409899e-07,2.179349770604893e-07,0.006439938874862597,0.006439938874862597,1.0149389950140684
geom_only,upper,2.043569576006712,2.0881157197302913e-07,2.1221405090338017e-07,0.007019572747243071,0.007019572747243071,1.016294494113528
geom_only,upper,2.059913118746966,2.0297366903847045e-07,2.068516549812001e-07,0.008219297671241875,0.008219297671241875,1.0191058572331106
geom_only,upper,2.0763873697305013,1.981046908788629e-07,2.0160806771953886e-07,0.007613147990774374,0.007613147990774374,1.0176844719079277
geom_only,upper,2.0929933743025733,1.9277654425788746e-07,1.965087628821291e-07,0.008327730788895638,0.008327730788895638,1.019360335763924
geom_only,upper,2.1097321861686344,1.880216895751603e-07,1.9130956518634102e-07,0.007528733668540796,0.007528733668540796,1.017486682619488
geom_only,upper,2.126604867461196,1.8243272483816497e-07,1.8605025851747e-07,0.008527532953758365,0.008527532953758365,1.019829412088835
geom_only,upper,2.143612488807225,1.7689910486523215e-07,1.8100873943540157e-07,0.009973908589962756,0.009973908589962756,1.0232315170463993
geom_only,upper,2.1607561293960718,1.717793463392176e-07,1.7611609394360278e-07,0.010828098916529277,0.010828098916529277,1.025246036248277
geom_only,upper,2.1780368770479623,1.6687667103115217e-07,1.7134713643464802e-07,0.011481223298290853,0.011481223298290853,1.0267890375321624
geom_only,upper,2.1954558282830066,1.624300393864858e-07,1.6679237959619145e-07,0.011509855107373578,0.011509855107373578,1.026856733066018
geom_only,upper,2.2130140883907936,1.5823705512748249e-07,1.6192437644457443e-07,0.010004041416357754,0.010004041416357754,1.023302514787837
geom_only,upper,2.2307127715005106,1.5303281821883453e-07,1.5716792690380352e-07,0.011579348523109292,0.011579348523109292,1.0270210581828
geom_only,upper,2.2485530006516457,1.4741451602525883e-07,1.524974026074678e-07,0.014722195726892404,0.014722195726892404,1.0344802311146757
geom_only,upper,2.2665359078652525,1.4271331399342704e-07,1.4800198499483482e-07,0.01580304901519456,0.01580304901519456,1.0370580070872109
geom_only,upper,2.2846626342157688,1.3856184083049902e-07,1.4361911394643298e-07,0.015568598605373359,0.015568598605373359,1.0364983106865653
geom_only,upper,2.302934329903436,1.340342229455995e-07,1.392533644151376e-07,0.016589995801967735,0.016589995801967735,1.0389388721390684
geom_only,upper,2.321352154327269,1.2939742432366588e-07,1.346723958865915e-07,0.017352954779515657,0.017352954779515657,1.0407656612215956
geom_only,upper,2.339917276158629,1.2488748834448377e-07,1.3022580696090912e-07,0.018178125826929153,0.018178125826929153,1.0427450234382196
geom_only,upper,2.3586308734153905,1.2040494966376419e-07,1.258800326156268e-07,0.019312506295008827,0.019312506295008827,1.0454722415245554
geom_only,upper,2.377494133536669,1.1640990848233498e-07,1.2158572748177178e-07,0.01889264983073695,0.01889264983073695,1.0444620141611247
geom_only,upper,2.3965082534581894,1.126381060188227e-07,1.1733139988671895e-07,0.01772891298369221,0.01772891298369221,1.041667016907333
geom_only,upper,2.415674439688217,1.070228103448281e-07,1.1079687804167598e-07,0.015051172253134145,0.015051172253134145,1.0352641430802259
geom_only,upper,2.4349939083841323,1.0192876261791957e-07,1.061820913004822e-07,0.01775452264993753,0.01775452264993753,1.0417284441929924
geom_only,upper,2.4544678854295836,9.828999411926217e-08,1.0161449267417204e-07,0.014446344135386365,0.014446344135386365,1.0338233671158432
geom_only,upper,2.4740976065122804,9.312958353701053e-08,9.695679986240343e-08,0.01749061196546638,0.01749061196546638,1.041095602278431
geom_only,upper,2.4938843172024114,8.740478897247442e-08,9.465542861569963e-08,0.03461029778530555,0.03461029778530555,1.08295471825358
baseline,lower,0.021009756478003905,1.1257478443002617e-07,1.7797066338726894e-07,0.19890729527722062,0.19890729527722062,1.580910541275709
baseline,lower,0.02117684250497005,1.1196793180099999e-07,1.7729161221845016e-07,0.19959453305566652,0.19959453305566652,1.583414191605768
baseline,lower,0.02134525733079383,1.1136435050946932e-07,1.7660974371554706e-07,0.2002684717625156,0.2002684717625156,1.5858732431661775
baseline,lower,0.02151501152312377,1.1076402292075897e-07,1.7593477253775294e-07,0.20095296302727036,0.20095296302727036,1.588374707766053
baseline,lower,0.02168611573365059,1.101669314952563e-07,1.7525685878564684e-07,0.2016237702575836,0.2016237702575836,1.5908299923302598
baseline,lower,0.02185858069877558,1.0957305878789882e-07,1.7458088460846116e-07,0.20229290437968664,0.20229290437968664,1.5932829341416703
baseline,lower,0.022032417240284333,1.0898238744766446e-07,1.7391484540247932e-07,0.20298033739612192,0.20298033739612192,1.5958068957334666
baseline,lower,0.022207636266025715,1.0839490021706467e-07,1.7324632305771822e-07,0.20365517609260486,0.20365517609260486,1.5982885053705134
baseline,lower,0.022384248770596357,1.0777010739505606e-07,1.7258130568884155e-07,0.20449543474290713,0.20449543474290713,1.6013838146806811
baseline,lower,0.022562265836030514,1.0711827457380398e-07,1.7193494409087464e-07,0.20550058316476244,0.20550058316476244,1.605094413394535
baseline,lower,0.022741698632495488,1.0647038427462139e-07,1.712742563820005e-07,0.20646326909517843,0.20646326909517843,1.608656318363885
baseline,lower,0.022922558418992458,1.0582641265170058e-07,1.70611907850141e-07,0.20741526497358545,0.20741526497358545,1.6121864435834616
baseline,lower,0.023104856544062993,1.0518633600346194e-07,1.6995903948426142e-07,0.20838494060401747,0.20838494060401747,1.6157900915825003
baseline,lower,0.023288604446501174,1.0455013077168099e-07,1.692985426883308e-07,0.2093286393731191,0.2093286393731191,1.6193049347594688
baseline,lower,0.023473813656071305,1.0391777354062282e-07,1.6865570159082618e-07,0.21031119425702727,0.21031119425702727,1.622972623878402
baseline,lower,0.023660495794231382,1.0328924103617856e-07,1.6800526662397636e-07,0.21126780992601185,0.21126780992601185,1.6265514678835724
baseline,lower,0.023848662574862386,1.0266451012501044e-07,1.6735547031270692e-07,0.2122195734077117,0.2122195734077117,1.6301199909192077
baseline,lower,0.024038325805003192,1.0204355781369872e-07,1.667136825872117e-07,0.21318565271290169,0.21318565271290169,1.6337501960837297
baseline,lower,0.024229497385591502,1.0142636124789707e-07,1.6607065257031278e-07,0.21414204711553086,0.21414204711553086,1.6373519716873015
baseline,lower,0.024422189312210622,1.008128977114897e-07,1.6543028674184307e-07,0.2150989244643817,0.2150989244643817,1.6409635125783006
baseline,lower,0.024616413675842087,1.0020314462575682e-07,1.6480310847333656e-07,0.21608404799368677,0.21608404799368677,1.6446899854176291
baseline,lower,0.024812182663624394,9.959707954854289e-08,1.6416216722070559e-07,0.21702647295744804,0.21702647295744804,1.6482628603652394
baseline,lower,0.025009508559617685,9.906471884342291e-08,1.6351863930816926e-07,0.2176482532650272,0.2176482532650272,1.6506243717969786
baseline,lower,0.025208403745574613,9.854148949768409e-08,1.6277746392024636e-07,0.2179751553321845,0.2179751553321845,1.651867297216691
baseline,lower,0.02540888070171717,9.802102368826232e-08,1.6202737036685253e-07,0.2182691498691369,0.2182691498691369,1.6529859031277874
baseline,lower,0.02561095200751984,9.750330681900919e-08,1.6128738565553158e-07,0.21858105736891353,0.21858105736891353,1.6541734933659409
baseline,lower,0.025814630342498986,9.698832437086924e-08,1.605508386398932e-07,0.21889312219157814,0.21889312219157814,1.6553625364839808
baseline,lower,0.026019928487008355,9.64760619014722e-08,1.5981158508093954e-07,0.219188691546119,0.219188691546119,1.6564895159604442
baseline,lower,0.02622685932304109,9.596650504472737e-08,1.5907675398805138e-07,0.21948704174459885,0.21948704174459885,1.657627876662905
baseline,lower,0.026435435835038004,9.545963951042189e-08,1.5834914742845027e-07,0.2197959394358264,0.2197959394358264,1.6588073057950565
baseline,lower,0.0266456711107024,9.495545108381942e-08,1.5762609465200878e-07,0.22010821437478875,0.22010821437478875,1.6600004828882178
baseline,lower,0.02685757834182119,9.445392562526086e-08,1.5690285415311384e-07,0.2204108312611881,0.2204108312611881,1.661157576188147
baseline,lower,0.027071170825092705,9.395504906976909e-08,1.5618812989290464e-07,0.22072790124082162,0.22072790124082162,1.662370797943201
baseline,lower,0.027286461962961063,9.345880742665378e-08,1.554658675665914e-07,0.22101481980298313,0.22101481980298313,1.6634694133947792
baseline,lower,0.027503465264457072,9.296518677911864e-08,1.5475081171541349e-07,0.22131258952016705,0.22131258952016705,1.6646103458394041
baseline,lower,0.027722194346045927,9.247588875450752e-08,1.5404641909888507e-07,0.22162309347045112,0.22162309347045112,1.6658009041451516
baseline,lower,0.027942662932481644,9.199385306585674e-08,1.5333945335538233e-07,0.22189510148619007,0.22189510148619007,1.6668445580337785
baseline,lower,0.02816488485766819,9.151433001491359e-08,1.5263323412355168e-07,0.22216000197326302,0.22216000197326302,1.6678615698620958
baseline,lower,0.028388874065527564,9.103730650441479e-08,1.519360934056382e-07,0.22244155570296537,0.22244155570296537,1.6689431974601552
baseline,lower,0.028614644610874786,9.056276950536778e-08,1.5124305198040093e-07,0.22272573730950818,0.22272573730950818,1.6700356317110703
baseline,lower,0.02884221066029972,9.009070605669381e-08,1.5054685103707862e-07,0.2229916853056953,0.2229916853056953,1.6710586211006044
baseline,lower,0.029071586493056065,8.962110326487446e-08,1.498497725826748e-07,0.22324580226548021,0.22324580226548021,1.6720366869373942
baseline,lower,0.02930278650195729,8.915394830360008e-08,1.4916882731128997e-07,0.2235374942838808,0.2235374942838808,1.673160080396198
baseline,lower,0.02953582519427984,8.868922841341823e-08,1.4848213436514373e-07,0.22380332511147566,0.22380332511147566,1.67418453200433
baseline,lower,0.029770717192673324,8.82269309013861e-08,1.4779665594098023e-07,0.22406343584660157,0.22406343584660157,1.675187546829403
baseline,lower,0.030007477236078113,8.776704314072348e-08,1.4714644799926006e-07,0.22441831574800464,0.22441831574800464,1.6765569709729098
baseline,lower,0.0302461201806502,8.730955257046782e-08,1.4656873102790277e-07,0.2249795651798836,0.2249795651798836,1.6787250273629186
baseline,lower,0.030486661000693326,8.685444669513177e-08,1.4600681836236167e-07,0.2255810793790998,0.2255810793790998,1.6810517356107388
baseline,lower,0.030729114789598604,8.640171308436093e-08,1.4545299991460958e-07,0.22620032953049213,0.22620032953049213,1.6834504169216196
baseline,lower,0.03097349676079166,8.595319631222438e-08,1.449023096960585e-07,0.22681327675596563,0.22681327675596563,1.6858280542552704
baseline,lower,0.031219822248687135,8.550815671234913e-08,1.443613060379047e-07,0.2274432579626362,0.2274432579626362,1.6882752662244673
baseline,lower,0.031468106709650945,8.506542139263977e-08,1.4379934895972485e-07,0.22800386208478596,0.22800386208478596,1.69045596442748
baseline,lower,0.03171836572297016,8.462497842223182e-08,1.432573659934943e-07,0.2286183907691868,0.2286183907691868,1.6928496605188992
baseline,lower,0.0319706149918305,8.41868159320357e-08,1.4271071918477894e-07,0.22921251057383513,0.22921251057383513,1.6951670829312488
baseline,lower,0.032224870344301715,8.375092211441584e-08,1.421666559072371e-07,0.22980815051130948,0.22980815051130948,1.6974936193898493
baseline,lower,0.03248114773433074,8.331728522287326e-08,1.416317858649169e-07,0.23042562066732494,0.23042562066732494,1.6999087942682325
baseline,lower,0.03273946324274283,8.288589357172857e-08,1.4108222475498464e-07,0.23099167567716528,0.23099167567716528,1.7021258826496646
baseline,lower,0.032999833078250496,8.245673553580783e-08,1.405472955490812e-07,0.23159635612983992,0.23159635612983992,1.704497451127529
baseline,lower,0.033262273578470634,8.202979955012819e-08,1.40019373189899e-07,0.2322164788590815,0.2322164788590815,1.7069330165110732
baseline,lower,0.033526801210949676,8.160507410958698e-08,1.3947681616126517e-07,0.2327848616479482,0.2327848616479482,1.7091684271245506
baseline,lower,0.033793432574196855,8.118254776865141e-08,1.3894723932558758e-07,0.23338724566698588,0.23338724566698588,1.7115407577691466
baseline,lower,0.03406218439872571,8.076220914105009e-08,1.384175450452896e-07,0.23398295241279585,0.23398295241279585,1.713890029971137
baseline,lower,0.03433307354810399,8.034404689946674e-08,1.378935748193984e-07,0.2345903274065097,0.2345903274065097,1.7162886379365792
baseline,lower,0.03460611702001168,8.00018857311934e-08,1.3736303694012497e-07,0.23476966011037528,0.23476966011037528,1.716997489305005
baseline,lower,0.0348813319473076,7.96637552015315e-08,1.368480077179825e-07,0.23497770478700455,0.23497770478700455,1.7178201978024716
baseline,lower,0.035158735599104554,7.932705379137169e-08,1.362390087918972e-07,0.2348801503742184,0.2348801503742184,1.717434371761778
baseline,lower,0.03543834538185277,7.899177546049435e-08,1.3558506959694527e-07,0.23462999301018694,0.23462999301018694,1.716445399619541
baseline,lower,0.035720178840432215,7.865791419420967e-08,1.3494225325119194e-07,0.23440553182966278,0.23440553182966278,1.7155584995301796
baseline,lower,0.03600425365925347,7.832546400324851e-08,1.3428714638264006e-07,0.23413146877703017,0.23413146877703017,1.7144762318557163
baseline,lower,0.03629058766336743,7.799441892365602e-08,1.3364932023352648e-07,0.23390322736520014,0.23390322736520014,1.7135754337031173
baseline,lower,0.036579198819583686,7.766477301668419e-08,1.330116304988061e-07,0.2336655398986256,0.2336655398986256,1.7126378579672423
baseline,lower,0.03687010523759797,7.733652036868489e-08,1.3236435013555469e-07,0.23338640394806198,0.23338640394806198,1.7115374405848194
baseline,lower,0.037163325171128546,7.700965509100478e-08,1.3173752878223225e-07,0.2331643341173706,0.2331643341173706,1.710662495846187
baseline,lower,0.037458877019061476,7.66841713198785e-08,1.3109727106658164e-07,0.2328879226936271,0.2328879226936271,1.7095740725908826
baseline,lower,0.03775677932660517,7.636006321632459e-08,1.3048084390585597e-07,0.23268047764892683,0.23268047764892683,1.7087576726620783
baseline,lower,0.03805705078645404,7.603732496604017e-08,1.2984329686372704e-07,0.23239270442256552,0.23239270442256552,1.7076257867003832
baseline,lower,0.0383597102399615,7.571687934455091e-08,1.2922171800886846e-07,0.2321428044044857,0.2321428044044857,1.7066434740507845
baseline,lower,0.03866477667832206,7.539978717118198e-08,1.2860551160315872e-07,0.23188946139867997,0.23188946139867997,1.7056482044330243
baseline,lower,0.03897226924376316,7.508402293746495e-08,1.2798507320071647e-07,0.2316117874765409,0.2316117874765409,1.7045580163880016
baseline,lower,0.039282207230746144,7.476958108216617e-08,1.273682518832744e-07,0.23133624080679469,0.23133624080679469,1.7034768690666628
baseline,lower,0.03959461008717705,7.44564560673415e-08,1.2675970424771446e-07,0.23107885614306412,0.23107885614306412,1.7024676024476337
baseline,lower,0.03990949741562686,7.414464237823901e-08,1.2614771597203584e-07,0.23079961680829883,0.23079961680829883,1.7013733147232688
baseline,lower,0.04022688897456159,7.383413452320178e-08,1.2561935482413018e-07,0.23079937006846407,0.23079937006846407,1.701372348106218
baseline,lower,0.04054680467958201,7.352492703357137e-08,1.2510594280943849e-07,0.23084333794967193,0.23084333794967193,1.7015446034011743
baseline,lower,0.040869264604673286,7.321701446359095e-08,1.2460992243726423e-07,0.23094060981446418,0.23094060981446418,1.7019257525070177
baseline,lower,0.04119428898346474,7.291039139031017e-08,1.241067636618089e-07,0.231006021066194,0.231006021066194,1.7021821073134815
baseline,lower,0.041521898210499265,7.260505241348918e-08,1.236064291028245e-07,0.23107421688915772,0.23107421688915772,1.7024494163144472
baseline,lower,0.04185211284251314,7.230099215550357e-08,1.231118429773048e-07,0.2311555757502113,0.2311555757502113,1.7027683757439764
baseline,lower,0.04218495359972586,7.199820526124972e-08,1.2261512145018388e-07,0.23122236197142682,0.23122236197142682,1.7030302492300704
baseline,lower,0.04252044136714044,7.169668639805048e-08,1.2211680525382244e-07,0.23127634965844912,0.23127634965844912,1.7032419681970539
baseline,lower,0.042858597195853644,7.143362887885247e-08,1.2163027126572537e-07,0.23113896217618013,0.23113896217618013,1.7027032390025103
baseline,lower,0.043199442304377146,7.11901737980939e-08,1.2113885429638597e-07,0.23086340869799302,0.23086340869799302,1.7016232414315224
baseline,lower,0.04354299807996876,7.094754844385582e-08,1.2064803589390016e-07,0.23058286291659158,0.23058286291659158,1.7005243809005564
baseline,lower,0.04388928607997455,7.070574998832285e-08,1.201678161346562e-07,0.23033343534071896,0.23033343534071896,1.6995480021709986
baseline,lower,0.04423832803318141,7.04647756133167e-08,1.196755109118624e-07,0.2300332169154356,0.2300332169154356,1.6983735472116606
baseline,lower,0.04459014584118066,7.022462251026395e-08,1.1919896686447403e-07,0.22978307790477448,0.22978307790477448,1.69739562283944
baseline,lower,0.04494476157974212,6.998528788016302e-08,1.1870122531879952e-07,0.22944844868970907,0.22944844868970907,1.6960882624653
baseline,lower,0.04530219750019944,6.974676893355214e-08,1.1816626216587896e-07,0.22896940472224966,0.22896940472224966,1.6942184415518395
baseline,lower,0.04566247603084632,6.950906289047591e-08,1.176096760561204e-07,0.22840162029089223,0.22840162029089223,1.6920049151207188
baseline,lower,0.046025619778343754,6.927216698045343e-08,1.17059728649224e-07,0.22784873955848092,0.22784873955848092,1.6898522704256504
baseline,lower,0.04639165152913864,6.903607844244635e-08,1.1650328475111288e-07,0.2272620567058539,0.2272620567058539,1.6875710118476492
baseline,lower,0.04676059425089348,6.880079452482592e-08,1.1595810445764637e-07,0.22670765384110586,0.22670765384110586,1.6854181010337652
baseline,lower,0.0471324710939277,6.856631248534137e-08,1.1540984222585312e-07,0.22613205369306394,0.22613205369306394,1.683185780925966
baseline,lower,0.04750730539267008,6.833229419053998e-08,1.1486931996999274e-07,0.225578048054178,0.225578048054178,1.6810400021062868
baseline,lower,0.04788512066712312,6.807731404413939e-08,1.1432686518219118e-07,0.22514588284846496,0.22514588284846496,1.6793680359960281
baseline,lower,0.048265940624338734,6.782328534940347e-08,1.1378701396382429e-07,0.2247138775647998,0.2247138775647998,1.6776983506126348
baseline,lower,0.04864978915990591,6.757020455601552e-08,1.1325273094135248e-07,0.2242934495826754,0.2242934495826754,1.6760750050337092
baseline,lower,0.04903669035945002,6.731806812690665e-08,1.1271860335234147e-07,0.22386395474486334,0.22386395474486334,1.6744182726671042
baseline,lower,0.049426668500144176,6.706687253820694e-08,1.1218733819873798e-07,0.2234357891047507,0.2234357891047507,1.6727682975648912
baseline,lower,0.04981974805223266,6.681661427919479e-08,1.1167933216356058e-07,0.22308834287001567,0.22308834287001567,1.6714305770853022
baseline,lower,0.05021595368056617,6.656728985224982e-08,1.1123668028585153e-07,0.22298714350956847,0.22298714350956847,1.6710411454747243
baseline,lower,0.05061531024614969,6.631889577280185e-08,1.1090335856018905e-07,0.22330741189288705,0.22330741189288705,1.672273901244173
baseline,lower,0.05101784280770232,6.607142856928427e-08,1.1056299478326754e-07,0.22359609673371936,0.22359609673371936,1.6733858670443038
baseline,lower,0.05142357662322974,6.58248847830839e-08,1.1023028727454316e-07,0.22391083163405767,0.22391083163405767,1.674599015824952
baseline,lower,0.051832537151609,6.557926096849353e-08,1.0989347975558298e-07,0.22420540728011493,0.22420540728011493,1.6757352573457558
baseline,lower,0.05224475005418617,6.53345536926634e-08,1.0955665129892784e-07,0.2244958204351546,0.2244958204351546,1.6768561979360432
baseline,lower,0.05266024119638634,6.509075953555345e-08,1.0922847138989205e-07,0.22481651661632446,0.22481651661632446,1.6780948965610085
baseline,lower,0.05307903664933671,6.483932701577601e-08,1.0889377623756994e-07,0.22516456006406751,0.22516456006406751,1.6794402602463019
baseline,lower,0.05350116269150256,6.457403977217891e-08,1.0855777557046033e-07,0.22560297887126968,0.22560297887126968,1.681136505528517
baseline,lower,0.05392664581033602,6.430983793962562e-08,1.0822838728597108e-07,0.2260637718967624,0.2260637718967624,1.6829211634396655
baseline,lower,0.05435551270393819,6.404671707720475e-08,1.0789411925034945e-07,0.2265009007099996,0.2265009007099996,1.6846159205988513
baseline,lower,0.054787790282734346,6.378467276217488e-08,1.0756838068843675e-07,0.2269682991122845,0.2269682991122845,1.6864299216445326
baseline,lower,0.0552235056711626,6.352370058988963e-08,1.0721214635735202e-07,0.22730820045872413,0.22730820045872413,1.687750325654293
baseline,lower,0.05566268620937572,6.326379617372444e-08,1.06794521052661e-07,0.22739372397218993,0.22739372397218993,1.688082718896599
baseline,lower,0.056105359454956885,6.300495514500227e-08,1.0639137029078341e-07,0.22753169580089952,0.22753169580089952,1.688619094259012
baseline,lower,0.05655155318464865,6.274717315292037e-08,1.0598325534533811e-07,0.22764308999788962,0.22764308999788962,1.689052271519031
baseline,lower,0.05700129539609599,6.249044586447707e-08,1.0557837390375002e-07,0.22776134546692453,0.22776134546692453,1.6895122517243302
