model,mass_GeV,coupling_GeV_inv,coupling_squared_GeV_inv2,ctau_m,unit_coupling_ctau_m,yield_per_PoT_per_coupling_squared,N_LLP_total,epsilon_polar,epsilon_azimuthal,mean_P_decay,sum_P_decay,visible_Br,sampled_inside_volume,N_events,N_events_gt_3,N_events_gt_10,N_events_gt_30,N_events_gt_100,log10_N_events
ALP-SU2L,0.01,0.0014565905616686,2.121656064342058e-06,3465.8552503326378,0.00735335281,6.699459267339989e-07,852836902.9418694,0.3020837876658092,0.61133,1.99756888400674e-06,0.122117378585984,1.0,61133,314.60880666075525,True,True,True,True,2.49777087540945
ALP-SU2L,0.01,0.0017394110719863,3.0255508773487763e-06,2430.417834005681,0.00735335281,6.699459267339989e-07,1216173291.8437738,0.3020837876658092,0.61133,2.848595252681536e-06,0.1741431735821803,1.0,61133,639.7780479895144,True,True,True,True,2.8060293345280547
ALP-SU2L,0.01,0.0020771457381152,4.314534417370153e-06,1704.3212774930432,0.00735335281,6.699459267339989e-07,1734302855.2024689,0.3020837876658092,0.61133,4.062183303687684e-06,0.2483334519043392,1.0,61133,1301.030813589482,True,True,True,True,3.1142875825057885
ALP-SU2L,0.01,0.0024804570275863,6.152667065702687e-06,1195.1488243188703,0.00735335281,6.699459267339989e-07,2473172543.5307646,0.3020837876658092,0.61133,5.792792688593784e-06,0.3541307954318038,1.0,61133,2645.7300460747824,True,True,True,True,3.42254552939
ALP-SU2L,0.01,0.0029620776976802,8.773904287094906e-06,838.0935749225894,0.00735335281,6.699459267339989e-07,3526824863.215922,0.3020837876658092,0.61133,8.26068432872597e-06,0.5050004150680047,1.0,61133,5380.2573183472505,True,True,True,True,3.730803046905407
ALP-SU2L,0.01,0.0035372127755151,1.2511874219267613e-05,587.7099370673208,0.00735335281,6.699459267339989e-07,5029367501.403882,0.3020837876658092,0.61133,1.1779950196774269e-05,0.7201436953794013,1.0,61133,10941.073917671416,True,True,True,True,4.039059952127984
ALP-SU2L,0.01,0.0042240195890425,1.7842341488615352e-05,412.12936175960704,0.00735335281,6.699459267339989e-07,7172042402.216934,0.3020837876658092,0.61133,1.67984808674012e-05,1.0269415308668377,1.0,61133,22249.28116231177,True,True,True,True,4.347315984203043
ALP-SU2L,0.01,0.0050441810037895,2.5443761998991653e-05,289.004150026691,0.00735335281,6.699459267339989e-07,10227566827.20826,0.3020837876658092,0.61133,2.3954952754247964e-05,1.4644381267254407,1.0,61133,45245.01860624467,True,True,True,True,4.655570771145454
ALP-SU2L,0.01,0.0060235899627441,3.628363603927255e-05,202.66306282096167,0.00735335281,6.699459267339989e-07,14584844502.965744,0.3020837876658092,0.61133,3.416007791880417e-05,2.0883080434102554,1.0,61133,92007.61697643508,True,True,True,True,4.96382378249666
ALP-SU2L,0.01,0.0071931669406814,5.174165063651225e-05,142.11670326595657,0.00735335281,6.699459267339989e-07,20798464851.855003,0.3020837876658092,0.61133,4.871243671650458e-05,2.9779373937900746,1.0,61133,187100.2043412175,True,True,True,True,5.27207426181436
ALP-SU2L,0.01,0.0085898361204088,7.378528457548088e-05,99.65879853018212,0.00735335281,6.699459267339989e-07,29659290512.551422,0.3020837876658092,0.61133,6.946359338714398e-05,4.246517854536273,1.0,61133,380470.6237590452,True,True,True,True,5.580321130405264
ALP-SU2L,0.01,0.0102576911093475,0.0001052202268947,69.88535405224648,0.00735335281,6.699459267339989e-07,42295117450.91444,0.3020837876658092,0.61133,9.905342300588197e-05,6.055432908618581,1.0,61133,773682.636166666,True,True,True,True,5.8885628500544165
ALP-SU2L,0.01,0.0122493869987568,0.0001500474818453,49.00683916562285,0.00735335281,6.699459267339989e-07,60314219567.37695,0.3020837876658092,0.61133,0.0001412454244361,8.634756532057674,1.0,61133,1573248.1411754815,True,True,True,True,6.196797227292107
ALP-SU2L,0.01,0.014627802713671,0.00021397261223,34.36585987973574,0.00735335281,6.699459267339989e-07,86010047997.70584,0.3020837876658092,0.61133,0.0002014043366913,12.312451314952751,1.0,61133,3199050.783073412,True,True,True,True,6.505021134311523
ALP-SU2L,0.01,0.0174680261348422,0.0003051319370475,24.098928749154734,0.00735335281,6.699459267339989e-07,122653139004.86876,0.3020837876658092,0.61133,0.0002871761157343,17.55593748318592,1.0,61133,6504742.530401013,True,True,True,True,6.81323011106839
ALP-SU2L,0.01,0.0208597246640711,0.0004351281130608,16.8992822786689,0.00735335281,6.699459267339989e-07,174907384171.54385,0.3020837876658092,0.61133,0.0004094553279572,25.03123256400899,1.0,61133,13225673.526809173,True,True,True,True,7.12141779802506
ALP-SU2L,0.01,0.0249099760729656,0.0006205069079557,11.85055752920758,0.00735335281,6.699459267339989e-07,249423645297.14685,0.3020837876658092,0.61133,0.0005837600612753,35.68700382594522,1.0,61133,26889029.496798,True,True,True,True,7.429575127556455
ALP-SU2L,0.01,0.0297466490065655,0.0008848631271198,8.310158469293293,0.00735335281,6.699459267339989e-07,355686268638.6136,0.3020837876658092,0.61132,0.0008321800075239,50.87282821995204,1.0,61132,54661355.845274255,True,True,True,True,7.737680399929236
ALP-SU2L,0.01,0.0355224398661759,0.001261843734046,5.827467071870767,0.00735335281,6.699459267339989e-07,507220241879.39575,0.3020837876658092,0.61132,0.0011861514078867,72.51180786693172,1.0,61132,111104775.95892718,True,True,True,True,8.045732727960011
ALP-SU2L,0.01,0.0424196935180019,0.0017994303981612,4.086489156520965,0.00735335281,6.699459267339989e-07,723312639413.6658,0.3020837876658092,0.61131,0.0016903438897261,103.3324123228501,1.0,61131,225782376.75600505,True,True,True,True,8.353690040439645
ALP-SU2L,0.01,0.0506561600199825,0.00256604654797,2.865635004094925,0.00735335281,6.699459267339989e-07,1031467459573.4355,0.3020837876658092,0.61132,0.0024081684135673,147.21615145820223,1.0,61132,458710213.1093135,True,True,True,True,8.661538409736604
ALP-SU2L,0.01,0.06049186910983,0.0036592662284008,2.009515665443561,0.00735335281,6.699459267339989e-07,1470906302731.4434,0.3020837876658092,0.61131,0.0034293714353583,209.64090521489288,1.0,61131,931511998.3785048,True,True,True,True,8.969188453216177
ALP-SU2L,0.01,0.0722373394856089,0.0052182332159591,1.4091652300075383,0.00735335281,6.699459267339989e-07,2097560452667.9187,0.3020837876658092,0.61128,0.0048808176672517,298.35462236376634,1.0,61128,1890491264.6940448,True,True,True,True,9.276574674978672
ALP-SU2L,0.01,0.0862633820503182,0.0074413710827591,0.9881717667644476,0.00735335281,6.699459267339989e-07,2991189747726.4053,0.3020837876658092,0.61126,0.0069407037681557,424.2574585322872,1.0,61126,3833547666.718314,True,True,True,True,9.583600867687212
ALP-SU2L,0.01,0.103012806614253,0.0106116383265454,0.6929516992305763,0.00735335281,6.699459267339989e-07,4265534323706.122,0.3020837876658092,0.6112,0.0098577491280608,602.5056267070818,1.0,61120,7763578811.529666,True,True,True,True,9.890061966078733
ALP-SU2L,0.01,0.1230144016421195,0.0151325430113687,0.4859297478603303,0.00735335281,6.699459267339989e-07,6082791330956.107,0.3020837876658092,0.61115,0.0139773093895256,854.2232633408595,1.0,61115,15696460479.018757,True,True,True,True,10.19580173089746
ALP-SU2L,0.01,0.1468996283931457,0.0215795008220443,0.3407563905504369,0.00735335281,6.699459267339989e-07,8674259206008.9375,0.3020837876658092,0.61106,0.0197707785083378,1208.11319153049,1.0,61106,31656831177.59716,True,True,True,True,10.500467440186483
ALP-SU2L,0.01,0.1754225564972839,0.0307730733280427,0.2389541249784456,0.00735335281,6.699459267339989e-07,12369777077525.352,0.3020837876658092,0.61087,0.0278678198448969,1702.361510865222,1.0,61087,63612297698.41497,True,True,True,True,10.803541082728248
ALP-SU2L,0.01,0.2094836703445237,0.043883408141013,0.1675656728021454,0.00735335281,6.699459267339989e-07,17639706321166.39,0.3020837876658092,0.61066,0.0390942974169435,2387.332366063072,1.0,61066,127213046850.96828,True,True,True,True,11.104531654431996
ALP-SU2L,0.01,0.250158297867997,0.0625791739922135,0.1175047917844833,0.00735335281,6.699459267339989e-07,25154797628676.984,0.3020837876658092,0.61048,0.054463262185171,3324.8732298803234,1.0,61048,252652347062.9152,True,True,True,True,11.4025233370557
ALP-SU2L,0.01,0.2987305592330597,0.0892399470196966,0.0823997890583351,0.00735335281,6.699459267339989e-07,35871563404682.17,0.3020837876658092,0.61018,0.0751481256250943,4585.388329392004,1.0,61018,496882663724.9683,True,True,True,True,11.696253844441395
ALP-SU2L,0.01,0.3567339072109715,0.127259080554006,0.0577825391947523,0.00735335281,6.699459267339989e-07,51154021594242.13,0.3020837876658092,0.60969,0.1022880868675576,6236.402368228124,1.0,60969,963698822421.7596,True,True,True,True,11.98394132830417
ALP-SU2L,0.01,0.425999539118871,0.1814756073294905,0.0405197862027215,0.00735335281,6.699459267339989e-07,72947306359182.5,0.3020837876658092,0.60884,0.1366244316035557,8318.241893750886,1.0,60884,1833024304151.2605,True,True,True,True,12.26316822333036
ALP-SU2L,0.01,0.5087142087173854,0.2587901461509555,0.0284143462159131,0.00735335281,6.699459267339989e-07,104025242575637.36,0.3020837876658092,0.60802,0.1777742168277951,10809.0279315636,1.0,60802,3396665611176.562,True,True,True,True,12.53105279433281
ALP-SU2L,0.01,0.6074892632189962,0.3690432049263588,0.0199254523910481,0.00735335281,6.699459267339989e-07,148343395157564.75,0.3020837876658092,0.60643,0.2232079146775026,13535.997569787793,1.0,60643,6065769461850.825,True,True,True,True,12.782885900312156
ALP-SU2L,0.01,0.7254430849431621,0.5262676694918519,0.0139726478297634,0.00735335281,6.699459267339989e-07,211542528928716.4,0.3020837876658092,0.60423,0.267167395973256,16143.055566892046,1.0,60423,10315988554616.768,True,True,True,True,13.013510851625115
ALP-SU2L,0.01,0.8662995403461733,0.7504748936039911,0.0097982662347132,0.00735335281,6.699459267339989e-07,301666558851675.06,0.3020837876658092,0.60119,0.3002523902407598,18050.87344888424,1.0,60119,16449504057695.965,True,True,True,True,13.216152808775185
ALP-SU2L,0.01,1.0345055445153106,1.0702017216329194,0.0068709969918383,0.00735335281,6.699459267339989e-07,430186370515012.5,0.3020837876658092,0.59713,0.3111416461418398,18579.20111606768,1.0,59713,24144104412661.88,True,True,True,True,13.382811100568729
ALP-SU2L,0.01,1.235371452702448,1.526142626152157,0.0048182605504833,0.00735335281,6.699459267339989e-07,613459821603459.2,0.3020837876658092,0.5917,0.2911861725167432,17229.485827815697,1.0,59170,31929039871663.453,True,True,True,True,13.50418585920002
ALP-SU2L,0.01,1.475238711134399,2.176329254829483,0.0033787869154826,0.00735335281,6.699459267339989e-07,874813751703030.8,0.3020837876658092,0.58357,0.2406327463644045,14042.605179587554,1.0,58357,37109978678254.336,True,True,True,True,13.569490704822533
ALP-SU2L,0.01,1.7616800599274356,3.103516633545933,0.0023693614948015,0.00735335281,6.699459267339989e-07,1247512996317186.5,0.3020837876658092,0.57315,0.1711397054139413,9808.872215800046,1.0,57315,36965073458232.805,True,True,True,True,13.567791573578942
ALP-SU2L,0.01,2.1037386086211374,4.425716133403199,0.0016615057514648,0.00735335281,6.699459267339989e-07,1778994297872650.0,0.3020837876658092,0.56197,0.1018601705360651,5724.236003615252,1.0,56197,30762349713620.91,True,True,True,True,13.488019505013838
ALP-SU2L,0.01,2.5122133320766054,6.3112158258634405,0.0011651245992675,0.00735335281,6.699459267339989e-07,2536904001165818.0,0.3020837876658092,0.55001,0.0490965889534916,2700.3614890309964,1.0,55001,20694424678203.727,True,True,True,True,13.315853357165649
ALP-SU2L,0.01,3.0,9.0,0.0008170392011111,0.00735335281,6.699459267339989e-07,3617708004363594.5,0.3020837876658092,0.53713,0.0184272428311423,989.7824941891506,1.0,53713,10816847258316.912,True,True,True,True,13.034100697199696
ALP-SU2L,0.0113568145534923,1e-08,1e-16,50201396758885.17,0.0050201396758885,6.699452548833984e-07,0.0401967152930039,0.3029455964096756,0.29855,1.807668438353001e-16,5.396794122702886e-12,1.0,29855,6.571901728845949e-19,False,False,False,False,-18.18230893929343
ALP-SU2L,0.0113568145534923,1.1941661011408596e-08,1.4260326771139615e-16,35203538856124.91,0.0050201396758885,6.699452548833984e-07,0.05732182952047,0.3029455964096756,0.41922,2.316579572922593e-16,9.711564885606094e-12,1.0,41922,1.6864516838060812e-18,False,False,False,False,-17.773026096666886
ALP-SU2L,0.0113568145534923,1.4260326771139615e-08,2.033569196196812e-16,24686347950574.777,0.0050201396758885,6.699452548833984e-07,0.081742802008146,0.3029455964096756,0.46952,3.229653722853177e-16,1.5163870159540238e-11,1.0,46952,3.755123472709589e-18,False,False,False,False,-17.425375778330963
ALP-SU2L,0.0113568145534923,1.7029198821286418e-08,2.899936124949027e-16,17311207763159.809,0.0050201396758885,6.699452548833984e-07,0.116567906782473,0.3029455964096756,0.49588,4.647116674604165e-16,2.3044122166027137e-11,1.0,49588,8.137740014126656e-18,False,False,False,False,-17.08949618917354
ALP-SU2L,0.0113568145534923,2.0335691961968123e-08,4.1354036757205484e-16,12139418711073.742,0.0050201396758885,6.699452548833984e-07,0.1662296441745807,0.3029455964096756,0.52897,6.622089852837257e-16,3.502886869455324e-11,1.0,52897,1.7640026396120246e-17,False,False,False,False,-16.753500769335673
ALP-SU2L,0.0113568145534923,2.428419398422494e-08,5.897220774634668e-16,8512721276234.59,0.0050201396758885,6.699452548833984e-07,0.2370489044979777,0.3029455964096756,0.55487,9.384142758092388e-16,5.206979292182723e-11,1.0,55487,3.739283964706785e-17,False,False,False,False,-16.427211552865998
ALP-SU2L,0.0113568145534923,2.8999361249490213e-08,8.409629528784345e-16,5969513471081.768,0.0050201396758885,6.699452548833984e-07,0.3380394838881829,0.3029455964096756,0.57143,1.3326484350956204e-15,7.615152952666904e-11,1.0,57143,7.798493323368441e-17,False,False,False,False,-16.1079892953291
ALP-SU2L,0.0113568145534923,3.463005415887905e-08,1.1992406510468965e-15,4186098654599.563,0.0050201396758885,6.699452548833984e-07,0.4820553501792873,0.3029455964096756,0.58351,1.895899267831938e-15,1.106276181772614e-10,1.0,58351,1.6155675202418831e-16,False,False,False,False,-15.791674886575034
ALP-SU2L,0.0113568145534923,4.1354036757205413e-08,1.7101563561162958e-15,2935485786392.6987,0.0050201396758885,6.699452548833984e-07,0.6874266815332774,0.3029455964096756,0.59133,2.699486828996072e-15,1.5962875465902468e-10,1.0,59133,3.3243148850322206e-16,False,False,False,False,-15.478297845791962
ALP-SU2L,0.0113568145534923,4.9383588840787775e-08,2.4387388467959788e-15,2058498261297.633,0.0050201396758885,6.699452548833984e-07,0.9802929109864662,0.3029455964096756,0.59717,3.841421490172581e-15,2.2939816712863603e-10,1.0,59717,6.812561716215446e-16,False,False,False,False,-15.166689550346067
ALP-SU2L,0.0113568145534923,5.89722077463468e-08,3.4777212864782853e-15,1443514089357.1035,0.0050201396758885,6.699452548833984e-07,1.397929724209869,0.3029455964096756,0.6009,5.475088218082846e-15,3.2899805102459823e-10,1.0,60090,1.3932957379445777e-15,False,False,False,False,-14.855956691382543
ALP-SU2L,0.0113568145534923,7.042261140012375e-08,4.95934419641284e-15,1012258773956.3732,0.0050201396758885,6.699452548833984e-07,1.9934934670321816,0.3029455964096756,0.60371,7.800199928007919e-15,4.70905869853766e-10,1.0,60371,2.843895046182219e-15,False,False,False,False,-14.5460864352647
ALP-SU2L,0.0113568145534923,8.409629528784347e-08,7.072186881140162e-15,709842621562.509,0.0050201396758885,6.699452548833984e-07,2.842786825601083,0.3029455964096756,0.60559,1.111824954774131e-14,6.73310074361666e-10,1.0,60559,5.798612010473247e-15,False,False,False,False,-14.236675949252762
ALP-SU2L,0.0113568145534923,1.0042494506427469e-07,1.0085169591162588e-14,497774443008.6288,0.0050201396758885,6.699452548833984e-07,4.053906907376231,0.3029455964096756,0.60734,1.5849162138135915e-14,9.625830132975466e-10,1.0,60734,1.182160948855529e-14,False,False,False,False,-13.927323391101726
ALP-SU2L,0.0113568145534923,1.1992406510468965e-07,1.4381781391233842e-14,349062438047.3794,0.0050201396758885,6.699452548833984e-07,5.781003719896483,0.3029455964096756,0.6084,2.259454768070997e-14,1.374652280894395e-09,1.0,60840,2.4074692564155602e-14,False,False,False,False,-13.618439250144997
ALP-SU2L,0.0113568145534923,1.4320925325902986e-07,2.0508890219008948e-14,244778709246.56525,0.0050201396758885,6.699452548833984e-07,8.24390021108975,0.3029455964096756,0.60868,3.2220265242884035e-14,1.961183104803865e-09,1.0,60868,4.897963150689912e-14,False,False,False,False,-13.309984486567824
ALP-SU2L,0.0113568145534923,1.710156356116296e-07,2.9246347623649674e-14,171650140403.48227,0.0050201396758885,6.699452548833984e-07,11.756071087880672,0.3029455964096756,0.60912,4.5942684469843284e-14,2.798460796427093e-09,1.0,60912,9.966578111512985e-14,False,False,False,False,-13.00145392517638
ALP-SU2L,0.0113568145534923,2.0422107481246565e-07,4.1706247397558696e-14,120369009180.6815,0.0050201396758885,6.699452548833984e-07,16.764541525792517,0.3029455964096756,0.60938,6.550200519682959e-14,3.991561192684401e-09,1.0,60938,2.0272117581980535e-13,False,False,False,False,-12.693100883466098
ALP-SU2L,0.0113568145534923,2.438738846795979e-07,5.947447162871782e-14,84408310631.62392,0.0050201396758885,6.699452548833984e-07,23.90678403261408,0.3029455964096756,0.60964,9.339848442066641e-14,5.6939452042215075e-09,1.0,60964,4.123814161224721e-13,False,False,False,False,-12.384700914332546
ALP-SU2L,0.0113568145534923,2.912259260379105e-07,8.481253999663847e-14,59191007321.41131,0.0050201396758885,6.699452548833984e-07,34.09185523521383,0.3029455964096756,0.60981,1.3317903215848121e-13,8.12139056005634e-09,1.0,60981,8.387753829844549e-13,False,False,False,False,-12.076354324023212
ALP-SU2L,0.0113568145534923,3.477721286478285e-07,1.209454534642418e-13,41507469128.40961,0.0050201396758885,6.699452548833984e-07,48.6160995888538,0.3029455964096756,0.60984,1.8990726936698016e-13,1.1581304915075918e-08,1.0,60984,1.7056984427363814e-12,False,False,False,False,-11.768097747044092
ALP-SU2L,0.0113568145534923,4.15297686952834e-07,1.7247216878837414e-13,29106955117.195183,0.0050201396758885,6.699452548833984e-07,69.32814664753187,0.3029455964096756,0.61,2.7078855551308373e-13,1.6518101886298098e-08,1.0,61000,3.469240238170398e-12,False,False,False,False,-11.459765625064485
ALP-SU2L,0.0113568145534923,4.959344196412829e-07,2.4595094858493613e-13,20411141753.148693,0.0050201396758885,6.699452548833984e-07,98.86420256312918,0.3029455964096756,0.61006,3.861993485539879e-13,2.3560477457884588e-08,1.0,61006,7.0564748659166046e-12,False,False,False,False,-11.151412201018545
ALP-SU2L,0.0113568145534923,5.922280723245858e-07,3.5073408964929493e-13,14313235650.712605,0.0050201396758885,6.699452548833984e-07,140.98358345183607,0.3029455964096756,0.61017,5.507110210729182e-13,3.360273437280625e-08,1.0,61017,1.435184740001106e-11,False,False,False,False,-10.84309219203169
ALP-SU2L,0.0113568145534923,7.072186881140176e-07,5.001582728177121e-13,10037102150.89886,0.0050201396758885,6.699452548833984e-07,201.04719693894145,0.3029455964096756,0.61013,7.853147288724706e-13,4.7914407552696054e-08,1.0,61013,2.918292298527623e-11,False,False,False,False,-10.534871210975805
ALP-SU2L,0.0113568145534923,8.4453658343907e-07,7.132420407669377e-13,7038479771.173394,0.0050201396758885,6.699452548833984e-07,286.69987247709656,0.3029455964096756,0.6102,1.11983656078407e-12,6.833242693904398e-08,1.0,61020,5.934976305917003e-11,False,False,False,False,-10.226581010530795
ALP-SU2L,0.0113568145534923,1.0085169591162565e-06,1.017106456825101e-12,4935707213.538776,0.0050201396758885,6.699452548833984e-07,408.8433866767455,0.3029455964096756,0.61016,1.5969413450950274e-12,9.74389731123182e-08,1.0,61016,1.2068528476700202e-10,False,False,False,False,-9.918345680475053
ALP-SU2L,0.0113568145534923,1.2043367650022956e-06,1.4504270435361944e-12,3461145941.990458,0.0050201396758885,6.699452548833984e-07,583.0240292229778,0.3029455964096756,0.61018,2.2773128050289384e-12,1.3895707273725577e-07,1.0,61018,2.454323214433271e-10,False,False,False,False,-9.610068244786836
ALP-SU2L,0.0113568145534923,1.438178139123384e-06,2.0683563598524e-12,2427115449.412576,0.0050201396758885,6.699452548833984e-07,831.4113172146082,0.3029455964096756,0.61021,3.2475140516103168e-12,1.9816655494331322e-07,1.0,61021,4.991268526921969e-10,False,False,False,False,-9.301789064751516
ALP-SU2L,0.0113568145534923,1.7174235811429916e-06,2.949543757066018e-12,1702005492.8366854,0.0050201396758885,6.699452548833984e-07,1185.619706470398,0.3029455964096756,0.6102,4.630975413043087e-12,2.825821197038892e-07,1.0,61020,1.0149735663151755e-09,False,False,False,False,-8.993545268246281
ALP-SU2L,0.0113568145534923,2.050889021900895e-06,4.20614578015361e-12,1193524889.1219316,0.0050201396758885,6.699452548833984e-07,1690.7324440570442,0.3029455964096756,0.61022,6.603996896967941e-12,4.029890986467777e-07,1.0,61022,2.0641099562696153e-09,False,False,False,False,-8.685267171323316
ALP-SU2L,0.0113568145534923,2.4491021471559822e-06,5.9981013272040425e-12,836954796.5320231,0.0050201396758885,6.699452548833984e-07,2411.0397134820973,0.3029455964096756,0.61022,9.41749336571512e-12,5.746742801626681e-07,1.0,61022,4.197500614967855e-09,False,False,False,False,-8.377009231562248
ALP-SU2L,0.0113568145534923,2.924634762364967e-06,8.553488493233588e-12,586911373.0450214,0.0050201396758885,6.699452548833984e-07,3438.2214172449544,0.3029455964096756,0.61022,1.3429683690409691e-11,8.195061581561802e-07,1.0,61022,8.535927283051937e-09,False,False,False,False,-8.068749293291155
ALP-SU2L,0.0113568145534923,3.4924996914343973e-06,1.219755409466936e-11,411569371.771218,0.0050201396758885,6.699452548833984e-07,4903.016092144382,0.3029455964096756,0.61023,1.915127916741516e-11,1.168668508633175e-06,1.0,61023,1.7358784201758924e-08,False,False,False,False,-7.760480695804554
ALP-SU2L,0.0113568145534923,4.170624739755869e-06,1.739411071986371e-11,288611459.17368585,0.0050201396758885,6.699452548833984e-07,6991.861163813487,0.3029455964096756,0.61023,2.7310349765766667e-11,1.6665594737563794e-06,1.0,61023,3.5300288660983865e-08,False,False,False,False,-7.45222174324221
ALP-SU2L,0.0113568145534923,4.980418684795868e-06,2.4804570275863806e-11,202387689.8513894,0.0050201396758885,6.699452548833984e-07,9970.622493442046,0.3029455964096756,0.61024,3.894519512859438e-11,2.376591587527344e-06,1.0,61024,7.178628401935689e-08,False,False,False,False,-7.14395852711901
ALP-SU2L,0.0113568145534923,5.947447162871781e-06,3.5372127755151595e-11,141923599.0166688,0.0050201396758885,6.699452548833984e-07,14218.4334868159,0.3029455964096756,0.61024,5.5537120887677896e-11,3.3890972650496565e-06,1.0,61024,1.459823759377857e-07,False,False,False,False,-6.835699572263339
ALP-SU2L,0.0113568145534923,7.102239790227848e-06,5.04418100378957e-11,99523384.9086107,0.0050201396758885,6.699452548833984e-07,20275.9507695708,0.3029455964096756,0.61023,7.919827029922277e-11,4.832916048469471e-06,1.0,61023,2.96862351504122e-07,False,False,False,False,-6.52744487674133
ALP-SU2L,0.0113568145534923,8.481253999663866e-06,7.193166940681432e-11,69790395.76430215,0.0050201396758885,6.699452548833984e-07,28914.16835696193,0.3029455964096756,0.61024,1.129385783351304e-10,6.891963804322998e-06,1.0,61024,6.036960543241133e-07,False,False,False,False,-6.219181662627337
ALP-SU2L,0.0113568145534923,1.012802602156392e-05,1.0257691109347586e-10,48940250.026770495,0.0050201396758885,6.699452548833984e-07,41232.54890860223,0.3029455964096756,0.61024,1.610541030565706e-10,9.828165584924164e-06,1.0,61024,1.2276576987490249e-06,False,False,False,False,-5.910922708331248
ALP-SU2L,0.0113568145534923,1.2094545346424157e-05,1.462780271367102e-10,34319164.4989629,0.0050201396758885,6.699452548833984e-07,58798.96210436639,0.3029455964096756,0.61024,2.2966841348779327e-10,1.40152852646791e-05,1.0,61024,2.496526876887174e-06,False,False,False,False,-5.602663754094769
ALP-SU2L,0.0113568145534923,1.444289606141066e-05,2.085972466407116e-10,24066183.79069604,0.0050201396758885,6.699452548833984e-07,83849.24134121198,0.3029455964096756,0.61024,3.2751466273111336e-10,1.9986254778503465e-05,1.0,61024,5.076860157362706e-06,False,False,False,False,-5.294404799116992
ALP-SU2L,0.0113568145534923,1.7247216878837446e-05,2.974664900656553e-10,16876320.000886478,0.0050201396758885,6.699452548833984e-07,119571.75810378318,0.3029455964096756,0.61024,4.670466109608563e-10,2.850105238727529e-05,1.0,61024,1.0324146422168508e-05,False,False,False,False,-4.9861458447046045
ALP-SU2L,0.0113568145534923,2.0596041735732136e-05,4.2419693518002e-10,11834455.319103329,0.0050201396758885,6.699452548833984e-07,170513.23431596096,0.3029455964096756,0.61024,6.660237292760683e-10,4.064343205534282e-05,1.0,61024,2.0994866150936966e-05,False,False,False,False,-4.677886889785022
ALP-SU2L,0.0113568145534923,2.4595094858493616e-05,6.049186910982991e-10,8298866.855599848,0.0050201396758885,6.699452548833984e-07,243157.444014949,0.3029455964096756,0.61024,9.497716012198766e-10,5.795886219284174e-05,1.0,61024,4.2694513062092805e-05,False,False,False,False,-4.369627935278788
ALP-SU2L,0.0113568145534923,2.9370628534356985e-05,8.62633820503184e-10,5819548.870643873,0.0050201396758885,6.699452548833984e-07,346750.4608488274,0.3029455964096756,0.61024,1.354405338090738e-09,8.26512313516492e-05,1.0,61024,8.68222465427926e-05,False,False,False,False,-4.061368980896359
ALP-SU2L,0.0113568145534923,3.507340896492948e-05,1.230144016421195e-09,4080936.5479770326,0.0050201396758885,6.699452548833984e-07,494477.4879747512,0.3029455964096756,0.61024,1.931426269352621e-09,0.0001178633566609,1.0,61024,0.0001765590460388,False,False,False,False,-3.753110026364324
ALP-SU2L,0.0113568145534923,4.188347603736872e-05,1.754225564972839e-09,2861741.258437448,0.0050201396758885,6.699452548833984e-07,705141.0559492214,0.3029455964096756,0.61024,2.754276970007445e-09,0.0001680769978177,1.0,61024,0.0003590450368748,False,False,False,False,-3.444851072203167
ALP-SU2L,0.0113568145534923,5.001582728177121e-05,2.501582978679969e-09,2006785.1910862995,0.0050201396758885,6.699452548833984e-07,1005554.1877582336,0.3029455964096756,0.61024,3.927688955460587e-09,0.000239683290818,1.0,61024,0.0007301429259965,False,False,False,False,-3.1365921181043555
ALP-SU2L,0.0113568145534923,5.972720546040737e-05,3.5673390721097155e-09,1407250.4952324645,0.0050201396758885,6.699452548833984e-07,1433953.130352029,0.3029455964096756,0.61024,5.6010127833170524e-09,0.0003417962040891,1.0,61024,0.0014847961597583,False,False,False,False,-2.828333164372746
ALP-SU2L,0.0113568145534923,7.132420407669372e-05,5.0871420871738525e-09,986829.0662739167,0.0050201396758885,6.699452548833984e-07,2044864.0213318493,0.3029455964096756,0.61024,7.987227227854356e-09,0.0004874125543525,1.0,61024,0.0030194357232535,False,False,False,False,-2.5200742110741907
