model,mass_GeV,event_level,status,number_of_crossings,maximum_N_events,peak_coupling_GeV_inv,lower_coupling_GeV_inv,upper_coupling_GeV_inv,is_interpolated
ALP-SU2L,0.031427425666763,30.0,resolved,2.0,380205590666.2948,0.1754225564972839,0.0002573088327793318,1.1574038148165608,False
ALP-SU2L,0.0356915445191093,30.0,resolved,2.0,231791381366.2922,0.1230144016421195,0.00022682198885510475,0.8892214736535239,False
ALP-SU2L,0.040534225223124,30.0,resolved,2.0,138120756214.1434,0.103012806614253,0.00019966836218030835,0.6705353054215166,False
ALP-SU2L,0.046033967892851,30.0,resolved,2.0,83492631836.82222,0.0722373394856089,0.0001756245009210318,0.5173488080562562,False
ALP-SU2L,0.052279923652053,30.0,resolved,2.0,50197209344.01478,0.06049186910983,0.00015470794610155113,0.3972452397041557,False
ALP-SU2L,0.0593733397787103,30.0,resolved,2.0,30094636607.32911,0.0424196935180019,0.00013594374890890713,0.3012929556212022,False
ALP-SU2L,0.0674292009288303,30.0,resolved,2.0,18268108928.08256,0.0355224398661759,0.00011981047986132436,0.2313889176625179,False
ALP-SU2L,0.0765780930438898,30.0,resolved,2.0,10783361507.367731,0.0297466490065655,0.0001056623055090381,0.17755186573540868,False
ALP-SU2L,0.0869683201559538,30.0,resolved,2.0,6571969584.830806,0.0208597246640711,9.29668756880833e-05,0.13373579830871896,False
ALP-SU2L,0.0987683084039917,30.0,resolved,2.0,3915571509.669448,0.0174680261348422,8.189991690722381e-05,0.1036250154833032,False
ALP-SU2L,0.1121693362306272,30.0,resolved,2.0,2364090529.033165,0.0122493869987568,7.210682268396741e-05,0.07816925381866681,False
ALP-SU2L,0.1273886350159562,30.0,resolved,2.0,1422857686.950808,0.0102576911093475,6.346891457596846e-05,0.06006378987990947,False
ALP-SU2L,0.1446729104098734,30.0,resolved,2.0,848967581.6272573,0.0071931669406814,5.594429861076919e-05,0.04600397971393359,False
ALP-SU2L,0.1643023414438944,30.0,resolved,2.0,520108973.8371612,0.0060235899627441,4.9193551930936265e-05,0.03479625469432944,False
ALP-SU2L,0.1865951222482886,30.0,resolved,2.0,304669202.6751628,0.0042240195890425,4.335706732018515e-05,0.026416494360662734,False
ALP-SU2L,0.2119126199960044,30.0,resolved,2.0,186815198.98007843,0.0035372127755151,3.817061992414772e-05,0.020300596388100695,False
ALP-SU2L,0.2406652326839314,30.0,resolved,2.0,110582935.22280183,0.0029620776976802,3.3538705686279895e-05,0.015301681516869137,False
ALP-SU2L,0.2733190417064491,30.0,resolved,2.0,67332060.37985191,0.0020771457381152,2.955613839102861e-05,0.01161636904640976,False
ALP-SU2L,0.310403367059838,30.0,resolved,2.0,40484630.36083242,0.0017394110719863,2.600686892952033e-05,0.008836591547157538,False
ALP-SU2L,0.352519347647819,30.0,resolved,2.0,24354986.624062408,0.0012197554094669,2.287400598856283e-05,0.006685370074556721,False
ALP-SU2L,0.4003496857754375,30.0,resolved,2.0,14775301.41998152,0.0010214286005117,2.006531341196611e-05,0.005084903738161951,False
ALP-SU2L,0.454669713790057,30.0,resolved,2.0,8788339.056668513,0.0007162729276155,1.7682257051612503e-05,0.0038299917744767766,False
ALP-SU2L,0.5163599622603116,30.0,resolved,2.0,5369500.550807316,0.0005998101327204,1.554215278229377e-05,0.0029293763421354767,False
ALP-SU2L,0.5864204334238656,30.0,resolved,2.0,3182107.0982884234,0.0005022836707116,1.3647760177747401e-05,0.002213387467265642,False
ALP-SU2L,0.6659868112773437,30.0,resolved,2.0,1966519.143025233,0.0003522245168519,1.1959857959141184e-05,0.0016841383223653063,False
ALP-SU2L,0.7563488710748492,30.0,resolved,2.0,1180340.4607206637,0.0002949543757066,1.0506692570184862e-05,0.001275674875944773,False
ALP-SU2L,0.8589713866540342,30.0,resolved,2.0,718474.5158350962,0.0002068356359852,9.192383139622065e-06,0.0009506663244648079,False
ALP-SU2L,0.9755178744986028,30.0,resolved,2.0,438709.07946568006,0.0001732050807568,8.037230140053124e-06,0.0007234965865603276,False
ALP-SU2L,1.1078775594297636,30.0,resolved,2.0,264018.239634504,0.0001214594051992,7.0082435398579645e-06,0.000542269629635748,False
ALP-SU2L,1.2581959990419505,30.0,resolved,2.0,163351.4816820307,0.0001017106456825,6.0938381091560125e-06,0.0004073851502057526,False
ALP-SU2L,1.428909863306546,30.0,resolved,2.0,99863.88772710793,7.132420407669372e-05,5.2596157840887115e-06,0.00030729375678578295,False
ALP-SU2L,1.622786433122852,30.0,resolved,2.0,63314.13606004968,5.972720546040737e-05,4.512001846399776e-06,0.00023013671966884807,False
ALP-SU2L,1.8429684580899512,30.0,resolved,2.0,38961.97593375949,5.001582728177121e-05,3.860039607922575e-06,0.00017334738140326918,False
ALP-SU2L,2.093025100646328,30.0,resolved,2.0,25586.14665915232,3.507340896492948e-05,3.285136555652904e-06,0.0001290071818329894,False
ALP-SU2L,2.3770097923844964,30.0,resolved,2.0,16476.62401942559,2.4595094858493616e-05,2.7915635523253094e-06,9.628338209391491e-05,False
ALP-SU2L,2.699525940394606,30.0,resolved,2.0,11052.615356424529,2.0596041735732136e-05,2.3932684342106754e-06,7.202882800560567e-05,False
ALP-SU2L,3.065801548740353,30.0,resolved,2.0,6705.259506067724,1.7247216878837446e-05,2.11484011801962e-06,5.3320469905660543e-05,False
ALP-SU2L,3.4817739646853774,30.0,resolved,2.0,3451.655891628712,1.2094545346424157e-05,2.0080870406479763e-06,3.873918565076048e-05,False
ALP-SU2L,3.9541861234109583,30.0,resolved,2.0,1349.6664382656768,1.012802602156392e-05,2.0786825618530145e-06,2.7806297297398377e-05,False
ALP-SU2L,4.3,30.0,resolved,2.0,669.3042620099237,8.481253999663866e-06,2.199834553659159e-06,2.2104952508666878e-05,False
ALP-SU2L,4.323529411764706,30.0,resolved,2.0,634.5985318832148,8.481253999663866e-06,2.214851822613776e-06,2.166698154730844e-05,False
ALP-SU2L,4.347058823529411,30.0,resolved,2.0,596.597020463999,8.481253999663866e-06,2.234615806712352e-06,2.1335263658587796e-05,False
ALP-SU2L,4.370588235294117,30.0,resolved,2.0,567.5063081537569,8.481253999663866e-06,2.2438060893618e-06,2.105092930544676e-05,False
ALP-SU2L,4.394117647058823,30.0,resolved,2.0,537.4759939112166,8.481253999663866e-06,2.257894955363793e-06,2.076234830447125e-05,False
ALP-SU2L,4.417647058823529,30.0,resolved,2.0,521.1727979287488,8.481253999663866e-06,2.260513932126583e-06,2.051985279219809e-05,False
ALP-SU2L,4.441176470588236,30.0,resolved,2.0,498.313201631397,8.481253999663866e-06,2.270859096409512e-06,2.014631823057323e-05,False
ALP-SU2L,4.464705882352941,30.0,resolved,2.0,471.3605187354904,8.481253999663866e-06,2.2876226845735726e-06,1.97823816257843e-05,False
ALP-SU2L,4.488235294117647,30.0,resolved,2.0,438.26190291283,8.481253999663866e-06,2.310852652243084e-06,1.9374226316497363e-05,False
ALP-SU2L,4.490695851357099,30.0,resolved,2.0,435.9620840288098,8.481253999663866e-06,2.3155721595528985e-06,1.937844811385295e-05,False
ALP-SU2L,4.511764705882353,30.0,resolved,2.0,409.3051972055839,8.481253999663866e-06,2.340809689302081e-06,1.9001734930841248e-05,False
ALP-SU2L,4.535294117647059,30.0,resolved,2.0,384.0693413531882,8.481253999663866e-06,2.3617119705630916e-06,1.8709954791907528e-05,False
ALP-SU2L,4.5588235294117645,30.0,resolved,2.0,360.7717196099968,8.481253999663866e-06,2.3775466506952583e-06,1.835081943206189e-05,False
ALP-SU2L,4.58235294117647,30.0,resolved,2.0,339.4502187719325,8.481253999663866e-06,2.4006579055484037e-06,1.8059800583109766e-05,False
ALP-SU2L,4.605882352941176,30.0,resolved,2.0,318.8245412618569,7.102239790227848e-06,2.428512458943838e-06,1.779480442987385e-05,False
ALP-SU2L,4.629411764705882,30.0,resolved,2.0,298.63679975619624,7.102239790227848e-06,2.4583169285939253e-06,1.7482573576642718e-05,False
ALP-SU2L,4.652941176470588,30.0,resolved,2.0,277.93754989229683,7.102239790227848e-06,2.497288916185695e-06,1.7193030431925103e-05,False
ALP-SU2L,4.6764705882352935,30.0,resolved,2.0,252.36178611980435,7.102239790227848e-06,2.552462402518074e-06,1.669210367676516e-05,False
ALP-SU2L,4.699999999999999,30.0,resolved,2.0,225.27850073587845,7.102239790227848e-06,2.624074778863899e-06,1.6212874978001684e-05,False
ALP-SU2L,4.723529411764706,30.0,resolved,2.0,196.6896635682816,7.102239790227848e-06,2.7206556957773128e-06,1.5685227938603935e-05,False
ALP-SU2L,4.747058823529412,30.0,resolved,2.0,165.95110107232264,7.102239790227848e-06,2.846017941429883e-06,1.510416139869888e-05,False
ALP-SU2L,4.753,30.0,resolved,2.0,157.23998220801678,7.102239790227848e-06,2.8924981041476664e-06,1.4932830700534653e-05,False
ALP-SU2L,4.759,30.0,resolved,2.0,138.3850469668448,7.102239790227848e-06,3.0187887079185276e-06,1.4603047205379077e-05,False
ALP-SU2L,4.765,30.0,resolved,2.0,115.5093708478528,7.102239790227848e-06,3.21349114579527e-06,1.4012493253528145e-05,False
ALP-SU2L,4.770588235294118,30.0,resolved,2.0,94.9544737440363,7.102239790227848e-06,3.4357455063235146e-06,1.3309265511235948e-05,False
ALP-SU2L,4.794117647058823,30.0,resolved,2.0,52.134598598322825,7.102239790227848e-06,4.407134978242725e-06,1.1073698520942442e-05,False
ALP-SU2L,4.817647058823529,30.0,resolved,2.0,30.59707743592305,7.102239790227848e-06,6.826081760250624e-06,7.466318509716413e-06,False
ALP-SU2L,4.818495103879148,30.0,interpolated_closing_point,,30.0,7.102239790227855e-06,7.102239790227855e-06,7.102239790227855e-06,True
ALP-SU2L,4.8235,30.0,outside_mass_reach,0.0,26.706104464174643,7.102239790227848e-06,,,False
ALP-SU2L,4.8295,30.0,outside_mass_reach,0.0,23.519576219550423,7.102239790227848e-06,,,False
ALP-SU2L,4.8355,30.0,outside_mass_reach,0.0,20.682376631100563,7.102239790227848e-06,,,False
ALP-SU2L,4.841176470588235,30.0,outside_mass_reach,0.0,18.505340431619867,7.102239790227848e-06,,,False
ALP-SU2L,4.864705882352941,30.0,outside_mass_reach,0.0,12.175324779757664,7.102239790227848e-06,,,False
ALP-SU2L,4.8706,30.0,outside_mass_reach,0.0,11.204160570943246,7.102239790227848e-06,,,False
ALP-SU2L,4.8765,30.0,outside_mass_reach,0.0,10.42509340075232,7.102239790227848e-06,,,False
ALP-SU2L,4.8824,30.0,outside_mass_reach,0.0,9.820495562822552,7.102239790227848e-06,,,False
ALP-SU2L,4.888235294117647,30.0,outside_mass_reach,0.0,9.26006125022224,7.102239790227848e-06,,,False
ALP-SU2L,4.911764705882352,30.0,outside_mass_reach,0.0,8.156909407012982,7.102239790227848e-06,,,False
ALP-SU2L,4.935294117647058,30.0,outside_mass_reach,0.0,7.6764661763884465,7.102239790227848e-06,,,False
ALP-SU2L,4.958823529411765,30.0,outside_mass_reach,0.0,7.248043240292703,7.102239790227848e-06,,,False
ALP-SU2L,4.982352941176471,30.0,outside_mass_reach,0.0,6.8417558533662906,7.102239790227848e-06,,,False
ALP-SU2L,5.005882352941176,30.0,outside_mass_reach,0.0,6.285710385584825,7.102239790227848e-06,,,False
ALP-SU2L,5.029411764705882,30.0,outside_mass_reach,0.0,5.593806574227054,7.102239790227848e-06,,,False
ALP-SU2L,5.052941176470588,30.0,outside_mass_reach,0.0,4.825873101348361,7.102239790227848e-06,,,False
ALP-SU2L,5.076470588235294,30.0,outside_mass_reach,0.0,4.044818631334886,7.102239790227848e-06,,,False
ALP-SU2L,5.1,30.0,outside_mass_reach,0.0,3.35100020994933,7.102239790227848e-06,,,False
ALP-SU2L,0.01,100.0,upper_boundary_above_scan,1.0,37109978678254.336,1.475238711134399,0.0010936910251938274,,False
ALP-SU2L,0.0113568145534923,100.0,upper_boundary_above_scan,1.0,22654750297436.09,1.235371452702448,0.0009621786132705896,,False
ALP-SU2L,0.0128977236802415,100.0,upper_boundary_above_scan,1.0,13436808302162.996,1.0345055445153106,0.0008467778630779596,,False
ALP-SU2L,0.0146477055998689,100.0,upper_boundary_above_scan,1.0,8159412776381.136,0.7254430849431621,0.0007457311075124287,,False
ALP-SU2L,0.0166351276131863,100.0,upper_boundary_above_scan,1.0,4903497920606.829,0.6074892632189962,0.0006567961347514631,,False
ALP-SU2L,0.0188922059376636,100.0,upper_boundary_above_scan,1.0,2932525130017.165,0.425999539118871,0.0005790089225158661,,False
ALP-SU2L,0.0214555279340432,100.0,resolved,2.0,1775571822270.994,0.3567339072109715,0.0005089660054513355,2.5327598865580874,False
ALP-SU2L,0.0243666451894203,100.0,resolved,2.0,1057909455869.5356,0.250158297867997,0.00044806242953731554,1.926969558574136,False
ALP-SU2L,0.0276727470706993,100.0,resolved,2.0,638641079407.8031,0.2094836703445237,0.0003945666002723828,1.4873110139654417,False
ALP-SU2L,0.031427425666763,100.0,resolved,2.0,380205590666.2948,0.1754225564972839,0.00034767631748480504,1.121581727833968,False
ALP-SU2L,0.0356915445191093,100.0,resolved,2.0,231791381366.2922,0.1230144016421195,0.0003064825770125608,0.8640324141118982,False
ALP-SU2L,0.040534225223124,100.0,resolved,2.0,138120756214.1434,0.103012806614253,0.00026979270013134324,0.6498369015282847,False
ALP-SU2L,0.046033967892851,100.0,resolved,2.0,83492631836.82222,0.0722373394856089,0.00023730472516662364,0.5007703543156071,False
ALP-SU2L,0.052279923652053,100.0,resolved,2.0,50197209344.01478,0.06049186910983,0.000209042365381018,0.383760687731756,False
ALP-SU2L,0.0593733397787103,100.0,resolved,2.0,30094636607.32911,0.0424196935180019,0.0001836883341645327,0.29058083548145025,False
ALP-SU2L,0.0674292009288303,100.0,resolved,2.0,18268108928.08256,0.0355224398661759,0.0001618892292835137,0.22332543679166136,False
ALP-SU2L,0.0765780930438898,100.0,resolved,2.0,10783361507.367731,0.0297466490065655,0.00014277234575174374,0.17096595284931282,False
ALP-SU2L,0.0869683201559538,100.0,resolved,2.0,6571969584.830806,0.0208597246640711,0.0001256184866685625,0.12904496763478568,False
ALP-SU2L,0.0987683084039917,100.0,resolved,2.0,3915571509.669448,0.0174680261348422,0.00011066506221656222,0.09940905278652779,False
ALP-SU2L,0.1121693362306272,100.0,resolved,2.0,2364090529.033165,0.0122493869987568,9.743288593695848e-05,0.07523688754493424,False
ALP-SU2L,0.1273886350159562,100.0,resolved,2.0,1422857686.950808,0.0102576911093475,8.576155433286065e-05,0.05742681987898263,False
ALP-SU2L,0.1446729104098734,100.0,resolved,2.0,848967581.6272573,0.0071931669406814,7.559468842944269e-05,0.044130498463701054,False
ALP-SU2L,0.1643023414438944,100.0,resolved,2.0,520108973.8371612,0.0060235899627441,6.647347215044127e-05,0.033222305565174415,False
ALP-SU2L,0.1865951222482886,100.0,resolved,2.0,304669202.6751628,0.0042240195890425,5.8587553938655274e-05,0.02535433892578566,False
ALP-SU2L,0.2119126199960044,100.0,resolved,2.0,186815198.98007843,0.0035372127755151,5.158024779585398e-05,0.019324315571755183,False
ALP-SU2L,0.2406652326839314,100.0,resolved,2.0,110582935.22280183,0.0029620776976802,4.532197531953554e-05,0.014657266820755499,False
ALP-SU2L,0.2733190417064491,100.0,resolved,2.0,67332060.37985191,0.0020771457381152,3.9941714335291225e-05,0.011051266867564752,False
ALP-SU2L,0.310403367059838,100.0,resolved,2.0,40484630.36083242,0.0017394110719863,3.516436903623938e-05,0.008408274110683242,False
ALP-SU2L,0.352519347647819,100.0,resolved,2.0,24354986.624062408,0.0012197554094669,3.091401709055243e-05,0.0063480020230840305,False
ALP-SU2L,0.4003496857754375,100.0,resolved,2.0,14775301.41998152,0.0010214286005117,2.714410232237786e-05,0.00480263846293938,False
ALP-SU2L,0.454669713790057,100.0,resolved,2.0,8788339.056668513,0.0007162729276155,2.390394546990049e-05,0.003635121843209341,False
ALP-SU2L,0.5163599622603116,100.0,resolved,2.0,5369500.550807316,0.0005998101327204,2.101242834377551e-05,0.0027522326450538787,False
ALP-SU2L,0.5864204334238656,100.0,resolved,2.0,3182107.0982884234,0.0005022836707116,1.8459227465923336e-05,0.0020932761751625323,False
ALP-SU2L,0.6659868112773437,100.0,resolved,2.0,1966519.143025233,0.0003522245168519,1.618131315656517e-05,0.0015775204020464252,False
ALP-SU2L,0.7563488710748492,100.0,resolved,2.0,1180340.4607206637,0.0002949543757066,1.4219289315825927e-05,0.0011953929500011352,False
ALP-SU2L,0.8589713866540342,100.0,resolved,2.0,718474.5158350962,0.0002068356359852,1.2451383367905131e-05,0.0008898790830776675,False
ALP-SU2L,0.9755178744986028,100.0,resolved,2.0,438709.07946568006,0.0001732050807568,1.089035105426421e-05,0.0006709857764049903,False
ALP-SU2L,1.1078775594297636,100.0,resolved,2.0,264018.239634504,0.0001214594051992,9.502634614746246e-06,0.0005058833259704241,False
ALP-SU2L,1.2581959990419505,100.0,resolved,2.0,163351.4816820307,0.0001017106456825,8.270244031994641e-06,0.00037622704616914335,False
ALP-SU2L,1.428909863306546,100.0,resolved,2.0,99863.88772710793,7.132420407669372e-05,7.144499955840405e-06,0.00028292921768012194,False
ALP-SU2L,1.622786433122852,100.0,resolved,2.0,63314.13606004968,5.972720546040737e-05,6.137092787368575e-06,0.00021156972698574056,False
ALP-SU2L,1.8429684580899512,100.0,resolved,2.0,38961.97593375949,5.001582728177121e-05,5.258096482288291e-06,0.00015730003228601777,False
ALP-SU2L,2.093025100646328,100.0,resolved,2.0,25586.14665915232,3.507340896492948e-05,4.481004303457751e-06,0.00011737727230274844,False
ALP-SU2L,2.3770097923844964,100.0,resolved,2.0,16476.62401942559,2.4595094858493616e-05,3.8140349925104866e-06,8.709580735597131e-05,False
ALP-SU2L,2.699525940394606,100.0,resolved,2.0,11052.615356424529,2.0596041735732136e-05,3.275970648827887e-06,6.428492980924729e-05,False
ALP-SU2L,3.065801548740353,100.0,resolved,2.0,6705.259506067724,1.7247216878837446e-05,2.9015898023088332e-06,4.7420712279512895e-05,False
ALP-SU2L,3.4817739646853774,100.0,resolved,2.0,3451.655891628712,1.2094545346424157e-05,2.773876611072596e-06,3.410224630547495e-05,False
ALP-SU2L,3.9541861234109583,100.0,resolved,2.0,1349.6664382656768,1.012802602156392e-05,2.9126318138602377e-06,2.3909213460359744e-05,False
ALP-SU2L,4.3,100.0,resolved,2.0,669.3042620099237,8.481253999663866e-06,3.145756972606761e-06,1.847007694666067e-05,False
ALP-SU2L,4.323529411764706,100.0,resolved,2.0,634.5985318832148,8.481253999663866e-06,3.173243655507014e-06,1.8077536671013463e-05,False
ALP-SU2L,4.347058823529411,100.0,resolved,2.0,596.597020463999,8.481253999663866e-06,3.2093328639530377e-06,1.7745919376763075e-05,False
ALP-SU2L,4.370588235294117,100.0,resolved,2.0,567.5063081537569,8.481253999663866e-06,3.2294243552715565e-06,1.747198514342871e-05,False
ALP-SU2L,4.394117647058823,100.0,resolved,2.0,537.4759939112166,8.481253999663866e-06,3.256968814705077e-06,1.7171969919395558e-05,False
ALP-SU2L,4.417647058823529,100.0,resolved,2.0,521.1727979287488,8.481253999663866e-06,3.2645843480399783e-06,1.6899210774090806e-05,False
ALP-SU2L,4.441176470588236,100.0,resolved,2.0,498.313201631397,8.481253999663866e-06,3.2859037711030996e-06,1.6548906290447645e-05,False
ALP-SU2L,4.464705882352941,100.0,resolved,2.0,471.3605187354904,8.481253999663866e-06,3.318313897341533e-06,1.6203781151900076e-05,False
ALP-SU2L,4.488235294117647,100.0,resolved,2.0,438.26190291283,8.481253999663866e-06,3.363251323292979e-06,1.5807565816193462e-05,False
ALP-SU2L,4.490695851357099,100.0,resolved,2.0,435.9620840288098,8.481253999663866e-06,3.371488263203722e-06,1.5806521427574872e-05,False
ALP-SU2L,4.511764705882353,100.0,resolved,2.0,409.3051972055839,8.481253999663866e-06,3.416709121370402e-06,1.545493376485226e-05,False
ALP-SU2L,4.535294117647059,100.0,resolved,2.0,384.0693413531882,8.481253999663866e-06,3.45794902409375e-06,1.5168724730590915e-05,False
ALP-SU2L,4.5588235294117645,100.0,resolved,2.0,360.7717196099968,8.481253999663866e-06,3.491575196717241e-06,1.484054738654004e-05,False
ALP-SU2L,4.58235294117647,100.0,resolved,2.0,339.4502187719325,8.481253999663866e-06,3.5436219679551648e-06,1.4573138777647908e-05,False
ALP-SU2L,4.605882352941176,100.0,resolved,2.0,318.8245412618569,7.102239790227848e-06,3.6044798619057404e-06,1.4247896863739702e-05,False
ALP-SU2L,4.629411764705882,100.0,resolved,2.0,298.63679975619624,7.102239790227848e-06,3.671362578661298e-06,1.3847961236650577e-05,False
ALP-SU2L,4.652941176470588,100.0,resolved,2.0,277.93754989229683,7.102239790227848e-06,3.7534512042312508e-06,1.3463199667744628e-05,False
ALP-SU2L,4.6764705882352935,100.0,resolved,2.0,252.36178611980435,7.102239790227848e-06,3.867815734106745e-06,1.2981358613870993e-05,False
ALP-SU2L,4.699999999999999,100.0,resolved,2.0,225.27850073587845,7.102239790227848e-06,4.0180629283962605e-06,1.2507105664860307e-05,False
ALP-SU2L,4.723529411764706,100.0,resolved,2.0,196.6896635682816,7.102239790227848e-06,4.229467062292852e-06,1.1928890465803172e-05,False
ALP-SU2L,4.747058823529412,100.0,resolved,2.0,165.95110107232264,7.102239790227848e-06,4.570343552736877e-06,1.1034854729123499e-05,False
ALP-SU2L,4.753,100.0,resolved,2.0,157.23998220801678,7.102239790227848e-06,4.696066885457608e-06,1.0792028817464639e-05,False
ALP-SU2L,4.759,100.0,resolved,2.0,138.3850469668448,7.102239790227848e-06,5.027615742240263e-06,1.0261721344788735e-05,False
ALP-SU2L,4.765,100.0,resolved,2.0,115.5093708478528,7.102239790227848e-06,5.7577625949058626e-06,9.055394905852114e-06,False
ALP-SU2L,4.76911177909696,100.0,interpolated_closing_point,,100.0,7.102239790227855e-06,7.102239790227855e-06,7.102239790227855e-06,True
ALP-SU2L,4.770588235294118,100.0,outside_mass_reach,0.0,94.9544737440363,7.102239790227848e-06,,,False
ALP-SU2L,4.794117647058823,100.0,outside_mass_reach,0.0,52.134598598322825,7.102239790227848e-06,,,False
ALP-SU2L,4.817647058823529,100.0,outside_mass_reach,0.0,30.59707743592305,7.102239790227848e-06,,,False
ALP-SU2L,4.8235,100.0,outside_mass_reach,0.0,26.706104464174643,7.102239790227848e-06,,,False
ALP-SU2L,4.8295,100.0,outside_mass_reach,0.0,23.519576219550423,7.102239790227848e-06,,,False
ALP-SU2L,4.8355,100.0,outside_mass_reach,0.0,20.682376631100563,7.102239790227848e-06,,,False
ALP-SU2L,4.841176470588235,100.0,outside_mass_reach,0.0,18.505340431619867,7.102239790227848e-06,,,False
ALP-SU2L,4.864705882352941,100.0,outside_mass_reach,0.0,12.175324779757664,7.102239790227848e-06,,,False
ALP-SU2L,4.8706,100.0,outside_mass_reach,0.0,11.204160570943246,7.102239790227848e-06,,,False
ALP-SU2L,4.8765,100.0,outside_mass_reach,0.0,10.42509340075232,7.102239790227848e-06,,,False
ALP-SU2L,4.8824,100.0,outside_mass_reach,0.0,9.820495562822552,7.102239790227848e-06,,,False
ALP-SU2L,4.888235294117647,100.0,outside_mass_reach,0.0,9.26006125022224,7.102239790227848e-06,,,False
ALP-SU2L,4.911764705882352,100.0,outside_mass_reach,0.0,8.156909407012982,7.102239790227848e-06,,,False
ALP-SU2L,4.935294117647058,100.0,outside_mass_reach,0.0,7.6764661763884465,7.102239790227848e-06,,,False
ALP-SU2L,4.958823529411765,100.0,outside_mass_reach,0.0,7.248043240292703,7.102239790227848e-06,,,False
ALP-SU2L,4.982352941176471,100.0,outside_mass_reach,0.0,6.8417558533662906,7.102239790227848e-06,,,False
ALP-SU2L,5.005882352941176,100.0,outside_mass_reach,0.0,6.285710385584825,7.102239790227848e-06,,,False
ALP-SU2L,5.029411764705882,100.0,outside_mass_reach,0.0,5.593806574227054,7.102239790227848e-06,,,False
ALP-SU2L,5.052941176470588,100.0,outside_mass_reach,0.0,4.825873101348361,7.102239790227848e-06,,,False
ALP-SU2L,5.076470588235294,100.0,outside_mass_reach,0.0,4.044818631334886,7.102239790227848e-06,,,False
ALP-SU2L,5.1,100.0,outside_mass_reach,0.0,3.35100020994933,7.102239790227848e-06,,,False
ALP-photon-combined,0.02,2.3,resolved,2.0,57359588867.31001,0.0004151278002752,1.164226907944159e-07,0.007368439611931019,False
ALP-photon-combined,0.0222838276839168,2.3,resolved,2.0,36573348240.393875,0.0002969800477406,1.0814186634079361e-07,0.006032945425784485,False
ALP-photon-combined,0.0248284488123249,2.3,resolved,2.0,23540734944.41485,0.0002511886431509,9.954710236222926e-08,0.004734460926663016,False
ALP-photon-combined,0.0276636437496399,2.3,resolved,2.0,14632299465.617596,0.000212457823103,9.260497541178449e-08,0.0038410194211683686,False
ALP-photon-combined,0.030822593521312,2.3,resolved,2.0,9245072241.961565,0.0001796989148532,8.622874042839838e-08,0.0028963158132380624,False
ALP-photon-combined,0.0343422681400164,2.3,resolved,2.0,5979863332.087296,0.0001519911082952,8.032994937933693e-08,0.002369560064663248,False
ALP-photon-combined,0.0382638592753497,2.3,resolved,2.0,3795626072.231453,0.0001087335672719,7.5817306415747e-08,0.0019154670648209588,False
ALP-photon-combined,0.0426332623306768,2.3,resolved,2.0,2427386574.5708003,9.196791985117043e-05,7.159610522520625e-08,0.0015342717034942895,False
ALP-photon-combined,0.0475016135690013,2.3,resolved,2.0,1572330187.6384325,7.778737048694304e-05,6.833615829946074e-08,0.001195956640871609,False
ALP-photon-combined,0.0529258885739815,2.3,resolved,2.0,996994500.2632127,6.579332246575683e-05,6.493636662312049e-08,0.00095250891531074,False
ALP-photon-combined,0.0589695690500394,2.3,resolved,2.0,616744995.7910042,5.564863876983289e-05,6.140206195445583e-08,0.0007665079422877497,False
ALP-photon-combined,0.0657033857652957,2.3,resolved,2.0,392203247.3788086,3.9810717055349695e-05,5.8097820349293164e-08,0.0005989534782698937,False
ALP-photon-combined,0.0732061463321883,2.3,resolved,2.0,242664462.13066715,3.3672295752114224e-05,5.554044717035184e-08,0.0004839913508231749,False
ALP-photon-combined,0.0815656575135043,2.3,resolved,2.0,152964115.4794554,2.848035868435799e-05,5.259355722137614e-08,0.0003829468504783694,False
ALP-photon-combined,0.0908797528478154,2.3,resolved,2.0,95901592.51662925,2.408896728518304e-05,4.999416297049905e-08,0.00031178021378396004,False
ALP-photon-combined,0.1012574376208835,2.3,resolved,2.0,58962060.349830784,2.037468528039706e-05,4.7599739698275256e-08,0.00024282803639019422,False
ALP-photon-combined,0.1128201645829364,2.3,resolved,2.0,36675174.96798704,1.457593300969294e-05,4.5475681649213376e-08,0.00019223955755990496,False
ALP-photon-combined,0.1257032553418647,2.3,resolved,2.0,22987119.61459547,1.2328467394420658e-05,4.3232889089839526e-08,0.0001489573125673595,False
ALP-photon-combined,0.1400574840672757,2.3,resolved,2.0,14047974.061474709,1.0427538888537664e-05,4.124969914779004e-08,0.00012030539339833097,False
ALP-photon-combined,0.156050842039905,2.3,resolved,2.0,8620780.330361793,8.819714875603578e-06,3.946638292702542e-08,9.420869888477465e-05,False
ALP-photon-combined,0.1738705036973686,2.3,resolved,2.0,5294323.679346985,6.30957344480193e-06,3.782702657324509e-08,7.559884404465962e-05,False
ALP-photon-combined,0.1937250171853995,2.3,resolved,2.0,3287674.503785753,5.336699231206302e-06,3.611769634715185e-08,5.983251339088865e-05,False
ALP-photon-combined,0.2158467450511636,2.3,resolved,2.0,2004557.8441537784,4.513832659768975e-06,3.472533062456388e-08,4.683353196644087e-05,False
ALP-photon-combined,0.2404945836427232,2.3,resolved,2.0,1207415.248373809,3.817844026370508e-06,3.337499195186472e-08,3.693432263453447e-05,False
ALP-photon-combined,0.2679569930404886,2.3,resolved,2.0,738855.443952522,3.2291699999438967e-06,3.230337877184875e-08,2.912364533203805e-05,False
